captured_utc,player,market,side,line,odds
2026-07-03T07:50:06+00:00,gabriela jaquez,reb,Under,3.5,1.893
2026-07-03T07:50:06+00:00,sydney taylor,pts,Over,14.5,1.893
2026-07-03T07:50:06+00:00,sydney taylor,pts,Under,14.5,1.893
2026-07-03T07:50:06+00:00,sydney taylor,pa,Over,16.5,1.83
2026-07-03T07:50:06+00:00,sydney taylor,pa,Under,16.5,1.83
2026-07-03T07:50:06+00:00,courtney vandersloot,pa,Over,10.5,2.1
2026-07-03T07:50:06+00:00,courtney vandersloot,pa,Under,10.5,1.67
2026-07-03T07:50:06+00:00,natasha cloud,ast,Over,3.5,2.209
2026-07-03T07:50:06+00:00,natasha cloud,ast,Under,3.5,1.511
2026-07-03T09:34:47+00:00,skylar diggins,pts,Over,14.5,1.9
2026-07-03T09:34:47+00:00,skylar diggins,pts,Under,14.5,1.8
2026-07-03T09:34:47+00:00,azura stevens,pts,Over,11.5,1.98
2026-07-03T09:34:47+00:00,azura stevens,pts,Under,11.5,1.74
2026-07-03T09:34:47+00:00,chelsea gray,pts,Over,13.5,1.78
2026-07-03T09:34:47+00:00,chelsea gray,pts,Under,13.5,1.92
2026-07-03T09:34:47+00:00,gabriela jaquez,pts,Over,7.5,1.82
2026-07-03T09:34:47+00:00,gabriela jaquez,pts,Under,7.5,1.88
2026-07-03T14:31:44+00:00,breanna stewart,pra,Over,30.5,1.73
2026-07-03T14:31:44+00:00,leonie fiebich,pr,Over,11.5,1.91
2026-07-03T14:31:44+00:00,leonie fiebich,pr,Under,11.5,1.8
2026-07-03T14:31:44+00:00,leonie fiebich,pa,Over,10.5,1.91
2026-07-03T14:31:44+00:00,leonie fiebich,pa,Under,10.5,1.8
2026-07-03T14:31:44+00:00,leonie fiebich,pra,Over,13.5,2.0
2026-07-03T14:31:44+00:00,leonie fiebich,pra,Under,13.5,1.73
2026-07-03T14:31:44+00:00,pauline astier,pa,Over,11.5,1.8
2026-07-03T14:31:44+00:00,pauline astier,pa,Under,11.5,1.91
2026-07-03T14:31:44+00:00,azura stevens,pa,Over,13.5,1.8
2026-07-03T14:31:44+00:00,azura stevens,pa,Under,13.5,1.91
2026-07-03T14:31:44+00:00,chelsea gray,pra,Over,25.5,1.8
2026-07-03T14:31:44+00:00,chelsea gray,pra,Under,25.5,1.91
2026-07-03T14:31:44+00:00,aja wilson,ra,Over,11.5,1.67
2026-07-03T14:31:44+00:00,aja wilson,ra,Under,11.5,2.1
2026-07-03T14:31:44+00:00,aja wilson,pra,Over,36.5,1.83
2026-07-03T14:31:44+00:00,aja wilson,pra,Under,36.5,1.83
2026-07-03T14:31:44+00:00,kamilla cardoso,pa,Over,15.5,1.91
2026-07-03T14:31:44+00:00,kamilla cardoso,pa,Under,15.5,1.8
2026-07-03T14:31:44+00:00,kamilla cardoso,pra,Over,23.5,1.83
2026-07-03T14:31:44+00:00,kamilla cardoso,pra,Under,23.5,1.83
2026-07-03T14:31:44+00:00,courtney vandersloot,pa,Over,10.5,2.0
2026-07-03T14:31:44+00:00,courtney vandersloot,pa,Under,10.5,1.73
2026-07-03T14:31:44+00:00,sydney taylor,pa,Over,16.5,1.91
2026-07-03T14:31:44+00:00,sydney taylor,pa,Under,16.5,1.8
2026-07-03T14:31:44+00:00,allisha gray,pts,Over,16.5,1.8
2026-07-03T14:31:44+00:00,allisha gray,pts,Under,16.5,2.0
2026-07-03T14:31:44+00:00,gabby williams,pts,Over,15.5,1.893
2026-07-03T14:31:44+00:00,gabby williams,pts,Under,15.5,1.893
2026-07-03T14:31:44+00:00,gabby williams,reb,Over,3.5,1.893
2026-07-03T14:31:44+00:00,gabby williams,reb,Under,3.5,1.893
2026-07-03T14:31:44+00:00,rhyne howard,pts,Over,18.5,1.769
2026-07-03T14:31:44+00:00,rhyne howard,pts,Under,18.5,2.02
2026-07-03T14:31:44+00:00,rhyne howard,ast,Over,3.5,2.35
2026-07-03T14:31:44+00:00,rhyne howard,ast,Under,3.5,1.588
2026-07-03T14:31:44+00:00,angel reese,pts,Over,14.5,1.893
2026-07-03T14:31:44+00:00,angel reese,pts,Under,14.5,1.893
2026-07-03T14:31:44+00:00,angel reese,reb,Over,12.5,2.02
2026-07-03T14:31:44+00:00,angel reese,reb,Under,12.5,1.769
2026-07-03T14:31:44+00:00,janelle illona salaun,pts,Over,10.5,2.02
2026-07-03T14:31:44+00:00,janelle illona salaun,pts,Under,10.5,1.769
2026-07-03T14:31:44+00:00,veronica burton,pts,Over,10.5,1.833
2026-07-03T14:31:44+00:00,veronica burton,pts,Under,10.5,1.952
2026-07-03T14:31:44+00:00,veronica burton,reb,Over,3.5,1.909
2026-07-03T14:31:44+00:00,veronica burton,reb,Under,3.5,1.87
2026-07-03T14:31:44+00:00,veronica burton,ast,Over,5.5,1.769
2026-07-03T14:31:44+00:00,veronica burton,ast,Under,5.5,2.02
2026-07-03T14:31:44+00:00,veronica burton,pra,Over,20.5,1.893
2026-07-03T14:31:44+00:00,veronica burton,pra,Under,20.5,1.893
2026-07-03T14:31:44+00:00,dominique malonga,pts,Over,16.5,1.893
2026-07-03T14:31:44+00:00,dominique malonga,pts,Under,16.5,1.893
2026-07-03T14:31:44+00:00,dominique malonga,reb,Over,8.5,1.769
2026-07-03T14:31:44+00:00,bridget carleton,pts,Over,13.5,1.833
2026-07-03T14:31:44+00:00,bridget carleton,pts,Under,13.5,1.952
2026-07-03T14:31:44+00:00,bridget carleton,reb,Over,3.5,2.05
2026-07-03T14:31:44+00:00,bridget carleton,reb,Under,3.5,1.741
2026-07-03T14:31:44+00:00,natisha hiedeman,pts,Over,14.5,1.8
2026-07-03T14:31:44+00:00,natisha hiedeman,reb,Over,2.5,2.0
2026-07-03T14:31:44+00:00,natisha hiedeman,reb,Under,2.5,1.8
2026-07-03T14:31:44+00:00,natisha hiedeman,ast,Over,4.5,1.893
2026-07-03T14:31:44+00:00,natisha hiedeman,ast,Under,4.5,1.893
2026-07-03T14:31:44+00:00,natisha hiedeman,pra,Over,21.5,1.893
2026-07-03T14:31:44+00:00,natisha hiedeman,pra,Under,21.5,1.893
2026-07-03T14:31:44+00:00,flau'jae johnson,pts,Over,12.5,1.8
2026-07-03T14:31:44+00:00,flau'jae johnson,pts,Under,12.5,2.0
2026-07-03T14:31:44+00:00,flau'jae johnson,ast,Over,3.5,2.0
2026-07-03T14:31:44+00:00,flau'jae johnson,ast,Under,3.5,1.8
2026-07-03T14:31:44+00:00,flau'jae johnson,pra,Over,21.5,1.833
2026-07-03T14:31:44+00:00,flau'jae johnson,pra,Under,21.5,1.952
2026-07-03T14:31:44+00:00,carla leite,pts,Over,15.5,1.952
2026-07-03T14:31:44+00:00,carla leite,pts,Under,15.5,1.833
2026-07-03T14:31:44+00:00,carla leite,reb,Over,2.5,1.833
2026-07-03T14:31:44+00:00,carla leite,reb,Under,2.5,1.952
2026-07-03T14:31:44+00:00,carla leite,ast,Over,5.5,2.0
2026-07-03T14:31:44+00:00,carla leite,ast,Under,5.5,1.8
2026-07-03T14:31:44+00:00,carla leite,pra,Over,23.5,1.952
2026-07-03T14:31:44+00:00,carla leite,pra,Under,23.5,1.833
2026-07-03T14:31:44+00:00,megan gustafson,reb,Over,3.5,1.833
2026-07-03T14:31:44+00:00,megan gustafson,reb,Under,3.5,1.952
2026-07-03T16:00:12+00:00,leonie fiebich,pa,Over,10.5,1.83
2026-07-03T16:00:12+00:00,leonie fiebich,pa,Under,10.5,1.83
2026-07-03T16:00:12+00:00,pauline astier,pr,Over,10.5,1.83
2026-07-03T16:00:12+00:00,pauline astier,pr,Under,10.5,1.83
2026-07-03T16:00:12+00:00,pauline astier,ra,Over,6.5,1.91
2026-07-03T16:00:12+00:00,pauline astier,ra,Under,6.5,1.8
2026-07-03T16:00:12+00:00,pauline astier,pra,Over,14.5,1.83
2026-07-03T16:00:12+00:00,skylar diggins,pa,Over,19.5,2.02
2026-07-03T16:00:12+00:00,skylar diggins,pa,Under,19.5,1.769
2026-07-03T16:00:12+00:00,azura stevens,ra,Over,9.5,1.8
2026-07-03T16:00:12+00:00,azura stevens,ra,Under,9.5,1.91
2026-07-03T16:00:12+00:00,azura stevens,pra,Over,20.5,1.73
2026-07-03T16:00:12+00:00,azura stevens,pra,Under,20.5,2.0
2026-07-03T16:00:12+00:00,chelsea gray,pr,Over,18.5,2.0
2026-07-03T16:00:12+00:00,chelsea gray,pr,Under,18.5,1.8
2026-07-03T16:00:12+00:00,aja wilson,pr,Over,33.5,1.833
2026-07-03T16:00:12+00:00,aja wilson,pr,Under,33.5,1.952
2026-07-03T16:00:12+00:00,kamilla cardoso,ra,Over,10.5,1.91
2026-07-03T16:00:12+00:00,kamilla cardoso,ra,Under,10.5,1.8
2026-07-03T16:00:12+00:00,kamilla cardoso,pra,Over,23.5,1.8
2026-07-03T16:00:12+00:00,kamilla cardoso,pra,Under,23.5,1.91
2026-07-03T16:00:12+00:00,gabby williams,pr,Over,19.5,1.952
2026-07-03T16:00:12+00:00,gabby williams,pr,Under,19.5,1.833
2026-07-03T16:00:12+00:00,rhyne howard,pr,Over,22.5,1.87
2026-07-03T16:00:12+00:00,rhyne howard,pr,Under,22.5,1.909
2026-07-03T16:00:12+00:00,rhyne howard,pa,Over,21.5,1.8
2026-07-03T16:00:12+00:00,rhyne howard,pa,Under,21.5,2.0
2026-07-03T16:00:12+00:00,rhyne howard,ra,Over,6.5,1.8
2026-07-03T16:00:12+00:00,rhyne howard,ra,Under,6.5,2.0
2026-07-03T16:00:12+00:00,angel reese,pr,Over,26.5,1.952
2026-07-03T16:00:12+00:00,angel reese,pr,Under,26.5,1.833
2026-07-03T16:00:12+00:00,veronica burton,pr,Over,14.5,1.952
2026-07-03T16:00:12+00:00,veronica burton,pr,Under,14.5,1.833
2026-07-03T16:00:12+00:00,veronica burton,pa,Over,16.5,1.833
2026-07-03T16:00:12+00:00,veronica burton,pa,Under,16.5,1.952
2026-07-03T16:00:12+00:00,veronica burton,ra,Over,9.5,1.833
2026-07-03T16:00:12+00:00,veronica burton,ra,Under,9.5,1.952
2026-07-03T16:44:56+00:00,leonie fiebich,pr,Over,11.5,1.73
2026-07-03T16:44:56+00:00,leonie fiebich,pr,Under,11.5,2.0
2026-07-03T16:44:56+00:00,leonie fiebich,pra,Over,13.5,1.83
2026-07-03T16:44:56+00:00,leonie fiebich,pra,Under,13.5,1.83
2026-07-03T16:44:56+00:00,pauline astier,pr,Over,10.5,1.8
2026-07-03T16:44:56+00:00,pauline astier,pr,Under,10.5,1.91
2026-07-03T16:44:56+00:00,pauline astier,ra,Over,6.5,1.83
2026-07-03T16:44:56+00:00,pauline astier,ra,Under,6.5,1.83
2026-07-03T16:44:56+00:00,pauline astier,pra,Under,14.5,1.83
2026-07-03T16:44:56+00:00,azura stevens,pa,Over,13.5,1.83
2026-07-03T16:44:56+00:00,azura stevens,pa,Under,13.5,1.83
2026-07-03T16:44:56+00:00,azura stevens,ra,Under,9.5,1.83
2026-07-03T16:44:56+00:00,chelsea gray,pra,Over,25.5,1.83
2026-07-03T16:44:56+00:00,chelsea gray,pra,Under,25.5,1.83
2026-07-03T16:44:56+00:00,aja wilson,pra,Over,36.5,1.91
2026-07-03T16:44:56+00:00,aja wilson,pra,Under,36.5,1.8
2026-07-03T16:44:56+00:00,nalyssa smith,pr,Over,18.5,1.73
2026-07-03T16:44:56+00:00,nalyssa smith,pr,Under,18.5,2.0
2026-07-03T17:45:21+00:00,leonie fiebich,pr,Over,11.5,1.8
2026-07-03T17:45:21+00:00,leonie fiebich,pr,Under,11.5,1.91
2026-07-03T17:45:21+00:00,leonie fiebich,pa,Over,10.5,1.91
2026-07-03T17:45:21+00:00,leonie fiebich,pa,Under,10.5,1.8
2026-07-03T17:45:21+00:00,leonie fiebich,pra,Over,13.5,1.91
2026-07-03T17:45:21+00:00,leonie fiebich,pra,Under,13.5,1.8
2026-07-03T17:45:21+00:00,olivia miles,pr,Over,22.5,1.8
2026-07-03T17:45:21+00:00,olivia miles,pr,Under,22.5,1.91
2026-07-03T17:45:21+00:00,pauline astier,pr,Over,10.5,1.83
2026-07-03T17:45:21+00:00,pauline astier,pr,Under,10.5,1.83
2026-07-03T17:45:21+00:00,azura stevens,pa,Over,13.5,1.8
2026-07-03T17:45:21+00:00,azura stevens,pa,Under,13.5,1.91
2026-07-03T17:45:21+00:00,azura stevens,ra,Over,9.5,1.83
2026-07-03T17:45:21+00:00,chelsea gray,pra,Over,25.5,1.8
2026-07-03T17:45:21+00:00,chelsea gray,pra,Under,25.5,1.91
2026-07-03T17:45:21+00:00,aja wilson,pa,Over,26.5,1.83
2026-07-03T17:45:21+00:00,aja wilson,pa,Under,26.5,1.83
2026-07-03T17:45:21+00:00,aja wilson,pra,Over,35.5,1.8
2026-07-03T17:45:21+00:00,aja wilson,pra,Under,35.5,1.91
2026-07-03T17:45:21+00:00,kamilla cardoso,ra,Over,10.5,1.83
2026-07-03T17:45:21+00:00,kamilla cardoso,ra,Under,10.5,1.83
2026-07-03T17:45:21+00:00,gabby williams,pts,Over,15.5,1.73
2026-07-03T17:45:21+00:00,gabby williams,pts,Under,15.5,2.0
2026-07-03T17:45:21+00:00,gabby williams,pa,Over,18.5,1.8
2026-07-03T17:45:21+00:00,gabby williams,pa,Under,18.5,1.91
2026-07-03T17:45:21+00:00,gabby williams,ra,Over,6.5,1.83
2026-07-03T17:45:21+00:00,gabby williams,ra,Under,6.5,1.83
2026-07-03T17:45:21+00:00,gabby williams,pra,Over,22.5,1.8
2026-07-03T17:45:21+00:00,gabby williams,pra,Under,22.5,1.91
2026-07-03T17:45:21+00:00,rhyne howard,pts,Under,17.5,1.83
2026-07-03T17:45:21+00:00,rhyne howard,pr,Over,21.5,1.83
2026-07-03T17:45:21+00:00,rhyne howard,pr,Under,21.5,1.83
2026-07-03T17:45:21+00:00,rhyne howard,pa,Over,20.5,1.73
2026-07-03T17:45:21+00:00,rhyne howard,pa,Under,20.5,2.0
2026-07-03T17:45:21+00:00,rhyne howard,ra,Over,7.5,2.1
2026-07-03T17:45:21+00:00,rhyne howard,ra,Under,7.5,1.67
2026-07-03T17:45:21+00:00,rhyne howard,pra,Over,24.5,1.73
2026-07-03T17:45:21+00:00,rhyne howard,pra,Under,24.5,2.0
2026-07-03T17:45:21+00:00,angel reese,pts,Under,14.5,1.8
2026-07-03T17:45:21+00:00,angel reese,pa,Over,17.5,2.0
2026-07-03T17:45:21+00:00,angel reese,pa,Under,17.5,1.73
2026-07-03T17:45:21+00:00,angel reese,ra,Over,14.5,1.91
2026-07-03T17:45:21+00:00,angel reese,ra,Under,14.5,1.8
2026-07-03T17:45:21+00:00,veronica burton,pts,Over,11.5,1.73
2026-07-03T17:45:21+00:00,veronica burton,pts,Under,11.5,2.0
2026-07-03T17:45:21+00:00,veronica burton,pr,Over,15.5,1.91
2026-07-03T17:45:21+00:00,veronica burton,pr,Under,15.5,1.8
2026-07-03T17:45:21+00:00,veronica burton,pa,Over,17.5,1.73
2026-07-03T17:45:21+00:00,veronica burton,pa,Under,17.5,2.0
2026-07-03T17:45:21+00:00,veronica burton,ra,Over,8.5,1.67
2026-07-03T17:45:21+00:00,veronica burton,ra,Under,8.5,2.1
2026-07-03T17:45:21+00:00,veronica burton,pra,Over,21.5,2.0
2026-07-03T17:45:21+00:00,veronica burton,pra,Under,21.5,1.73
2026-07-03T17:45:21+00:00,dominique malonga,pts,Under,17.5,1.91
2026-07-03T17:45:21+00:00,dominique malonga,pr,Over,26.5,1.8
2026-07-03T17:45:21+00:00,awa fam thiam,pts,Over,11.5,1.83
2026-07-03T17:45:21+00:00,awa fam thiam,pts,Under,11.5,1.83
2026-07-03T17:45:21+00:00,awa fam thiam,pr,Over,16.5,1.73
2026-07-03T17:45:21+00:00,awa fam thiam,pr,Under,16.5,2.0
2026-07-03T19:46:37+00:00,kayla mcbride,pts,Over,15.5,2.0
2026-07-03T19:46:37+00:00,kayla mcbride,pts,Under,15.5,1.73
2026-07-03T19:46:37+00:00,natasha howard,pts,Over,16.5,2.0
2026-07-03T19:46:37+00:00,natasha howard,pts,Under,16.5,1.73
2026-07-03T19:46:37+00:00,nia coffey,pts,Over,8.5,1.78
2026-07-03T19:46:37+00:00,nia coffey,pts,Under,8.5,1.92
2026-07-03T19:46:37+00:00,leonie fiebich,pts,Over,8.5,1.9
2026-07-03T19:46:37+00:00,leonie fiebich,pts,Under,8.5,1.8
2026-07-03T19:46:37+00:00,leonie fiebich,pr,Over,11.5,1.73
2026-07-03T19:46:37+00:00,leonie fiebich,pr,Under,11.5,2.0
2026-07-03T19:46:37+00:00,leonie fiebich,reb,Over,2.5,1.667
2026-07-03T19:46:37+00:00,olivia miles,pts,Over,18.5,1.83
2026-07-03T19:46:37+00:00,olivia miles,pts,Under,18.5,1.87
2026-07-03T19:46:37+00:00,olivia miles,pr,Over,22.5,1.83
2026-07-03T19:46:37+00:00,olivia miles,pr,Under,22.5,1.83
2026-07-03T19:46:37+00:00,olivia miles,pa,Over,23.5,1.8
2026-07-03T19:46:37+00:00,olivia miles,pa,Under,23.5,1.91
2026-07-03T19:46:37+00:00,pauline astier,pts,Over,7.5,1.87
2026-07-03T19:46:37+00:00,pauline astier,pts,Under,7.5,1.83
2026-07-03T19:46:37+00:00,pauline astier,pa,Over,11.5,1.952
2026-07-03T19:46:37+00:00,pauline astier,pa,Under,11.5,1.833
2026-07-03T19:46:37+00:00,pauline astier,ra,Over,6.5,1.73
2026-07-03T19:46:37+00:00,pauline astier,ra,Under,6.5,2.0
2026-07-03T19:46:37+00:00,pauline astier,reb,Over,2.5,1.833
2026-07-03T19:46:37+00:00,pauline astier,reb,Under,2.5,1.952
2026-07-03T19:46:37+00:00,pauline astier,pra,Over,14.5,1.893
2026-07-03T19:46:37+00:00,pauline astier,pra,Under,14.5,1.893
2026-07-03T19:46:37+00:00,skylar diggins,pts,Over,14.5,1.95
2026-07-03T19:46:37+00:00,skylar diggins,pts,Under,14.5,1.75
2026-07-03T19:46:37+00:00,azura stevens,pts,Over,11.5,2.0
2026-07-03T19:46:37+00:00,azura stevens,pts,Under,11.5,1.73
2026-07-03T19:46:37+00:00,azura stevens,pa,Over,13.5,1.83
2026-07-03T19:46:37+00:00,azura stevens,pa,Under,13.5,1.83
2026-07-03T19:46:37+00:00,chelsea gray,pa,Over,20.5,1.833
2026-07-03T19:46:37+00:00,chelsea gray,pa,Over,21.5,2.0
2026-07-03T19:46:37+00:00,chelsea gray,pa,Under,20.5,1.952
2026-07-03T19:46:37+00:00,chelsea gray,pa,Under,21.5,1.73
2026-07-03T19:46:37+00:00,gabriela jaquez,reb,Over,3.5,1.952
2026-07-03T19:46:37+00:00,gabriela jaquez,reb,Under,3.5,1.833
2026-07-03T19:46:37+00:00,aja wilson,pa,Over,26.5,1.91
2026-07-03T19:46:37+00:00,aja wilson,pa,Under,26.5,1.8
2026-07-03T19:46:37+00:00,aja wilson,ra,Over,11.5,1.73
2026-07-03T19:46:37+00:00,aja wilson,ra,Over,12.5,1.952
2026-07-03T19:46:37+00:00,aja wilson,ra,Under,11.5,2.0
2026-07-03T19:46:37+00:00,aja wilson,ra,Under,12.5,1.833
2026-07-03T19:46:37+00:00,aja wilson,reb,Over,9.5,2.02
2026-07-03T19:46:37+00:00,aja wilson,reb,Under,9.5,1.769
2026-07-03T19:46:37+00:00,aja wilson,pra,Over,35.5,1.83
2026-07-03T19:46:37+00:00,aja wilson,pra,Under,35.5,1.83
2026-07-03T19:46:37+00:00,jackie young,pra,Over,31.5,2.0
2026-07-03T19:46:37+00:00,jackie young,pra,Under,31.5,1.8
2026-07-03T19:46:37+00:00,nalyssa smith,pr,Over,19.5,2.02
2026-07-03T19:46:37+00:00,nalyssa smith,pr,Under,19.5,1.769
2026-07-03T19:46:37+00:00,kamilla cardoso,pa,Over,15.5,1.8
2026-07-03T19:46:37+00:00,kamilla cardoso,pa,Under,15.5,1.91
2026-07-03T19:46:37+00:00,kamilla cardoso,ra,Over,10.5,1.8
2026-07-03T19:46:37+00:00,kamilla cardoso,ra,Under,10.5,1.91
2026-07-03T19:46:37+00:00,kamilla cardoso,pra,Over,24.5,2.0
2026-07-03T19:46:37+00:00,kamilla cardoso,pra,Under,24.5,1.73
2026-07-03T19:46:37+00:00,cecilia zandalasini,pts,Over,8.5,1.79
2026-07-03T19:46:37+00:00,cecilia zandalasini,pts,Under,8.5,1.92
2026-07-03T19:46:37+00:00,allisha gray,pts,Over,17.5,1.88
2026-07-03T19:46:37+00:00,allisha gray,pts,Under,17.5,1.85
2026-07-03T19:46:37+00:00,allisha gray,pr,Over,21.5,2.0
2026-07-03T19:46:37+00:00,allisha gray,pr,Under,21.5,1.73
2026-07-03T19:46:37+00:00,allisha gray,pa,Over,20.5,1.91
2026-07-03T19:46:37+00:00,allisha gray,pa,Under,20.5,1.8
2026-07-03T19:46:37+00:00,allisha gray,ra,Over,5.5,1.83
2026-07-03T19:46:37+00:00,allisha gray,ra,Under,5.5,1.83
2026-07-03T19:46:37+00:00,kayla thornton,pts,Over,8.5,1.96
2026-07-03T19:46:37+00:00,kayla thornton,pts,Under,8.5,1.75
2026-07-03T19:46:37+00:00,kayla thornton,pr,Over,13.5,1.73
2026-07-03T19:46:37+00:00,jordin canada,pts,Over,11.5,1.93
2026-07-03T19:46:37+00:00,jordin canada,pts,Under,11.5,1.78
2026-07-03T19:46:37+00:00,jordin canada,pr,Over,14.5,2.0
2026-07-03T19:46:37+00:00,jordin canada,pr,Under,14.5,1.73
2026-07-03T19:46:37+00:00,jordin canada,ra,Over,9.5,2.1
2026-07-03T19:46:37+00:00,jordin canada,ra,Under,9.5,1.67
2026-07-03T19:46:37+00:00,jordin canada,pra,Over,20.5,1.91
2026-07-03T19:46:37+00:00,jordin canada,pra,Under,20.5,1.8
2026-07-03T19:46:37+00:00,gabby williams,pts,Over,15.5,1.82
2026-07-03T19:46:37+00:00,gabby williams,pts,Under,15.5,1.88
2026-07-03T19:46:37+00:00,gabby williams,ra,Over,6.5,1.91
2026-07-03T19:46:37+00:00,gabby williams,ra,Under,6.5,1.8
2026-07-03T19:46:37+00:00,gabby williams,pra,Over,22.5,1.83
2026-07-03T19:46:37+00:00,gabby williams,pra,Under,22.5,1.83
2026-07-03T19:46:37+00:00,rhyne howard,pts,Over,16.5,1.78
2026-07-03T19:46:37+00:00,rhyne howard,pts,Under,16.5,1.92
2026-07-03T19:46:37+00:00,rhyne howard,pra,Over,25.5,2.0
2026-07-03T19:46:37+00:00,rhyne howard,pra,Under,25.5,1.73
2026-07-03T19:46:37+00:00,angel reese,pts,Over,13.5,1.82
2026-07-03T19:46:37+00:00,angel reese,pts,Under,13.5,1.89
2026-07-03T19:46:37+00:00,janelle illona salaun,pts,Over,10.5,1.95
2026-07-03T19:46:37+00:00,janelle illona salaun,pts,Under,10.5,1.76
2026-07-03T19:46:37+00:00,janelle illona salaun,pr,Over,12.5,1.73
2026-07-03T19:46:37+00:00,janelle illona salaun,pr,Under,12.5,2.0
2026-07-03T19:46:37+00:00,veronica burton,pts,Over,11.5,1.8
2026-07-03T19:46:37+00:00,veronica burton,pts,Under,11.5,1.9
2026-07-03T19:46:37+00:00,veronica burton,pr,Over,15.5,2.0
2026-07-03T19:46:37+00:00,veronica burton,pr,Under,15.5,1.73
2026-07-03T19:46:37+00:00,dominique malonga,pr,Under,26.5,1.91
2026-07-03T19:46:37+00:00,bridget carleton,pr,Over,16.5,1.73
2026-07-03T19:46:37+00:00,bridget carleton,pr,Under,16.5,2.0
2026-07-03T19:46:37+00:00,flau'jae johnson,pr,Over,18.5,2.0
2026-07-03T19:46:37+00:00,flau'jae johnson,pr,Under,18.5,1.73
2026-07-03T19:46:37+00:00,megan gustafson,pr,Over,15.5,1.8
2026-07-03T19:46:37+00:00,megan gustafson,pr,Under,15.5,1.91
2026-07-03T19:46:37+00:00,natisha hiedeman,pa,Over,19.5,1.8
2026-07-03T19:46:37+00:00,natisha hiedeman,pa,Under,19.5,1.91
2026-07-03T19:46:37+00:00,carla leite,pa,Over,20.5,1.83
2026-07-03T19:46:37+00:00,carla leite,pa,Under,20.5,1.83
2026-07-03T19:48:56+00:00,pauline astier,ra,Over,6.5,1.909
2026-07-03T19:48:56+00:00,pauline astier,ra,Under,6.5,1.87
2026-07-03T21:21:57+00:00,breanna stewart,pra,Over,30.5,1.8
2026-07-03T21:21:57+00:00,breanna stewart,pra,Under,30.5,1.91
2026-07-03T21:21:57+00:00,leonie fiebich,pr,Over,11.5,1.87
2026-07-03T21:21:57+00:00,leonie fiebich,pr,Under,11.5,1.909
2026-07-03T21:21:57+00:00,leonie fiebich,pa,Over,10.5,1.83
2026-07-03T21:21:57+00:00,leonie fiebich,pa,Under,10.5,1.83
2026-07-03T21:21:57+00:00,olivia miles,pr,Over,22.5,1.8
2026-07-03T21:21:57+00:00,olivia miles,pr,Under,22.5,1.91
2026-07-03T21:21:57+00:00,olivia miles,pa,Over,23.5,1.73
2026-07-03T21:21:57+00:00,olivia miles,pa,Under,23.5,2.0
2026-07-03T21:21:57+00:00,pauline astier,pr,Over,10.5,1.893
2026-07-03T21:21:57+00:00,pauline astier,pr,Under,10.5,1.893
2026-07-03T21:21:57+00:00,azura stevens,pa,Over,13.5,1.8
2026-07-03T21:21:57+00:00,azura stevens,pa,Under,13.5,1.91
2026-07-03T21:21:57+00:00,azura stevens,pra,Over,20.5,1.8
2026-07-03T21:21:57+00:00,azura stevens,pra,Under,20.5,1.91
2026-07-03T21:21:57+00:00,chelsea gray,pa,Over,21.5,1.73
2026-07-03T21:21:57+00:00,chelsea gray,pa,Under,21.5,2.0
2026-07-03T21:21:57+00:00,jackie young,pr,Over,25.5,1.91
2026-07-03T21:21:57+00:00,jackie young,pr,Under,25.5,1.8
2026-07-03T21:21:57+00:00,kamilla cardoso,pr,Over,22.5,1.83
2026-07-03T21:21:57+00:00,kamilla cardoso,pr,Under,22.5,1.83
2026-07-03T21:21:57+00:00,kamilla cardoso,ra,Over,10.5,1.73
2026-07-03T21:21:57+00:00,kamilla cardoso,ra,Under,10.5,2.0
2026-07-03T21:21:57+00:00,kamilla cardoso,pra,Over,24.5,1.73
2026-07-03T21:21:57+00:00,kamilla cardoso,pra,Under,24.5,2.0
2026-07-03T21:21:57+00:00,dominique malonga,pts,Over,18.5,1.94
2026-07-03T21:21:57+00:00,dominique malonga,pts,Under,18.5,1.77
2026-07-03T21:21:57+00:00,bridget carleton,pts,Over,13.5,1.94
2026-07-03T21:21:57+00:00,bridget carleton,pts,Under,13.5,1.77
2026-07-03T21:21:57+00:00,bridget carleton,pr,Over,17.5,2.0
2026-07-03T21:21:57+00:00,bridget carleton,pr,Under,17.5,1.73
2026-07-03T21:21:57+00:00,natisha hiedeman,pts,Over,15.5,1.91
2026-07-03T21:21:57+00:00,natisha hiedeman,pts,Under,15.5,1.79
2026-07-03T21:21:57+00:00,flau'jae johnson,pts,Over,12.5,1.86
2026-07-03T21:21:57+00:00,flau'jae johnson,pts,Under,12.5,1.87
2026-07-03T21:21:57+00:00,carla leite,pts,Over,14.5,1.741
2026-07-03T21:21:57+00:00,carla leite,pts,Under,14.5,1.82
2026-07-03T21:21:57+00:00,carla leite,pa,Over,20.5,2.0
2026-07-03T21:21:57+00:00,carla leite,pa,Under,20.5,1.73
2026-07-03T21:21:57+00:00,megan gustafson,pts,Over,12.5,1.93
2026-07-03T21:21:57+00:00,megan gustafson,pts,Under,12.5,1.77
2026-07-03T21:21:57+00:00,megan gustafson,pr,Over,15.5,1.83
2026-07-03T21:21:57+00:00,megan gustafson,pr,Under,15.5,1.83
2026-07-03T21:21:57+00:00,sarah ashlee barker,pts,Over,11.5,1.94
2026-07-03T21:21:57+00:00,sarah ashlee barker,pts,Under,11.5,1.77
