ts,game_id,period,clock,away,home,away_score,home_score,h_fouls,a_fouls,h_to,a_to,h_reb,a_reb,last_play
2026-07-30T00:46:36Z,401857097,2,3:30,ATL,DAL,26,32,6,7,5,8,10,13,Dream Full timeout
2026-07-30T00:47:51Z,401857097,2,3:30,ATL,DAL,26,32,6,7,5,8,10,13,Dream Full timeout
2026-07-30T00:49:06Z,401857097,2,2:35,ATL,DAL,26,34,6,8,5,8,10,14,Azzi Fudd makes 15-foot pullup jump shot (Paige Bueckers assists)
2026-07-30T00:50:23Z,401857097,2,1:24,ATL,DAL,26,36,6,8,5,8,11,15,Jessica Shepard misses shot
2026-07-30T00:51:38Z,401857097,2,50.1,ATL,DAL,30,36,6,9,7,8,12,15,Arike Ogunbowale lost ball turnover (Angel Reese steals)
2026-07-30T00:52:54Z,401857097,2,22.3,ATL,DAL,30,37,6,10,7,9,12,16,technical foul
2026-07-30T00:54:09Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T00:55:24Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T00:56:39Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T00:57:55Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T00:59:10Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T01:00:27Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T01:01:42Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T01:02:57Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T01:04:12Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T01:05:28Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T01:06:43Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T01:07:58Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-30T01:09:13Z,401857097,2,0.0,ATL,DAL,32,38,6,10,7,9,12,17,End of the 2nd Quarter
2026-07-31T00:04:26Z,401857100,1,9:12,CON,CHI,0,2,1,0,0,0,1,1,Kamilla Cardoso shooting foul
2026-07-31T00:05:43Z,401857100,1,7:59,CON,CHI,4,6,1,0,1,1,3,1,Kamilla Cardoso makes layup (Courtney Vandersloot assists)
2026-07-31T00:06:59Z,401857099,1,9:10,MIN,TOR,2,2,0,0,1,0,0,0,Kayla McBride misses shot
2026-07-31T00:06:59Z,401857100,1,7:10,CON,CHI,4,8,2,0,1,1,4,3,Kamilla Cardoso defensive rebound
2026-07-31T00:08:14Z,401857099,1,8:11,MIN,TOR,2,4,0,0,1,0,2,0,Laura Juskaite defensive rebound
2026-07-31T00:08:14Z,401857100,1,6:09,CON,CHI,9,10,2,0,1,1,4,4,Olivia Nelson-Ododa defensive rebound
2026-07-31T00:09:30Z,401857099,1,7:56,MIN,TOR,2,6,0,1,1,0,3,0,Olivia Miles shooting foul
2026-07-31T00:09:30Z,401857100,1,5:08,CON,CHI,11,10,2,0,2,1,6,5,Chloe Bibby defensive rebound
2026-07-31T00:10:46Z,401857099,1,7:10,MIN,TOR,3,8,0,1,1,0,4,0,Temi Fagbenle makes 2-foot layup (Maria Conde assists)
2026-07-31T00:10:46Z,401857100,1,4:36,CON,CHI,13,13,3,0,2,1,6,5,Official timeout
2026-07-31T00:12:01Z,401857099,1,6:14,MIN,TOR,3,12,1,1,1,0,4,0,Tempo defensive team rebound
2026-07-31T00:12:01Z,401857100,1,4:36,CON,CHI,13,13,3,0,2,1,6,5,Official timeout
2026-07-31T00:13:16Z,401857099,1,6:14,MIN,TOR,3,12,1,1,1,0,4,0,Lynx Full timeout
2026-07-31T00:13:16Z,401857100,1,4:36,CON,CHI,13,13,3,0,2,1,6,5,Official timeout
2026-07-31T00:14:32Z,401857099,1,6:14,MIN,TOR,3,12,1,1,1,0,4,0,Lynx Full timeout
2026-07-31T00:14:32Z,401857100,1,3:55,CON,CHI,16,13,3,0,2,1,6,6,Raegan Beers defensive rebound
2026-07-31T00:15:49Z,401857099,1,5:48,MIN,TOR,6,12,1,1,1,0,4,0,Nyara Sabally enters the game for Temi Fagbenle
2026-07-31T00:15:49Z,401857100,1,2:39,CON,CHI,21,15,3,1,2,2,6,8,Charlisse Leger-Walker defensive rebound
2026-07-31T00:17:04Z,401857099,1,5:20,MIN,TOR,8,14,3,1,1,0,4,1,Marina Mabrey shooting foul
2026-07-31T00:17:04Z,401857100,1,1:52,CON,CHI,23,17,3,1,2,3,6,8,enters the game for Aneesah Morrow
2026-07-31T00:18:20Z,401857099,1,4:40,MIN,TOR,10,16,3,1,1,0,4,1,Julie Allemand blocks Natasha Howard 's 3-foot shot
2026-07-31T00:18:20Z,401857100,1,1:00,CON,CHI,23,19,3,2,3,3,7,8,Saniya Rivers misses shot
2026-07-31T00:19:35Z,401857099,1,3:39,MIN,TOR,14,16,4,1,2,0,4,3,Natasha Howard offensive rebound
2026-07-31T00:19:35Z,401857100,1,29.7,CON,CHI,23,21,3,2,3,4,7,8,Sky offensive team rebound
2026-07-31T00:20:50Z,401857099,1,3:19,MIN,TOR,14,16,5,1,3,0,4,5,Marina Mabrey offensive foul turnover
2026-07-31T00:20:50Z,401857100,1,5.9,CON,CHI,26,22,3,3,3,4,7,9,Kennedy Burke makes 26-foot three point jumper (Diamond Miller assists
2026-07-31T00:22:06Z,401857099,1,2:21,MIN,TOR,16,16,5,1,3,1,5,7,Maya Caldwell out of bounds bad pass turnover
2026-07-31T00:22:06Z,401857100,1,0.0,CON,CHI,26,24,3,4,3,4,7,9,End of the 1st Quarter
2026-07-31T00:23:21Z,401857099,1,1:33,MIN,TOR,16,16,5,1,3,2,6,8,Olivia Miles enters the game for Courtney Williams
2026-07-31T00:23:21Z,401857100,1,0.0,CON,CHI,26,24,3,4,3,4,7,9,End of the 1st Quarter
2026-07-31T00:24:37Z,401857099,1,49.8,MIN,TOR,16,16,5,1,4,2,7,8,Lynx offensive team rebound
2026-07-31T00:24:37Z,401857100,1,0.0,CON,CHI,26,24,3,4,4,4,7,9,End of the 1st Quarter
2026-07-31T00:25:53Z,401857099,1,1.4,MIN,TOR,18,19,5,1,6,3,8,8,Kiki Rice steps out of bounds turnover
2026-07-31T00:25:53Z,401857100,2,9:09,CON,CHI,26,26,4,4,4,5,7,9,Sydney Taylor makes driving layup (Aicha Coulibaly assists)
2026-07-31T00:27:09Z,401857099,1,0.0,MIN,TOR,18,19,5,1,6,3,8,8,End of the 1st Quarter
2026-07-31T00:27:09Z,401857100,2,8:27,CON,CHI,29,26,5,4,5,6,8,10,Saniya Rivers makes 22-foot three point jumper (Kennedy Burke assists)
2026-07-31T00:28:24Z,401857099,1,0.0,MIN,TOR,18,19,5,1,6,3,8,8,End of the 1st Quarter
2026-07-31T00:28:24Z,401857100,2,8:16,CON,CHI,31,26,6,4,5,6,8,10,Olivia Nelson-Ododa makes free throw 1 of 2
2026-07-31T00:29:39Z,401857099,2,10:00,MIN,TOR,18,19,5,1,6,3,8,8,End of the 1st Quarter
2026-07-31T00:29:39Z,401857100,2,7:10,CON,CHI,33,28,6,4,5,6,8,11,Aneesah Morrow makes layup (Diamond Miller assists)
2026-07-31T00:30:55Z,401857099,2,9:06,MIN,TOR,20,23,5,2,6,3,9,8,Antonia Delaere personal foul
2026-07-31T00:30:55Z,401857100,2,6:48,CON,CHI,35,28,6,5,5,6,8,12,Olivia Nelson-Ododa offensive rebound
2026-07-31T00:32:10Z,401857099,2,7:47,MIN,TOR,25,23,5,2,7,3,10,9,Dorka Juhasz offensive rebound
2026-07-31T00:32:10Z,401857100,2,6:21,CON,CHI,37,28,7,6,5,6,8,13,Sky Full timeout
2026-07-31T00:33:26Z,401857099,2,7:17,MIN,TOR,25,25,5,3,7,4,10,10,Marina Mabrey makes 2-foot layup (Laura Juskaite assists)
2026-07-31T00:33:26Z,401857100,2,6:21,CON,CHI,37,28,7,6,5,6,8,13,Sky Full timeout
2026-07-31T00:34:41Z,401857099,2,7:00,MIN,TOR,27,25,6,3,7,4,10,11,Olivia Miles defensive rebound
2026-07-31T00:34:41Z,401857100,2,6:21,CON,CHI,37,28,7,6,5,6,8,13,Sky Full timeout
2026-07-31T00:35:58Z,401857099,2,6:09,MIN,TOR,29,25,6,3,8,4,11,12,Kiki Rice defensive rebound
2026-07-31T00:35:58Z,401857100,2,5:51,CON,CHI,37,30,7,7,5,7,8,14,Diamond Miller offensive foul turnover
2026-07-31T00:37:13Z,401857099,2,6:09,MIN,TOR,29,25,6,3,8,4,11,12,Tempo Full timeout
2026-07-31T00:37:13Z,401857100,2,5:29,CON,CHI,39,30,7,7,5,7,8,14,Elizabeth Williams makes layup (Sydney Taylor assists)
2026-07-31T00:38:28Z,401857099,2,6:09,MIN,TOR,29,25,6,3,8,4,11,12,Tempo Full timeout
2026-07-31T00:38:28Z,401857100,2,4:58,CON,CHI,41,33,7,7,5,7,8,15,Sydney Taylor blocks Nell Angloma 's 2-foot shot
2026-07-31T00:39:44Z,401857099,2,5:57,MIN,TOR,29,25,6,3,8,4,11,12,Tempo Full timeout
2026-07-31T00:39:44Z,401857100,2,4:02,CON,CHI,43,33,7,8,5,7,8,17,Nell Angloma personal foul
2026-07-31T00:40:59Z,401857099,2,5:20,MIN,TOR,33,25,7,3,10,4,11,12,enters the game for Nyara Sabally
2026-07-31T00:40:59Z,401857100,2,3:40,CON,CHI,43,35,7,8,5,7,9,18,Gabriela Jaquez makes running layup (Natasha Cloud assists)
2026-07-31T00:42:14Z,401857099,2,5:02,MIN,TOR,34,27,7,4,10,4,11,12,Tempo offensive team rebound
2026-07-31T00:42:14Z,401857100,2,3:40,CON,CHI,43,35,7,8,5,7,9,18,Sun Full timeout
2026-07-31T00:43:30Z,401857099,2,4:41,MIN,TOR,36,27,7,5,10,4,11,12,Tempo Full timeout
2026-07-31T00:43:30Z,401857100,2,3:40,CON,CHI,43,35,7,8,5,7,9,18,Sun Full timeout
2026-07-31T00:44:45Z,401857099,2,4:41,MIN,TOR,36,27,7,5,10,4,11,12,Tempo Full timeout
2026-07-31T00:44:45Z,401857100,2,2:48,CON,CHI,45,35,7,9,6,7,10,18,Jacy Sheldon lost ball turnover (Raegan Beers steals)
2026-07-31T00:46:02Z,401857099,2,4:41,MIN,TOR,36,27,7,5,10,4,11,12,Tempo Full timeout
2026-07-31T00:46:02Z,401857100,2,2:26,CON,CHI,47,35,8,9,6,7,10,19,Aneesah Morrow makes free throw 1 of 2
2026-07-31T00:47:18Z,401857099,2,3:52,MIN,TOR,38,30,7,5,11,4,12,12,Natasha Howard makes 1-foot shot
2026-07-31T00:47:18Z,401857100,2,1:25,CON,CHI,49,37,8,9,6,7,11,20,Aneesah Morrow makes driving layup (Saniya Rivers assists)
2026-07-31T00:48:33Z,401857099,2,3:00,MIN,TOR,43,30,7,5,11,4,12,12,Lynx defensive team rebound
2026-07-31T00:48:33Z,401857100,2,32.9,CON,CHI,49,40,8,10,6,7,12,20,Nell Angloma enters the game for Saniya Rivers
2026-07-31T00:49:48Z,401857099,2,2:30,MIN,TOR,45,31,7,6,11,4,12,12,Nyara Sabally enters the game for Temi Fagbenle
2026-07-31T00:49:48Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T00:51:04Z,401857099,2,1:30,MIN,TOR,47,35,7,6,11,4,13,12,enters the game for Eliska Hamzova
2026-07-31T00:51:04Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T00:52:19Z,401857099,2,24.2,MIN,TOR,50,41,7,6,11,4,14,12,Napheesa Collier makes 25-foot three point jumper (Courtney Williams a
2026-07-31T00:52:19Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T00:53:35Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T00:53:35Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T00:54:50Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T00:54:50Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T00:56:07Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T00:56:07Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T00:57:22Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T00:57:22Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T00:58:37Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T00:58:37Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T00:59:52Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T00:59:52Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T01:01:08Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T01:01:08Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T01:02:23Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T01:02:23Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T01:03:39Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T01:03:39Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,End of the 2nd Quarter
2026-07-31T01:04:54Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T01:04:54Z,401857100,2,0.0,CON,CHI,49,40,8,10,6,7,13,21,enters the game for Nell Angloma
2026-07-31T01:06:11Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T01:06:11Z,401857100,3,9:21,CON,CHI,51,40,9,10,6,7,13,21,Aicha Coulibaly shooting foul
2026-07-31T01:07:27Z,401857099,2,0.0,MIN,TOR,50,41,7,6,11,4,15,12,End of the 2nd Quarter
2026-07-31T01:07:27Z,401857100,3,8:57,CON,CHI,51,40,10,10,6,7,13,23,Aneesah Morrow misses free throw 1 of 2
2026-07-31T01:08:42Z,401857099,3,9:30,MIN,TOR,52,41,7,6,11,4,15,12,Natasha Howard enters the game for Dorka Juhasz
2026-07-31T01:08:42Z,401857100,3,8:32,CON,CHI,51,43,10,10,7,8,14,23,foul
2026-07-31T01:09:57Z,401857099,3,8:37,MIN,TOR,57,41,7,6,13,4,15,13,"Nyara Sabally bad pass
turnover (Natasha Howard steals)"
2026-07-31T01:09:57Z,401857100,3,7:58,CON,CHI,51,44,10,11,7,9,14,23,Aicha Coulibaly makes free throw 1 of 1
2026-07-31T01:11:13Z,401857099,3,8:37,MIN,TOR,57,41,8,6,13,4,15,13,Tempo Full timeout
2026-07-31T01:11:13Z,401857100,3,7:22,CON,CHI,51,45,10,12,8,10,14,23,Olivia Nelson-Ododa traveling turnover
2026-07-31T01:12:28Z,401857099,3,8:37,MIN,TOR,57,41,8,6,13,4,15,13,Tempo Full timeout
2026-07-31T01:12:28Z,401857100,3,6:59,CON,CHI,51,48,10,12,8,11,15,23,Sun Full timeout
2026-07-31T01:13:43Z,401857099,3,8:12,MIN,TOR,57,41,8,6,13,4,15,13,Tempo Full timeout
2026-07-31T01:13:43Z,401857100,3,6:59,CON,CHI,51,48,10,12,8,11,15,23,Sun Full timeout
2026-07-31T01:14:59Z,401857099,3,7:18,MIN,TOR,57,43,8,7,14,5,16,14,Marina Mabrey misses shot
2026-07-31T01:14:59Z,401857100,3,6:59,CON,CHI,51,48,10,12,8,11,15,23,Sun Full timeout
2026-07-31T01:16:15Z,401857099,3,6:55,MIN,TOR,60,45,9,7,15,5,16,18,Natasha Howard makes free throw 1 of 1
2026-07-31T01:16:15Z,401857100,3,6:12,CON,CHI,54,48,10,12,9,11,15,23,Chloe Bibby enters the game for Aicha Coulibaly
2026-07-31T01:17:31Z,401857099,3,5:58,MIN,TOR,64,45,9,8,15,6,17,19,Olivia Miles defensive rebound
2026-07-31T01:17:31Z,401857100,3,5:48,CON,CHI,55,51,11,12,9,11,15,23,Kennedy Burke makes free throw 2 of 2
2026-07-31T01:18:46Z,401857099,3,5:02,MIN,TOR,66,48,9,8,17,6,17,19,Maya Caldwell enters the game for Napheesa Collier
2026-07-31T01:18:46Z,401857100,3,5:29,CON,CHI,56,51,12,12,9,11,15,24,Olivia Nelson-Ododa defensive rebound
2026-07-31T01:20:02Z,401857099,3,3:59,MIN,TOR,70,48,10,8,17,6,17,21,Dorka Juhasz defensive rebound
2026-07-31T01:20:02Z,401857100,3,5:22,CON,CHI,58,51,13,12,9,11,15,24,Olivia Nelson-Ododa makes free throw 2 of 2
2026-07-31T01:21:17Z,401857099,3,3:59,MIN,TOR,73,48,10,8,17,6,17,22,Tempo Full timeout
2026-07-31T01:21:17Z,401857100,3,5:12,CON,CHI,61,51,13,13,9,11,15,24,Diamond Miller makes technical free throw
2026-07-31T01:22:32Z,401857099,3,3:25,MIN,TOR,73,51,10,8,17,6,17,22,Antonia Delaere enters the game for Kayla McBride
2026-07-31T01:22:32Z,401857100,3,5:12,CON,CHI,61,51,13,13,10,11,15,24,Sky Full timeout
2026-07-31T01:23:48Z,401857099,3,2:24,MIN,TOR,76,51,10,9,17,6,18,23,Eliska Hamzova defensive rebound
2026-07-31T01:23:48Z,401857100,3,4:08,CON,CHI,63,54,13,13,10,11,15,25,Olivia Nelson-Ododa defensive rebound
2026-07-31T01:25:03Z,401857099,3,1:42,MIN,TOR,76,51,10,10,18,6,20,24,Kia Nurse defensive rebound
2026-07-31T01:25:03Z,401857100,3,3:28,CON,CHI,63,56,13,15,10,13,15,25,enters the game for Aneesah Morrow
2026-07-31T01:26:20Z,401857099,3,1:11,MIN,TOR,78,52,10,11,19,6,20,24,Antonia Delaere personal foul
2026-07-31T01:26:20Z,401857100,3,2:31,CON,CHI,63,58,13,15,10,13,16,26,Elizabeth Williams defensive rebound
2026-07-31T01:27:35Z,401857099,3,21.5,MIN,TOR,81,52,10,11,19,6,20,27,Laura Juskaite enters the game for Nyara Sabally
2026-07-31T01:27:35Z,401857100,3,2:12,CON,CHI,64,58,14,15,11,13,17,26,Leila Lacan misses free throw 1 of 2
2026-07-31T01:28:50Z,401857099,3,0.0,MIN,TOR,81,55,10,11,19,6,20,27,End of the 3rd Quarter
2026-07-31T01:28:50Z,401857100,3,2:12,CON,CHI,64,58,15,15,12,13,17,26,Courtney Vandersloot transition take foul
2026-07-31T01:30:06Z,401857099,3,0.0,MIN,TOR,81,55,10,11,19,6,20,27,End of the 3rd Quarter
2026-07-31T01:30:06Z,401857100,3,2:12,CON,CHI,64,58,15,15,12,13,17,26,(02:12) [Sun] COACH'S CHALLENGE (CALL REPLAYCENTER)
2026-07-31T01:31:21Z,401857099,3,0.0,MIN,TOR,81,55,10,11,19,6,20,27,enters the game for Maya Caldwell
2026-07-31T01:31:21Z,401857100,3,2:12,CON,CHI,66,58,15,15,12,13,17,26,(02:12) [Sun] REF-INITIATED REVIEW (CALL OVERTURNED)
2026-07-31T01:32:37Z,401857099,4,9:11,MIN,TOR,83,57,10,11,19,6,20,27,Lynx defensive team rebound
2026-07-31T01:32:37Z,401857100,3,1:12,CON,CHI,66,58,15,15,12,13,19,27,Kennedy Burke misses shot
2026-07-31T01:33:52Z,401857099,4,8:10,MIN,TOR,85,57,10,11,19,6,21,29,Natasha Howard defensive rebound
2026-07-31T01:33:52Z,401857100,3,38.2,CON,CHI,66,59,15,16,12,13,20,27,Courtney Vandersloot defensive rebound
2026-07-31T01:35:07Z,401857099,4,7:35,MIN,TOR,86,57,11,11,19,6,21,30,Kia Nurse misses shot
2026-07-31T01:35:07Z,401857100,3,6.9,CON,CHI,66,61,15,17,12,13,22,28,Kamilla Cardoso defensive rebound
2026-07-31T01:36:24Z,401857099,4,6:43,MIN,TOR,88,60,11,11,19,6,23,32,Natasha Howard blocks Kia Nurse 's 4-foot shot
2026-07-31T01:36:24Z,401857100,3,0.0,CON,CHI,66,61,15,17,12,13,23,28,End of the 3rd Quarter
2026-07-31T01:37:39Z,401857099,4,5:56,MIN,TOR,88,62,11,11,19,6,23,32,shot clock turnover 
2026-07-31T01:37:39Z,401857100,3,0.0,CON,CHI,66,61,15,17,12,13,23,28,End of the 3rd Quarter
2026-07-31T01:38:55Z,401857099,4,4:46,MIN,TOR,91,62,11,11,19,7,24,34,Antonia Delaere makes 26-foot three point jumper (Eliska Hamzova assis
2026-07-31T01:38:55Z,401857100,4,9:50,CON,CHI,66,61,15,17,12,13,23,28,Sydney Taylor enters the game for Gabriela Jaquez
2026-07-31T01:40:10Z,401857099,4,4:46,MIN,TOR,91,62,12,11,19,7,24,34,Official timeout
2026-07-31T01:40:10Z,401857100,4,9:08,CON,CHI,68,65,15,18,12,13,23,29,Diamond Miller defensive rebound
2026-07-31T01:41:25Z,401857099,4,4:46,MIN,TOR,91,62,12,11,19,7,24,34,Official timeout
2026-07-31T01:41:25Z,401857100,4,8:12,CON,CHI,70,67,15,18,12,14,23,29,Raegan Beers 3 second turnover
2026-07-31T01:42:41Z,401857099,4,4:46,MIN,TOR,92,62,12,11,19,7,24,34,Tima Pouye enters the game for Julie Allemand
2026-07-31T01:42:41Z,401857100,4,7:31,CON,CHI,72,70,15,19,12,14,23,29,Leila Lacan enters the game for Raegan Beers
2026-07-31T01:43:56Z,401857099,4,3:22,MIN,TOR,97,65,12,11,20,7,24,34,Eliska Hamzova makes two point shot (Maya Caldwell assists)
2026-07-31T01:43:56Z,401857100,4,7:20,CON,CHI,72,70,15,19,12,14,23,30,Sky defensive team rebound
2026-07-31T01:45:11Z,401857099,4,2:51,MIN,TOR,97,68,12,11,20,7,25,34,Lynx Full timeout
2026-07-31T01:45:11Z,401857100,4,7:20,CON,CHI,72,70,15,19,12,14,23,30,(07:20) [Sun] COACH'S CHALLENGE (CALL REPLAYCENTER)
2026-07-31T01:46:28Z,401857099,4,2:51,MIN,TOR,97,68,12,11,20,7,25,34,Lynx Full timeout
2026-07-31T01:46:28Z,401857100,4,6:48,CON,CHI,72,72,15,19,12,14,23,30,(07:20) [Sun] REF-INITIATED REVIEW (REPLAY SUPPORTS CALL)
2026-07-31T01:47:43Z,401857099,4,2:51,MIN,TOR,97,68,12,11,20,7,25,34,Lynx Full timeout
2026-07-31T01:47:43Z,401857100,4,6:35,CON,CHI,72,74,15,20,12,15,23,30,Olivia Nelson-Ododa shooting foul
2026-07-31T01:48:59Z,401857099,4,2:14,MIN,TOR,97,68,12,12,20,8,25,35,Anastasiia Olairi Kosu offensive foul turnover
2026-07-31T01:48:59Z,401857100,4,6:26,CON,CHI,72,74,15,20,12,15,23,30,Kamilla Cardoso makes free throw 2 of 2
2026-07-31T01:50:14Z,401857099,4,1:16,MIN,TOR,101,68,12,12,20,8,25,35,Lynx defensive team rebound
2026-07-31T01:50:14Z,401857100,4,6:26,CON,CHI,72,74,15,20,12,15,23,30,Kamilla Cardoso makes free throw 2 of 2
2026-07-31T01:51:30Z,401857099,4,12.2,MIN,TOR,104,72,12,12,21,9,26,36,Tima Pouye makes two point shot
2026-07-31T01:51:30Z,401857100,4,6:07,CON,CHI,72,74,15,20,12,15,23,30,Kamilla Cardoso makes free throw 2 of 2
2026-07-31T01:52:45Z,401857099,4,0.0,MIN,TOR,104,72,12,13,22,10,26,36,End of the 4th Quarter
2026-07-31T01:52:45Z,401857100,4,5:12,CON,CHI,74,76,15,20,13,15,24,31,Kamilla Cardoso makes 2-foot layup (Sydney Taylor assists)
2026-07-31T01:54:00Z,401857099,4,0.0,MIN,TOR,104,72,12,13,22,10,26,36,End of the 4th Quarter
2026-07-31T01:54:00Z,401857100,4,5:12,CON,CHI,74,76,16,20,13,15,24,31,Official timeout
2026-07-31T01:55:15Z,401857100,4,5:12,CON,CHI,74,76,16,20,13,15,24,31,Official timeout
2026-07-31T01:56:32Z,401857100,4,4:38,CON,CHI,76,78,16,20,13,15,24,32,Aneesah Morrow offensive rebound
2026-07-31T01:57:47Z,401857100,4,4:12,CON,CHI,76,80,16,21,13,15,25,32,Olivia Nelson-Ododa personal foul
2026-07-31T01:59:03Z,401857100,4,4:05,CON,CHI,76,80,16,21,13,15,25,32,Sun Full timeout
2026-07-31T02:00:18Z,401857100,4,4:05,CON,CHI,76,80,16,21,13,15,25,32,Sun Full timeout
2026-07-31T02:01:33Z,401857100,4,3:41,CON,CHI,76,82,16,21,13,15,26,32,Sun Full timeout
2026-07-31T02:02:48Z,401857100,4,3:20,CON,CHI,76,82,16,22,13,15,26,32,Raegan Beers enters the game for Olivia Nelson-Ododa
2026-07-31T02:04:04Z,401857100,4,3:01,CON,CHI,76,84,16,23,13,16,26,32,Diamond Miller out of bounds bad pass turnover
2026-07-31T02:05:19Z,401857100,4,3:01,CON,CHI,76,85,16,23,13,16,26,32,Sun Full timeout
2026-07-31T02:06:36Z,401857100,4,2:21,CON,CHI,78,85,16,23,13,16,26,33,Kennedy Burke enters the game for Raegan Beers
2026-07-31T02:06:36Z,401857101,1,9:26,NY,LV,2,3,0,0,0,0,0,0,
2026-07-31T02:07:51Z,401857100,4,2:21,CON,CHI,78,87,16,24,13,16,26,33,DiJonai Carrington makes free throw 1 of 2
2026-07-31T02:07:51Z,401857101,1,8:25,NY,LV,5,3,0,0,1,0,1,0,NaLyssa Smith defensive rebound
2026-07-31T02:09:07Z,401857100,4,1:55,CON,CHI,78,87,16,24,13,16,26,33,Sun offensive team rebound
2026-07-31T02:09:07Z,401857101,1,7:33,NY,LV,8,5,0,1,1,0,1,0,A'ja Wilson makes free throw 2 of 2
2026-07-31T02:10:22Z,401857100,4,1:51,CON,CHI,80,87,17,24,13,16,26,33,Sky violation
2026-07-31T02:10:22Z,401857101,1,7:05,NY,LV,10,11,1,1,1,0,2,1,Pauline Astier makes free throw 1 of 2
2026-07-31T02:11:37Z,401857100,4,1:31,CON,CHI,82,89,17,25,13,16,26,33,Diamond Miller personal foul
2026-07-31T02:11:37Z,401857101,1,6:41,NY,LV,12,14,2,1,1,0,2,1,NaLyssa Smith shooting foul
2026-07-31T02:12:53Z,401857100,4,32.5,CON,CHI,85,92,17,25,13,16,28,34,Courtney Vandersloot offensive rebound
2026-07-31T02:12:53Z,401857101,1,6:41,NY,LV,12,14,2,1,1,0,2,1,Liberty Full timeout
2026-07-31T02:14:08Z,401857100,4,17.5,CON,CHI,88,94,17,26,13,16,28,34,Natasha Cloud makes free throw 1 of 2
2026-07-31T02:14:08Z,401857101,1,6:41,NY,LV,12,14,2,1,1,0,2,1,Liberty Full timeout
2026-07-31T02:15:23Z,401857101,1,6:00,NY,LV,15,14,2,1,1,0,2,2,Sabrina Ionescu offensive rebound
