game_id,date,season,home,away,home_score,away_score,ml_h,ml_a,spread,sp_h,sp_a,total,ou_o,ou_u,n_bk_sp,n_bk_ou,home_margin,game_total,home_won,home_covered,over_hit,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop,fluid,pmr,pfr,ftp,blkr,q4,road,m_scdef,m_pade,m_rb,m_vo,m_all5,lgenv,mkt,ats
401620436,20240913,2024,ATL,WSH,69,72,1.56,2.43,-4.5,1.95,1.83,156.5,1.95,1.8,8,7,-3,141,0,0.0,0.0,-0.0849,-0.0827,-41.1,1.717,1.0,0.0,-7.73,1.49,161.26,-0.0513,0.042,0.053,-0.0646,-0.0573,-3.12,-0.3621,0.2251,-0.1218,-0.2389,-0.4509,0.037,-1.0691,-0.0624,1.0,-0.3293,-0.0252,0.1851,0.2431,0.1554,165.13,4.5,-7.5
401620437,20240913,2024,IND,LV,74,78,2.59,1.51,3.5,1.93,1.85,176.5,1.8,2.0,8,7,-4,152,0,0.0,0.0,-0.3579,-0.3607,-168.6,-1.971,0.0,0.0,-10.68,6.9,163.74,0.0511,0.088,-0.0003,-0.0072,0.0232,-2.34,-0.5246,0.2402,-0.0565,-0.1697,1.9518,-0.0442,-0.2504,0.0662,3.0,-0.2067,-0.4871,0.198,0.077,-0.1876,164.9,-3.5,-0.5
401620438,20240913,2024,DAL,SEA,81,83,4.91,1.18,6.5,2.42,1.49,170.5,1.76,2.11,8,7,-2,164,0,1.0,0.0,-0.4519,-0.476,-161.3,-6.19,-1.0,1.0,-22.43,3.8,165.74,0.0336,0.0845,0.056,-0.0284,0.0001,-5.21,-0.2388,-0.3164,-0.1042,-0.9178,4.7273,-0.0565,-2.0872,0.0229,1.0,-0.4087,-0.5408,0.052,-0.0508,-0.5422,164.74,-6.5,4.5
401620439,20240913,2024,MIN,CHI,83,66,1.11,6.78,-12.5,1.88,1.9,156.5,1.8,1.95,8,7,17,149,1,1.0,0.0,0.5771,0.559,205.5,1.611,1.0,0.0,10.34,-1.12,159.37,-0.0295,-0.0684,-0.0208,0.1718,0.0573,1.3,0.5311,0.0805,0.2948,0.7901,-2.9364,0.0315,-0.4441,0.1028,0.0,0.2383,0.3305,0.1005,-0.0288,0.5669,164.49,12.5,4.5
401620440,20240913,2024,PHX,CON,69,88,4.21,1.23,4.5,2.08,1.77,155.5,1.85,1.91,8,7,-19,157,0,0.0,1.0,-0.4381,-0.3617,-211.4,-3.24,2.0,0.0,-18.83,-0.08,158.36,0.0189,0.009,-0.0432,0.1103,-0.0205,-4.52,-0.3453,-0.0358,-0.0738,-0.9167,-1.3956,0.0895,-0.9949,0.1135,2.0,-0.1264,-0.1766,-0.0663,-0.2627,-0.4802,164.39,-4.5,-14.5
401620441,20240915,2024,IND,DAL,110,109,1.22,4.34,-9.5,1.92,1.86,184.5,1.78,2.0,8,7,1,219,1,0.0,1.0,0.1932,0.1646,100.6,4.906,0.0,0.0,11.28,-0.54,170.85,0.0238,-0.0668,-0.0026,0.1007,0.0864,-0.18,-0.0551,0.287,0.1076,0.5848,0.1978,-0.0363,0.4209,0.0859,0.0,0.1091,-0.1227,-0.0175,-0.2917,-0.2369,164.39,9.5,-8.5
401620442,20240915,2024,NY,MIN,79,88,1.44,2.81,-5.5,1.92,1.88,159.5,1.86,1.94,8,7,-9,167,0,0.0,1.0,0.0024,0.0242,94.0,-1.046,1.0,0.0,4.08,1.39,159.86,0.0123,0.0699,0.0559,0.0309,0.0245,0.98,-0.1366,0.2712,0.0775,0.1502,-0.3205,0.0105,1.1101,-0.0633,0.0,0.0876,-0.0603,0.1741,-0.0568,0.1002,164.83,5.5,-14.5
401620444,20240915,2024,CHI,PHX,88,93,2.1,1.75,1.5,1.94,1.84,156.5,1.78,2.0,8,7,-5,181,0,0.0,1.0,-0.0693,-0.1557,9.2,3.96,0.0,0.0,5.4,1.15,158.9,0.0087,0.0799,0.0071,-0.1789,0.033,0.03,-0.7212,0.6657,-0.0961,0.1533,2.8573,-0.0644,-0.269,-0.1163,0.0,-0.2447,-0.2147,-0.0624,0.4298,0.0298,164.69,-1.5,-3.5
401620445,20240915,2024,LV,CON,84,71,1.51,2.61,-5.5,1.94,1.85,158.5,1.84,1.95,8,7,13,155,1,1.0,0.0,0.0415,0.0589,24.8,-0.572,0.0,0.0,-2.86,0.19,159.19,-0.0328,-0.058,-0.0508,0.0915,0.0249,-0.87,-0.021,0.0365,0.0893,-0.2622,1.0315,0.0741,-0.3353,0.0428,3.0,0.0643,0.0328,-0.0623,0.05,0.132,164.74,5.5,7.5
401620446,20240915,2024,SEA,LA,90,87,1.23,4.31,-8.5,1.88,1.92,159.5,1.8,1.95,8,7,3,177,1,0.0,1.0,0.4826,0.4436,207.3,4.61,-2.0,0.0,19.21,-0.02,164.0,-0.045,0.0233,-0.0626,-0.0051,-0.0612,3.86,0.3719,0.0195,0.197,0.9385,-1.0062,0.112,2.5285,-0.1342,0.0,0.372,0.5931,0.1015,-0.1026,0.6162,164.7,8.5,-5.5
401620447,20240917,2024,CON,MIN,76,78,1.79,2.03,-1.5,1.88,1.92,153.5,1.9,1.91,8,7,-2,154,0,0.0,1.0,-0.1518,-0.1921,-13.2,-2.924,0.0,0.0,-5.02,-1.0,157.27,-0.0039,-0.0412,0.0832,-0.0722,-0.0333,0.55,-0.1251,-0.0592,-0.2154,-0.3218,-0.7115,-0.0748,1.1989,0.0549,1.0,-0.1209,-0.1032,-0.0599,-0.0284,-0.335,164.76,1.5,-3.5
401620448,20240917,2024,WSH,NY,71,87,4.83,1.19,8.5,1.99,1.76,161.5,1.87,1.95,8,7,-16,158,0,0.0,0.0,-0.4077,-0.4588,-254.0,-0.505,0.0,0.0,-2.54,-0.69,158.66,0.0221,-0.077,-0.0773,-0.0003,0.0094,0.42,-0.501,0.1535,-0.3386,-0.431,2.2502,-0.0499,0.2052,0.0969,0.0,-0.2279,-0.2699,-0.3652,-0.1413,-0.8773,164.79,-8.5,-7.5
401620449,20240917,2024,ATL,CHI,86,70,1.18,4.9,-10.5,1.84,1.94,151.5,1.91,1.88,8,7,16,156,1,1.0,1.0,0.1121,0.2913,9.6,1.945,0.0,0.0,4.93,3.29,161.61,-0.0321,0.0049,0.0296,0.0768,-0.0605,2.14,-0.1283,0.5472,0.0406,0.4189,0.2195,0.0549,-0.616,0.028,0.0,0.0346,0.1353,0.3084,0.3074,0.6274,164.57,10.5,5.5
401620450,20240917,2024,LA,PHX,81,85,2.24,1.66,3.5,1.8,2.0,160.5,1.83,2.0,8,7,-4,166,0,0.0,1.0,-0.1062,-0.1821,-72.3,-0.522,0.0,0.0,-2.09,3.43,161.3,0.0035,0.0135,0.0363,-0.0964,0.0298,1.67,-0.3995,0.3932,-0.1443,-0.1397,1.4056,-0.026,-1.5304,0.0075,1.0,-0.1138,-0.2151,-0.0738,0.2549,-0.1188,164.48,-3.5,-0.5
401620451,20240917,2024,SEA,LV,72,85,4.13,1.24,7.5,2.02,1.74,162.5,1.87,1.95,8,7,-13,157,0,0.0,0.0,-0.1386,-0.128,-116.3,1.327,0.0,0.0,-0.41,3.02,160.91,0.0183,0.0675,-0.0234,-0.0832,-0.0837,2.8,-0.4017,0.3087,-0.038,-0.0888,-1.1198,0.0602,0.4051,-0.088,0.0,0.1784,0.1883,0.0457,-0.0613,0.0732,164.77,-7.5,-5.5
401620452,20240919,2024,CON,CHI,87,54,1.07,8.83,-13.5,1.69,2.06,153.5,1.95,1.85,8,7,33,141,1,1.0,0.0,0.5376,0.7165,225.1,1.007,0.0,0.0,17.38,-0.24,156.48,-0.0096,-0.0621,0.0243,0.0504,-0.0027,3.74,0.6113,0.1164,0.3057,0.8291,-3.5385,-0.0057,1.49,0.0805,1.0,0.4664,0.455,0.2137,0.2248,1.0208,164.63,13.5,19.5
401620453,20240919,2024,NY,ATL,67,78,1.46,2.76,-5.5,1.92,1.86,156.5,1.85,1.91,8,7,-11,145,0,0.0,0.0,0.4704,0.5181,290.1,-0.048,0.0,0.0,10.2,-1.63,161.21,0.0254,0.0143,-0.0408,0.1118,0.0607,0.73,0.5531,0.0098,0.4444,0.5012,-0.7026,0.024,1.5679,-0.0011,0.0,0.423,0.2175,0.1114,0.0118,0.679,164.54,5.5,-16.5
401620454,20240919,2024,WSH,IND,92,91,1.68,2.21,-3.5,1.92,1.85,164.5,1.85,1.91,8,7,1,183,1,0.0,1.0,-0.0283,-0.0484,-35.6,3.944,-2.0,0.0,4.28,-6.14,164.49,0.0129,-0.0319,-0.0594,0.0328,-0.0116,2.33,0.0452,0.0504,-0.177,-0.1039,-1.5919,0.008,0.7311,0.0701,0.0,-0.0702,-0.0859,-0.4048,-0.0099,-0.5462,164.35,3.5,-2.5
401620455,20240919,2024,MIN,LA,51,68,1.48,2.69,-5.5,1.97,1.81,155.5,1.85,1.95,8,7,-17,119,0,0.0,0.0,0.7679,0.7112,310.8,5.648,0.0,0.0,17.79,-3.88,161.22,-0.0195,-0.0247,-0.0679,0.0339,0.0473,0.94,0.6782,-0.1048,0.4434,0.8887,-1.8315,0.0505,1.4411,-0.1432,0.0,0.2546,0.4592,0.0297,-0.1597,0.5566,164.44,5.5,-22.5
401620456,20240919,2024,LV,DAL,98,84,2.38,1.58,1.5,2.16,1.67,168.5,1.89,1.89,8,7,14,182,1,1.0,1.0,0.5785,0.4227,298.6,5.597,-2.0,0.0,20.05,-7.39,163.15,-0.042,-0.1724,-0.0186,0.1013,0.074,1.65,0.2517,0.1394,0.1871,0.797,-3.5407,-0.0101,0.7344,0.0021,1.0,0.3504,0.2269,-0.1093,-0.8596,-0.448,164.17,-1.5,15.5
401620457,20240919,2024,PHX,SEA,70,89,1.76,2.07,-2.5,1.95,1.85,161.5,1.85,1.95,8,7,-19,159,0,0.0,0.0,-0.3094,-0.3138,-120.8,-3.106,0.0,0.0,-11.19,-2.0,159.76,0.0285,-0.0027,0.0516,0.1263,0.0215,-2.43,0.1254,-0.5108,-0.0992,-0.3915,-0.2454,-0.0641,0.3883,0.233,0.0,-0.2213,-0.2409,-0.0365,-0.1793,-0.4708,164.28,2.5,-21.5
401721253,20240922,2024,CON,IND,93,69,1.37,3.09,-6.5,1.89,1.9,163.5,1.83,1.95,8,7,24,162,1,1.0,0.0,0.365,0.3477,146.3,2.465,0.0,0.0,13.77,-7.48,162.71,-0.0168,0.0162,-0.0132,-0.0926,-0.0543,3.13,0.4779,-0.1742,-0.0441,0.5217,-3.373,-0.0087,2.0625,0.0704,1.0,0.0701,0.4101,0.1108,-0.1199,0.1982,164.1,6.5,17.5
401721255,20240922,2024,NY,ATL,83,69,1.1,7.15,-12.5,1.88,1.9,156.5,1.9,1.91,8,7,14,152,1,1.0,0.0,0.4112,0.4646,259.8,-1.444,0.0,0.0,2.65,-0.87,159.39,0.0242,-0.0021,-0.034,0.101,0.0714,1.11,0.436,0.0317,0.3505,0.1302,-0.5253,0.0243,1.9182,0.0843,1.0,0.3848,0.2054,0.0607,-0.0091,0.5527,164.29,12.5,1.5
401721256,20240922,2024,LV,SEA,78,67,1.21,4.45,-9.5,1.9,1.9,160.5,1.8,1.95,8,7,11,145,1,1.0,0.0,0.08,0.1044,126.1,-1.669,0.0,0.0,7.31,-2.17,159.37,-0.0122,-0.0582,0.0328,0.0962,0.1192,-0.99,0.5301,-0.3499,-0.0182,0.2339,-0.7102,-0.0467,0.476,0.0431,1.0,-0.1953,-0.2151,-0.0229,0.1486,-0.0607,164.17,9.5,1.5
401721261,20240922,2024,MIN,PHX,102,95,1.17,5.11,-10.5,1.95,1.82,157.5,1.85,1.95,8,7,7,197,1,0.0,1.0,0.4592,0.5491,219.0,4.945,0.0,0.0,13.02,-0.7,156.92,0.0085,0.0278,-0.0633,-0.0642,0.0827,0.15,0.3425,0.1902,0.2141,0.8655,-0.4001,0.0409,-0.5647,-0.2148,0.0,0.195,0.2455,0.0745,0.0446,0.4897,163.96,10.5,-3.5
401721258,20240924,2024,NY,ATL,91,82,1.1,7.31,-12.5,1.87,1.95,155.5,1.85,1.93,8,7,9,173,1,0.0,1.0,0.4554,0.4457,264.8,-1.199,0.0,0.0,5.47,-0.83,159.97,0.019,-0.0082,-0.0347,0.1072,0.087,0.72,0.2336,0.3144,0.3638,0.3169,0.302,0.0601,1.7263,-0.0181,2.0,0.3531,0.1208,-0.0558,-0.0274,0.3695,164.11,12.5,-3.5
401721262,20240924,2024,LV,SEA,83,76,1.25,4.03,-7.5,1.85,1.94,158.5,1.87,1.95,8,7,7,159,1,0.0,1.0,0.1691,0.1925,135.0,-1.547,0.0,0.0,11.52,-1.89,158.84,-0.021,-0.0698,0.0235,0.0854,0.1218,0.19,-0.2026,0.5026,0.0556,0.3903,-0.0109,-0.0289,0.6213,0.1469,2.0,0.0263,-0.0143,0.0035,-0.112,-0.0149,164.37,7.5,-0.5
401721254,20240925,2024,CON,IND,87,81,1.37,3.13,-7.5,2.02,1.73,163.5,1.91,1.91,8,7,6,168,1,0.0,1.0,0.4076,0.3813,159.8,3.308,0.0,0.0,21.8,-6.31,162.44,-0.0197,0.0298,-0.0185,-0.1058,-0.0144,2.5,0.5421,-0.1659,-0.0278,0.7954,-3.5428,-0.0099,2.1169,0.1635,2.0,0.1082,0.3779,0.2154,-0.0842,0.3339,164.21,7.5,-1.5
401721260,20240925,2024,MIN,PHX,101,88,1.2,4.63,-9.5,1.9,1.89,160.5,1.88,1.91,8,7,13,189,1,1.0,1.0,0.4447,0.5333,223.1,3.971,0.0,0.0,9.94,-0.41,158.13,0.0094,0.0156,-0.0329,-0.0621,0.0483,-0.13,0.2771,0.2717,0.2197,0.8878,-1.6419,0.0865,-0.6618,-0.1745,1.0,0.1794,0.2471,0.0766,0.0453,0.4966,164.12,9.5,3.5
401724938,20240929,2024,NY,LV,87,77,1.54,2.49,-4.5,1.95,1.85,162.5,1.85,1.91,9,7,10,164,1,1.0,1.0,0.0695,-0.054,16.9,-0.617,0.0,0.0,-6.79,0.34,157.04,0.0231,0.1168,0.0477,0.003,-0.0138,1.07,-0.0796,0.1116,0.0178,-0.1967,1.3988,-0.0275,0.0017,0.0798,0.0,-0.0422,-0.0536,0.1006,-0.0313,-0.0145,164.15,4.5,5.5
401725075,20240929,2024,MIN,CON,70,73,1.55,2.49,-4.5,1.95,1.85,152.5,1.9,1.91,9,7,-3,143,0,0.0,0.0,0.0062,0.1,-6.0,-1.394,0.0,0.0,-7.68,0.73,157.2,0.0088,-0.0233,0.0232,0.0671,0.0216,-1.16,-0.1707,0.3282,0.1956,0.0238,0.8242,0.047,-2.0307,-0.249,0.0,0.071,0.0171,-0.1452,0.0149,0.0561,164.05,4.5,-7.5
401724939,20241001,2024,NY,LV,88,84,1.5,2.62,-4.5,1.92,1.86,163.5,1.89,1.91,9,7,4,172,1,0.0,1.0,0.0172,0.0572,30.9,0.378,0.0,0.0,1.95,0.36,158.18,0.0254,0.0919,0.0699,-0.0057,0.0023,2.53,0.0408,0.0329,0.1081,0.1154,1.5731,-0.023,0.2157,0.0615,1.0,0.0581,-0.0026,0.1455,0.0135,0.1898,163.9,4.5,-0.5
401725076,20241001,2024,MIN,CON,77,70,1.48,2.67,-4.5,1.85,1.92,150.5,1.72,2.07,9,7,7,147,1,1.0,0.0,0.0629,0.0629,-18.8,-1.979,0.0,0.0,-11.55,0.26,156.65,0.0163,-0.0352,0.0519,0.0596,0.0007,0.08,-0.1121,0.222,0.104,-0.1213,0.5347,0.0478,-1.0064,-0.3109,1.0,0.1313,-0.001,-0.2001,-0.0092,-0.0299,164.03,4.5,2.5
401724940,20241004,2024,LV,NY,95,81,1.62,2.31,-3.5,1.95,1.85,164.5,1.87,1.91,8,7,14,176,1,1.0,1.0,-0.0293,0.0115,-38.9,-0.489,0.0,0.0,-3.27,-0.11,158.22,-0.0246,-0.0836,-0.063,0.0029,0.0262,-2.21,0.6476,-0.8494,-0.0365,-0.1319,-1.2228,-0.0068,0.0806,-0.0665,0.0,-0.0651,0.0169,-0.1723,0.2213,0.064,163.88,3.5,10.5
401725077,20241004,2024,CON,MIN,81,90,1.68,2.2,-2.5,1.89,1.91,150.5,1.88,1.92,9,7,-9,171,0,0.0,1.0,-0.1224,-0.1224,5.5,1.379,0.0,0.0,7.55,0.68,155.17,-0.0291,0.0343,-0.0328,-0.046,-0.0152,0.07,0.1634,-0.3742,-0.1452,-0.0579,-1.5631,-0.0469,0.4452,0.3006,0.0,-0.1389,0.0221,0.0561,-0.0197,-0.1186,163.95,2.5,-11.5
401724941,20241006,2024,LV,NY,62,76,1.65,2.27,-3.5,1.92,1.88,166.5,1.91,1.91,8,7,-14,138,0,0.0,0.0,-0.0248,0.046,-16.9,0.506,0.0,0.0,0.29,-0.04,158.29,-0.028,-0.0726,-0.0721,-0.0036,0.0092,-2.03,0.3836,-0.4805,0.0399,0.2996,-1.1753,-0.0217,-0.0274,-0.1127,1.0,0.0288,-0.0006,-0.1018,0.1751,0.1551,163.94,3.5,-17.5
401725078,20241006,2024,CON,MIN,92,82,1.75,2.12,-1.5,1.84,1.95,153.5,1.92,1.87,9,7,10,174,1,1.0,1.0,-0.1533,-0.1715,-17.1,0.305,0.0,0.0,-4.81,1.98,154.72,-0.0233,0.0485,-0.0276,-0.0316,-0.044,-1.48,-0.074,-0.1236,-0.1509,-0.2509,-2.2886,-0.0338,-0.7347,0.2999,1.0,-0.276,-0.0374,0.0522,0.1199,-0.0779,163.82,1.5,8.5
401725079,20241008,2024,MIN,CON,88,77,1.58,2.38,-4.5,1.95,1.8,150.5,1.81,1.98,9,7,11,165,1,1.0,1.0,0.1198,0.1385,0.9,-0.809,0.0,0.0,1.89,-1.6,155.07,0.0306,-0.0496,0.0434,0.062,0.0185,1.09,-0.1105,0.3401,0.1412,0.0122,2.8274,0.0357,0.9753,-0.2785,0.0,0.2198,0.0148,-0.0469,-0.0797,0.0777,164.1,4.5,6.5
401726989,20241013,2024,NY,MIN,80,66,1.3,3.66,-7.5,1.95,1.87,162.5,1.91,1.9,9,7,14,146,1,1.0,0.0,-0.0483,-0.0299,65.4,-1.153,0.0,0.0,-1.52,1.63,157.33,0.003,0.0868,-0.0264,0.0309,0.0001,-1.84,0.1223,-0.199,-0.0078,-0.0975,0.7607,-0.0052,-1.7605,0.1139,1.0,-0.1646,-0.1761,0.3238,0.1062,0.1621,164.29,7.5,6.5
401726990,20241016,2024,MIN,NY,77,80,2.37,1.6,1.5,2.12,1.68,159.5,1.8,1.95,9,7,-3,157,0,0.0,0.0,0.0165,-0.0234,-79.3,0.529,0.0,0.0,-5.04,-0.74,156.63,-0.0002,-0.0977,0.0134,-0.027,-0.0321,0.68,-0.1743,0.1962,-0.0268,-0.1579,-0.524,0.0058,1.1703,-0.1067,0.0,0.0936,0.1163,-0.3388,-0.1053,-0.2562,164.15,-1.5,-1.5
401726991,20241018,2024,MIN,NY,82,80,2.28,1.63,2.5,1.95,1.83,158.5,1.85,1.95,7,7,2,162,1,1.0,1.0,-0.054,-0.0253,-90.5,-0.025,0.0,0.0,-6.72,0.62,157.32,-0.0186,-0.0778,-0.0032,-0.0441,-0.0269,0.21,-0.2005,0.1982,-0.0487,-0.1143,1.0456,-0.0212,-0.0144,-0.1431,1.0,0.0688,0.1473,-0.3673,-0.059,-0.2359,164.25,-2.5,4.5
401761558,20250502,2025,LV,DAL,112,78,1.3,3.53,-7.5,1.88,1.92,166.5,1.91,1.9,4,4,34,190,1,1.0,1.0,0.4059,0.3616,207.0,5.326,0.0,0.0,10.18,-6.88,163.8,-0.0392,-0.1258,-0.0446,0.1148,0.0293,0.55,0.0,0.2799,-0.1141,0.5645,-2.6949,-0.0134,1.29,0.0143,0.0,0.1027,0.4516,-0.1046,-0.1564,0.0583,163.99,7.5,26.5
401761349,20250504,2025,SEA,CON,79,59,1.28,3.53,-7.5,1.9,1.88,150.5,1.83,1.94,6,4,20,138,1,1.0,0.0,-0.0803,0.2533,-54.9,1.326,0.0,0.0,0.83,1.37,158.11,-0.0147,-0.0648,-0.067,0.016,-0.0671,1.93,0.0,0.2517,0.272,-0.3254,0.6838,0.0197,-0.0261,-0.4482,0.0,-0.0861,0.5806,-0.5135,0.7786,0.7981,163.93,7.5,12.5
401761347,20250506,2025,CHI,MIN,74,69,2.96,1.39,6.5,1.86,1.9,153.5,1.91,1.9,6,5,5,143,1,1.0,0.0,-0.3849,-0.3974,-151.8,-4.149,1.0,0.0,-3.89,-0.91,158.86,-0.0013,0.0698,0.0373,-0.0427,-0.0217,-1.65,0.0885,-0.3524,0.0052,-0.055,1.4483,-0.0812,-0.0608,0.0232,0.0,-0.1494,-0.278,0.2155,-0.0194,-0.1408,163.59,-6.5,11.5
401761355,20250506,2025,LV,PHX,85,84,1.16,4.88,-11.5,1.98,1.81,169.5,1.9,1.9,6,5,1,169,1,0.0,0.0,0.2501,0.5101,196.8,2.447,1.0,0.0,12.64,-0.08,158.52,-0.0292,0.0011,-0.0258,-0.0123,0.058,0.88,-0.0227,0.5972,0.345,0.7625,-3.0614,0.0575,0.3566,-0.1533,0.0,0.197,0.4733,0.0189,0.1852,0.7884,163.22,11.5,-10.5
401761344,20250507,2025,WSH,ATL,70,80,2.81,1.41,5.5,1.88,1.9,152.5,1.86,1.91,7,6,-10,150,0,0.0,0.0,-0.0681,-0.0785,6.0,0.74,1.0,0.0,-4.45,2.69,161.83,0.0405,-0.0894,-0.0665,0.1473,0.0662,-0.19,-0.0129,0.155,-0.0038,0.0352,2.4301,0.0894,0.4356,0.0786,0.0,0.0033,-0.1116,0.079,-0.044,-0.0373,163.27,-5.5,-4.5
401765028,20250509,2025,NY,CON,86,94,1.07,7.43,-13.5,1.86,1.85,152.5,1.92,1.85,7,6,-8,180,0,0.0,1.0,0.3713,0.5921,84.5,1.474,-2.0,0.0,11.59,0.6,158.96,0.0087,0.0012,-0.0084,0.0819,0.011,0.04,0.0515,0.5515,0.2226,0.4906,0.5224,0.062,0.4949,-0.1556,1.0,0.2861,0.0807,0.3261,0.2222,0.7792,163.33,13.5,-21.5
401761345,20250510,2025,ATL,IND,76,81,2.56,1.5,3.5,1.98,1.79,171.5,1.77,2.0,11,10,-5,157,0,0.0,0.0,-0.0251,-0.1238,-45.2,1.683,-2.0,0.0,-8.89,-4.53,162.91,-0.0187,0.0136,0.0237,-0.0838,-0.046,2.13,0.0146,-0.2456,-0.1923,-0.0727,-0.8275,-0.055,0.775,-0.0486,0.0,-0.1062,-0.0258,-0.1158,-0.0991,-0.3725,163.55,-3.5,-1.5
401761348,20250510,2025,MIN,CHI,92,87,1.29,3.45,-6.5,1.8,1.92,151.5,1.86,1.9,7,6,5,179,1,0.0,1.0,0.2231,0.1215,135.8,2.766,0.0,0.0,-1.68,1.79,159.6,0.0115,-0.0463,-0.0038,0.0287,-0.0105,0.09,-0.0505,0.1158,-0.1104,-0.0354,-1.6429,0.0982,-0.8806,0.027,0.0,-0.0074,0.0756,-0.3066,-0.0073,-0.205,163.34,6.5,-1.5
401761352,20250511,2025,PHX,GS,79,84,1.26,3.75,-8.5,1.89,1.84,165.5,1.9,1.9,6,5,-5,163,0,0.0,0.0,0.1409,0.1598,-69.5,-8.684,0.0,0.0,-6.23,-5.81,165.95,-0.0133,0.0138,-0.1784,-0.0235,0.116,0.82,0.1011,0.0215,0.1457,-0.1122,-2.9363,0.0133,1.6695,-0.1065,0.0,0.1547,0.2593,0.0669,0.112,0.4894,163.56,8.5,-13.5
401736112,20250516,2025,WSH,ATL,94,90,3.57,1.29,5.5,2.25,1.61,155.5,1.82,1.95,11,10,4,184,1,1.0,1.0,-0.1516,-0.2532,-10.6,0.11,0.0,0.0,-5.14,2.9,161.09,0.0428,-0.0631,-0.045,0.0542,0.0224,-1.47,-0.2723,0.0435,-0.1329,-0.0579,1.8992,0.0455,-0.5504,0.073,0.0,-0.2433,-0.3531,0.0687,-0.2425,-0.5685,163.69,-5.5,9.5
401736113,20250516,2025,DAL,MIN,84,99,2.71,1.46,4.5,1.88,1.87,163.5,1.87,1.9,11,10,-15,183,0,0.0,1.0,-0.1663,-0.0584,-140.9,-7.513,0.0,0.0,6.61,2.57,164.46,0.0053,0.1187,0.0159,-0.0716,0.0468,-1.88,0.2265,-0.3318,0.1916,-0.0639,1.2944,0.0127,-0.6522,-0.0522,0.0,0.0964,0.0138,0.1294,0.1549,0.3739,163.77,-4.5,-10.5
401736114,20250516,2025,GS,LA,67,84,3.0,1.38,5.5,1.91,1.85,161.5,1.8,2.0,10,9,-17,151,0,0.0,0.0,0.0482,-0.0895,102.9,10.388,0.0,0.0,0.78,1.25,165.37,-0.0543,-0.0387,0.1184,0.1663,-0.0434,1.41,-0.2581,0.2171,-0.1377,-0.0407,4.568,0.0091,0.1051,0.0397,1.0,-0.0558,0.1291,-0.003,-0.3918,-0.3725,164.01,-5.5,-11.5
401736115,20250517,2025,IND,CHI,93,58,1.26,3.87,-8.5,1.95,1.83,167.5,1.75,2.05,11,10,35,151,1,1.0,0.0,0.0597,0.0653,71.1,0.96,0.0,0.0,14.58,4.52,163.03,0.0073,0.0389,0.0179,0.0591,0.0022,-1.41,-0.0232,0.0983,0.0721,0.1207,-1.719,0.0263,-1.9259,0.0879,1.0,-0.0056,0.0201,-0.1249,0.1519,0.116,163.93,8.5,26.5
401736116,20250517,2025,NY,LV,92,78,1.56,2.99,-4.5,2.05,1.73,167.5,1.75,2.07,11,10,14,170,1,1.0,1.0,0.0125,0.056,22.1,1.818,0.0,0.0,-1.83,-1.64,158.69,0.0436,0.0514,-0.0078,-0.0179,0.02,-0.57,0.4649,-0.3693,0.0514,-0.0292,2.4454,-0.0235,-0.4543,0.0109,0.0,0.0539,-0.1729,0.1093,-0.132,-0.0855,163.71,4.5,9.5
401736117,20250517,2025,PHX,SEA,81,59,3.08,1.37,3.5,2.3,1.59,154.5,1.73,2.1,11,10,22,140,1,1.0,0.0,-0.0453,-0.118,-124.9,-4.348,0.0,0.0,-10.77,0.7,159.8,0.0226,-0.0064,0.037,0.1043,0.0377,-2.61,0.1148,-0.3916,0.0102,-0.1429,4.7353,-0.0887,0.271,0.3149,0.0,-0.1804,-0.1312,0.1711,0.0148,0.0092,163.73,-3.5,25.5
401736118,20250518,2025,CON,WSH,85,90,2.41,1.59,3.5,1.85,1.91,156.5,1.75,2.02,11,10,-5,175,0,0.0,1.0,0.1137,-0.0823,129.9,-1.903,3.0,0.0,0.32,-2.93,159.47,-0.0286,0.0912,-0.0069,-0.0864,0.0059,0.18,0.4512,-0.7881,-0.0785,-0.0189,-3.6542,0.0275,-0.2135,0.0468,0.0,-0.088,0.005,0.0245,-0.0133,-0.0235,163.63,-3.5,-1.5
401736119,20250518,2025,LA,MIN,75,89,3.17,1.36,5.5,1.98,1.8,161.5,1.73,2.08,11,10,-14,164,0,0.0,1.0,-0.3055,-0.331,-178.3,-3.695,0.0,0.0,3.34,0.3,164.35,0.0197,0.0399,0.0156,0.0055,-0.001,1.01,0.0399,-0.4976,-0.1096,0.0048,-0.5091,-0.0008,-0.2481,0.129,1.0,-0.0528,-0.2053,-0.0913,0.1006,-0.2415,163.59,-5.5,-8.5
401736120,20250519,2025,DAL,SEA,71,79,2.28,1.62,1.5,2.08,1.7,162.5,1.66,2.14,11,10,-8,150,0,0.0,0.0,0.0705,-0.1047,-89.6,-7.194,1.0,0.0,2.96,4.15,162.92,0.0253,0.0722,0.0258,-0.0307,0.0955,-3.41,0.0877,-0.1854,0.0789,-0.1582,2.7246,-0.0067,-1.2951,0.1384,1.0,-0.1626,-0.4856,0.1546,0.156,-0.0567,163.66,-1.5,-6.5
