game_id,season,o_elo,o_rest,o_b2b,o_b2bh,o_b2ba,o_form5,o_form10,o_gp,o_eloh,o_eloa
401507244,2023,-325.575542730968,-1,0,0,0,-10.8,-11.8,21,1299.5878380281126,1625.1633807590806
401507245,2023,-230.86662791294134,0,0,0,0,-4.8,-13.6,21,1462.3747582372112,1693.2413861501525
401507246,2023,-21.172426812198864,0,0,0,0,-4.3999999999999995,-2.8,21,1490.0719973333926,1511.2444241455914
401507247,2023,148.47135275210826,2,-1,0,1,23.4,6.199999999999999,20,1525.9766264467878,1377.5052736946795
401507248,2023,-441.0915434880601,2,-1,0,1,-28.6,-24.0,20,1360.2084296891435,1801.2999731772036
401558893,2023,34.79748060820816,0,0,0,0,34.5,34.5,0,1518.641230148841,1483.8437495406329
401507249,2023,87.3334431509627,0,0,0,0,22.0,8.9,21,1535.1706796508872,1447.8372364999245
401507250,2023,-395.1215347545485,1,0,0,0,-11.8,-16.9,21,1312.3094962423743,1707.4310309969228
401507251,2023,254.44134935293505,0,0,0,0,2.2,11.8,21,1546.2944228929027,1291.8530735399677
401507252,2023,79.41896026816607,0,0,0,0,-7.8,0.20000000000000018,22,1632.8981452472256,1553.4791849790595
401507253,2023,131.16786610902614,0,0,0,0,-7.8,4.5,22,1678.160165123704,1546.9922990146779
401507254,2023,81.52999380734354,-5,0,0,0,3.4000000000000004,4.499999999999999,21,1436.0156171361339,1354.4856233287903
401507255,2023,-106.60475127484779,-5,0,0,0,-0.39999999999999947,-1.0,22,1341.580362115593,1448.1851133904408
401507256,2023,-438.7115590469766,0,0,0,0,-26.0,-21.4,21,1368.3112204905801,1807.0227795375567
401507257,2023,-84.1325307361135,0,0,0,0,-7.4,-3.0999999999999996,22,1516.8117609065412,1600.9442916426547
401507258,2023,-151.91033237829538,0,0,0,0,-2.4000000000000004,-4.6,23,1536.6210658800433,1688.5313982583386
401507259,2023,-54.04160947742275,0,0,0,0,-0.8000000000000007,0.6999999999999993,22,1362.8275237966254,1416.8691332740482
401507260,2023,238.2560279381389,1,0,0,0,22.6,16.4,22,1585.4330385836304,1347.1770106454915
401507261,2023,-369.1822464120787,0,0,0,0,-28.400000000000002,-19.6,23,1443.3242298194327,1812.5064762315114
401507262,2023,302.3178840247615,-2,0,0,0,6.6,10.3,23,1623.6536195510907,1321.3357355263292
401507263,2023,121.20609076611936,-1,0,0,0,-0.20000000000000018,5.0,23,1494.102432998105,1372.8963422319857
401507264,2023,158.9317221907504,1,0,0,0,4.4,7.5,24,1519.6862126465137,1360.7544904557633
401507265,2023,295.2731148517637,-1,0,0,0,16.2,11.7,23,1628.654521066583,1333.3814062148192
401507266,2023,-374.3217685182142,0,0,0,0,-28.4,-20.8,24,1446.3152508558544,1820.6370193740686
401507267,2023,-113.50373672561409,0,0,0,0,6.800000000000001,0.7999999999999998,24,1591.9625147662541,1705.4662514918682
401507268,2023,24.31270045203064,1,0,0,0,-4.8,-1.3000000000000007,23,1340.6475344628677,1316.334834010837
401507269,2023,-71.05059809745194,1,0,0,0,-17.2,-5.3,24,1435.1936866768756,1506.2442847743275
401507270,2023,33.68959467910781,0,0,0,0,-3.799999999999999,-2.5999999999999996,24,1345.3359815764063,1311.6463868972985
401507271,2023,102.20567451516581,0,0,0,0,3.1999999999999997,-3.8999999999999995,25,1631.4972167563292,1529.2915422411634
401507272,2023,108.75359136809698,0,0,0,0,2.8000000000000007,5.5,24,1439.29230189317,1330.538710525073
401507273,2023,87.15150016766597,1,0,0,0,11.6,7.4,25,1576.0103400802875,1488.8588399126215
401558197,2023,190.8257663375955,-1,1,1,0,18.0,9.8,75,1643.404897876177,1452.5791315385816
401507274,2023,242.4771648755966,3,0,0,0,8.6,10.5,26,1721.4184261778348,1478.9412613022382
401507275,2023,45.82737149801801,1,0,0,0,5.0,11.399999999999999,26,1517.3838611213155,1471.5564896232975
401507276,2023,-67.76926866315398,1,0,0,0,0.40000000000000036,1.0,25,1294.4828577989156,1362.2521264620696
401507277,2023,56.429725095059666,-3,0,0,0,-1.2000000000000002,-0.6999999999999997,25,1407.5788859561733,1351.1491608611136
401507278,2023,234.3472779671415,3,0,0,0,0.6000000000000014,3.9000000000000004,25,1827.659968336753,1593.3126903696116
401507279,2023,-254.5432574377312,1,0,0,0,-11.8,-15.0,25,1362.4995106747892,1617.0427681125204
401507280,2023,193.91705520837263,0,0,0,0,2.8,8.3,27,1697.1383713442228,1503.2213161358502
401507281,2023,-71.71557827165589,0,0,0,0,-5.200000000000001,-0.7000000000000002,26,1261.765902508499,1333.481480780155
401507282,2023,303.9318711122312,0,0,0,0,17.4,10.5,26,1834.1576034031398,1530.2257322909086
401507283,2023,-276.3667929545643,0,0,0,0,-9.4,-13.4,26,1351.5877429163727,1627.954535870937
401507284,2023,-191.8459735507388,0,0,0,0,-7.3999999999999995,-14.6,26,1394.969081752486,1586.8150553032249
401507285,2023,-198.28220043039528,0,0,0,0,-2.0,-7.2,27,1326.7406386431553,1525.0228390735506
401507286,2023,-435.9350857969214,0,0,0,0,-16.8,-11.8,28,1268.5067446454987,1704.44183044242
401507287,2023,116.44650071403339,2,0,0,0,-3.8,3.1999999999999993,27,1458.7146184537044,1342.268117739671
401507288,2023,177.85549864536233,-3,0,0,0,8.0,11.3,28,1603.1020646824943,1425.246566037132
401507289,2023,-141.3563040099857,0,0,0,0,-7.6,-12.600000000000001,78,1495.917857037653,1637.2741610476387
401507290,2023,-13.57669886426197,-1,0,0,0,-6.0,2.0,27,1365.1053735089547,1378.6820723732167
401507291,2023,223.7193604450531,1,0,0,0,4.0,6.0,29,1486.6581042077512,1262.938743762698
401507292,2023,-182.83542330747605,-3,0,0,0,-9.600000000000001,-9.3,27,1656.5250733130217,1839.3604966204978
401507293,2023,126.29026249610888,0,0,0,0,-3.9999999999999996,2.4999999999999996,28,1463.636499344742,1337.3462368486332
401507294,2023,96.92912252438873,0,0,0,0,-4.3999999999999995,9.8,29,1562.6388766220075,1465.7097540976188
401507295,2023,-308.8711268064801,-1,0,0,0,-2.4000000000000004,-10.9,28,1401.1387045187405,1710.0098313252206
401507296,2023,-111.19420661028198,0,0,0,0,-12.8,-4.499999999999999,29,1256.9395396805123,1368.1337462907943
401507297,2023,18.924672417704187,-2,0,0,0,5.4,7.4,30,1495.5916171899742,1476.66694477227
401507298,2023,-261.5368128194002,0,0,0,0,-4.4,-4.500000000000001,28,1532.757013529652,1794.2938263490523
401507299,2023,-90.20024853915015,1,0,0,0,5.3999999999999995,1.7000000000000002,29,1342.6487413634309,1432.848989902581
401507300,2023,-266.53991931363953,0,0,0,0,-10.4,-2.8000000000000007,31,1238.2718253728744,1504.811744686514
401507301,2023,-346.48195408474203,0,0,0,0,-5.199999999999999,-8.9,30,1373.343005566999,1719.824959651741
401507302,2023,-101.33373209771685,-2,0,0,0,10.2,-1.4000000000000004,29,1391.3235761922201,1492.657308289937
401507303,2023,234.144926308737,2,0,0,0,6.8,10.4,31,1701.5917435844672,1467.4468172757302
401507304,2023,406.7742095203564,0,0,0,0,17.6,18.8,29,1808.9289352193694,1402.154725699013
401507305,2023,-98.56994642330915,2,0,0,0,4.8,1.0,30,1386.8014605984322,1485.3714070217413
401507306,2023,-173.14814049439065,2,0,0,0,-14.6,-1.5999999999999996,31,1518.121904659335,1691.2700451537257
401507307,2023,-61.32469225154955,0,0,0,0,-14.6,-7.0,31,1399.1389103754225,1460.463602626972
401507308,2023,-3.2884426045984583,0,0,0,0,-6.199999999999999,-4.4,30,1398.6094774604157,1401.8979200650142
401507309,2023,-429.8427692117982,1,0,0,0,-18.400000000000002,-17.8,32,1278.732189021427,1708.5749582332253
401507310,2023,352.5301958060693,1,-1,0,1,16.8,18.4,30,1811.9447505429598,1459.4145547368905
401507376,2023,102.27653624842583,0,0,0,0,-6.799999999999999,0.6999999999999993,31,1815.9007958400275,1713.6242595916017
401507311,2023,20.317407306935138,0,0,0,0,-17.2,-3.200000000000001,32,1774.9212313692822,1754.603824062347
401507312,2023,115.09025938357763,0,0,0,0,8.8,2.4000000000000004,32,1662.2411045983192,1547.1508452147416
401507313,2023,-144.9681409263901,0,0,0,0,3.4000000000000004,-0.3000000000000007,32,1273.6828876630507,1418.6510285894408
401507314,2023,14.507025026869087,0,0,0,0,-7.000000000000001,-5.0,33,1455.4585094398228,1440.9514844129537
401507315,2023,-352.6944039166972,4,-1,0,1,-8.399999999999999,-10.299999999999999,32,1383.7613794401777,1736.455783356875
401507316,2023,-47.60536295270913,-2,0,0,0,3.8,2.9,31,1416.7460180852522,1464.3513810379613
401507317,2023,380.3109591914713,-5,0,0,0,8.4,7.800000000000001,31,1793.0692720747543,1412.758312883283
401507318,2023,-157.9591997457917,0,0,0,0,-5.4,-8.5,33,1431.3941433612374,1589.353343107029
401507319,2023,-196.58707725078784,0,0,0,0,-5.4,-2.9000000000000004,33,1423.4515294552439,1620.0386067060317
401507320,2023,113.21100141690135,0,0,0,0,0.0,2.4000000000000004,33,1374.1507743081554,1260.939772891254
401507321,2023,94.93840280912536,0,0,0,0,-3.6,-2.0,32,1488.0179009661695,1393.079498157044
401507322,2023,-290.05085818826865,1,0,0,0,-9.2,-10.6,34,1472.9584643975327,1763.0093225858013
401507323,2023,-221.00832278382018,0,0,0,0,-5.4,-10.799999999999999,34,1411.5316361985824,1632.5399589824026
401507324,2023,-18.876820338337666,0,0,0,0,-10.8,-5.6,33,1410.950177178873,1429.8269975172107
401507325,2023,-157.9454486636812,0,0,0,0,-8.0,-5.9,34,1451.270401606003,1609.215850269684
401507326,2023,101.84411351549602,1,0,0,0,9.4,5.1,32,1442.818262372236,1340.97414885674
401507327,2023,-104.22378645196386,-4,0,0,0,-16.2,-10.0,35,1641.8426020369334,1746.0663884888972
401507328,2023,-110.17362895472388,2,0,0,0,2.4,-6.300000000000001,34,1294.1163983426695,1404.2900272973934
401507329,2023,-337.28565239450154,0,0,0,0,-7.6,-5.3999999999999995,35,1436.4871473986902,1773.7727997931918
401507330,2023,115.69978166260557,0,0,0,0,5.6,3.7,35,1588.0930167691463,1472.3932351065407
401507331,2023,3.050563487905947,1,0,0,0,-19.0,-12.8,33,1462.1949871901422,1459.1444237022363
401507332,2023,-378.44214271502597,2,0,0,0,-7.4,-14.5,35,1402.2289931440516,1780.6711358590776
401507333,2023,-258.2247066970365,0,0,0,0,-10.8,-13.5,86,1504.33049706815,1762.5552037651864
401507334,2023,144.89321311060212,1,0,0,0,-16.6,-5.9,34,1625.3537867606442,1480.460573650042
401507335,2023,-129.51043596805584,1,0,0,0,11.0,2.7,36,1311.3684012742806,1440.8788372423364
401507336,2023,-231.50776728079745,1,0,0,0,-18.8,-3.6,35,1324.6479875267396,1556.155754807537
401507337,2023,-42.55078696702208,0,0,0,0,-0.6000000000000001,-1.3,35,1387.0380243657823,1429.5888113328044
401507338,2023,41.68345557170164,0,0,0,0,11.6,13.2,37,1780.0497032993273,1738.3662477276257
401507339,2023,108.40112769269422,0,0,0,0,8.8,-3.8000000000000003,36,1425.4019572926504,1317.0008295999562
401507340,2023,-42.30211625850552,0,0,0,0,7.4,0.6000000000000005,36,1444.5338812755035,1486.835997534009
401507341,2023,20.54210948707714,0,0,0,0,6.4,3.9,35,1469.640268171645,1449.0981586845678
401507342,2023,332.87793643007376,2,0,0,0,16.4,7.5,37,1636.1740922390413,1303.2961558089676
401507343,2023,257.56722500040223,1,0,0,0,-5.199999999999999,7.5,37,1723.8911193036129,1466.3238943032106
401507344,2023,93.61666997982866,-2,0,0,0,10.0,7.3,36,1461.1453469938476,1367.528677014019
401507345,2023,-236.95763151035385,0,0,0,0,-4.0,-1.1,37,1326.8452812239666,1563.8029127343204
401507346,2023,154.9198526510695,3,-1,0,1,5.6,13.0,38,1794.5248317233402,1639.6049790722707
401507347,2023,25.93935342266286,0,0,0,0,-11.0,-3.2,38,1465.045984506302,1439.106631083639
401507348,2023,327.69553675749216,0,0,0,0,2.0,4.6,37,1728.893688754822,1401.19815199733
401507349,2023,-349.801242221082,3,0,0,0,-17.2,-19.2,39,1457.5930798623651,1807.3943220834472
401507350,2023,262.7711498525516,0,0,0,0,1.7999999999999998,2.1,38,1576.7096719054193,1313.9385220528677
401507351,2023,178.25414229834382,-1,0,0,0,8.8,3.200000000000001,38,1478.119411274082,1299.8652689757382
401507352,2023,-33.84545284146475,0,0,0,0,1.2,7.6,37,1427.4758720105367,1461.3213248520015
401507353,2023,180.58105430761543,2,0,0,0,1.4,-7.2,38,1626.7354887121637,1446.1544344045483
401507354,2023,-94.56942368311343,0,0,0,0,3.0,5.1000000000000005,39,1354.0310560042321,1448.6004796873456
401507355,2023,-279.7697843044118,0,0,0,0,-22.2,-15.1,39,1536.617137954055,1816.3869222584667
401507356,2023,-151.48916829076188,0,0,0,0,-15.799999999999999,-5.1,39,1291.153594167228,1442.6427624579899
401507357,2023,29.690666417439616,1,0,0,0,7.800000000000001,2.1,38,1426.033204315859,1396.3425378984193
401507358,2023,382.12273647113807,0,0,0,0,25.200000000000003,11.2,39,1819.4433540137961,1437.320617542658
401507359,2023,313.25374600042824,0,0,0,0,4.0,-1.1999999999999997,40,1635.569305574054,1322.3155595736257
401507360,2023,24.70927895513364,1,0,0,0,3.5999999999999996,2.1999999999999997,40,1467.177551991994,1442.4682730368604
401507361,2023,-6.51510996464026,-2,0,0,0,5.4,1.9999999999999998,41,1480.315976117952,1486.8310860825923
401507362,2023,153.65323702130763,1,0,0,0,5.0,4.8999999999999995,39,1533.5607061987255,1379.9074691774179
401507363,2023,-467.1304982205088,-3,0,0,0,-16.8,-17.0,40,1266.6188046332238,1733.7493028537326
401507364,2023,-79.34560342713166,0,0,0,0,2.2,-5.6,41,1464.575854289543,1543.9214577166747
401507365,2023,146.14656074313916,0,0,0,0,0.7999999999999998,-1.3,41,1640.187516077604,1494.0409553344648
401507366,2023,-155.40875779600378,0,0,0,0,-1.1999999999999993,2.1,41,1317.6973490700757,1473.1061068660795
401507367,2023,376.61988716359474,1,0,0,0,10.6,11.100000000000001,41,1821.6898579029062,1445.0699707393114
401507368,2023,477.3522418327816,0,0,0,0,23.2,19.7,41,1738.860174659869,1261.5079328270874
401507369,2023,-65.52739599407937,-1,0,0,0,-4.199999999999999,-6.800000000000001,40,1369.5467176594686,1435.074113653548
401578549,2023,164.18921899960606,0,0,0,0,2.1999999999999997,3.8,42,1604.7596677984693,1440.5704487988633
401578550,2023,211.1102911308949,0,0,0,0,7.0,4.1,42,1740.5790947444943,1529.4688036135994
401578551,2023,342.6786432603117,0,0,0,0,10.200000000000001,9.5,42,1804.7192359512646,1462.040592690953
401578552,2023,137.24469677624302,0,0,0,0,3.3999999999999995,6.9,42,1572.8710043912304,1435.6263076149874
401578553,2023,188.5355254219653,0,0,0,0,10.0,12.600000000000001,43,1616.932821009649,1428.3972955876836
401578554,2023,229.863873248848,0,0,0,0,20.2,7.299999999999999,43,1749.955885803471,1520.092012554623
401578555,2023,350.1843709718769,0,0,0,0,8.2,14.2,43,1808.4720998070472,1458.2877288351704
401578556,2023,158.03074573034291,0,0,0,0,9.8,5.2,43,1583.2640288682803,1425.2332831379374
401578557,2023,-127.43010354576836,0,0,0,0,-14.6,-9.2,44,1458.950006525782,1586.3801100715505
401578561,2023,200.95750126649568,1,0,0,0,-3.6000000000000005,7.6000000000000005,45,1810.7960983198445,1609.8385970533488
401578562,2023,162.41571617280033,2,0,0,0,8.399999999999999,5.9,44,1757.8626998120446,1595.4469836392443
401578563,2023,118.8965953077311,0,0,0,0,-6.4,3.6000000000000005,46,1769.7656453404622,1650.8690500327311
401578564,2023,181.78722469998047,0,0,0,0,8.6,6.999999999999999,45,1767.5484540756347,1585.7612293756542
401578565,2023,-137.311987894185,0,0,0,0,7.199999999999999,-3.0,47,1641.6613537395042,1778.9733416336892
401578566,2023,-195.2702903291779,0,0,0,0,-10.2,-6.799999999999999,46,1579.0196965610555,1774.2899868902334
401578567,2023,-177.83008322283126,0,0,0,0,-3.5999999999999996,-5.300000000000001,48,1621.402306075181,1799.2323892980123
401578571,2023,-25.617602019906826,0,0,0,0,12.600000000000001,8.7,47,1783.2459496968634,1808.8635517167702
401578572,2023,22.03671504839849,0,0,0,0,14.8,14.7,48,1807.073108231016,1785.0363931826175
401578573,2023,-68.02104200030044,0,0,0,0,-18.6,-19.5,49,1762.0442297066666,1830.065271706967
401578574,2023,-16.00987282173446,0,0,0,0,-11.6,-14.799999999999999,50,1788.0498142959495,1804.059687117684
401649378,2024,-53.68557530144585,0,0,0,0,-10.2,-7.3999999999999995,0,1454.8440636807886,1508.5296389822345
401653060,2024,153.8815086319937,0,0,0,0,8.2,6.699999999999999,0,1549.044613628098,1395.1631049961043
401647556,2024,-61.78536047039529,0,0,0,0,-4.199999999999999,-7.1000000000000005,0,1400.7246107243582,1462.5099711947535
401653631,2024,-30.039381368779914,0,0,0,0,-8.0,-5.3999999999999995,0,1439.1352298568813,1469.1746112256612
401649379,2024,-210.2307537161048,0,0,0,0,-3.2,-3.0,0,1485.8305318563696,1696.0612855724744
401649380,2024,50.171054654445015,-1,0,0,0,4.599999999999998,9.799999999999999,0,1382.0233635741686,1331.8523089197236
401653632,2024,-19.987798510064522,-1,0,0,0,3.2,8.1,1,1457.555372296589,1477.5431708066535
401649560,2024,-67.9164475007401,2,0,0,0,17.8,12.100000000000001,0,1578.2398005594962,1646.1562480602363
401653633,2024,-60.76585602462137,1,0,0,0,5.8,1.6999999999999997,1,1389.9886127613322,1450.7544687859536
401653634,2024,-169.3341908423938,-3,0,0,0,-18.400000000000002,-16.900000000000002,1,1311.8770275025493,1481.211218344943
401653736,2024,218.4153654170691,0,0,0,0,7.0,12.1,0,1718.415365417069,1500.0
401620178,2024,-225.0495383321943,1,0,0,0,6.6,5.6,2,1435.3732426787562,1660.4227810109505
401620219,2024,161.00189073260526,0,0,0,0,4.0,4.4,1,1563.973267608782,1402.9713768761767
401620220,2024,436.1569610439915,-1,0,0,0,36.400000000000006,32.900000000000006,1,1729.0540949427739,1292.8971338987824
401620221,2024,-97.72665543314338,1,0,0,0,2.8000000000000003,-2.1000000000000005,2,1401.9986449913429,1499.7253004244862
401620222,2024,18.483536494262353,0,0,0,0,1.6,1.7000000000000002,1,1554.21910586287,1535.7355693686077
401620223,2024,62.41940727760084,-1,0,0,0,11.0,1.6,2,1500.19111194871,1437.771704671109
401620224,2024,-278.7585530219119,0,0,0,0,0.8000000000000007,1.0999999999999996,3,1391.8370568096843,1670.5956098315962
401620225,2024,149.90717381716377,0,0,0,0,6.2,7.0,2,1575.1075876752743,1425.2004138581106
401620226,2024,147.4167858031983,0,0,0,0,6.2,3.5000000000000004,3,1524.5703656095138,1377.1535798063155
401620227,2024,310.75771763698253,0,0,0,0,7.4,5.8,4,1686.5951921391315,1375.837474502149
401620228,2024,263.08393351677114,1,0,0,0,14.799999999999999,17.0,2,1730.872201344341,1467.7882678275698
401620229,2024,48.93180322233684,0,0,0,0,1.6,5.1000000000000005,2,1569.4432392269073,1520.5114360045704
401620230,2024,-179.0955212950339,1,0,0,0,-11.200000000000001,-13.4,3,1291.0790274972153,1470.1745487922492
401620231,2024,49.00510625501124,0,0,0,0,-4.6000000000000005,2.0000000000000004,4,1417.2838919757623,1368.278785720751
401620232,2024,-211.21284962485333,-1,0,0,0,-15.8,-15.100000000000001,3,1371.8112599327692,1583.0241095576225
401620233,2024,292.8678681661529,1,-1,0,1,-0.20000000000000018,1.2999999999999998,5,1690.6214067085114,1397.7535385423585
401620234,2024,-86.74664017205441,0,0,0,0,-2.1999999999999997,-8.7,3,1453.2249291549215,1539.971569326976
401620235,2024,427.2277860075651,0,0,0,0,23.0,26.9,3,1735.256433142108,1308.028647134543
401620236,2024,75.59489687564769,1,0,0,0,6.4,0.7000000000000002,4,1463.4040360298027,1387.809139154155
401620237,2024,31.20473000246352,0,0,0,0,14.200000000000001,3.1000000000000005,6,1393.305591021877,1362.1008610194135
401620238,2024,59.28934877589995,-3,0,0,0,0.40000000000000036,3.7,4,1592.7345084709782,1533.4451596950782
401620239,2024,145.08624832449095,-2,0,0,0,10.0,-2.8,4,1695.0693542289928,1549.9831059045018
401620240,2024,-36.85285277906519,0,0,0,0,-1.2000000000000002,-6.199999999999999,5,1345.0064581789939,1381.859310958059
401620241,2024,114.47315888050457,1,0,0,0,15.200000000000001,8.3,5,1469.3538642258986,1354.880705345394
401620242,2024,-132.86123560837655,0,0,0,0,-3.200000000000001,-1.4,5,1529.408260249057,1662.2694958574336
401620243,2024,-13.988443640938385,0,0,0,0,3.4000000000000004,0.10000000000000009,5,1582.782964276061,1596.7714079169994
401620244,2024,318.5762224968,3,-1,0,1,21.4,17.1,4,1698.2786220976573,1379.7023996008572
401620245,2024,30.58286264379899,1,0,0,0,0.7999999999999998,2.4,7,1400.5257466958965,1369.9428840520975
401620246,2024,-164.83904508318824,-2,0,0,0,0.0,-13.3,4,1356.9228850849554,1521.7619301681436
401620247,2024,-90.46080299183222,4,-1,0,1,-6.200000000000001,-2.9000000000000004,5,1471.4345683137537,1561.895371305586
401620248,2024,-97.53380395854356,1,-1,0,1,-4.0,-4.1,5,1444.5321699704355,1542.065973928979
401620249,2024,278.7116796070127,0,0,0,0,9.0,13.399999999999999,6,1615.3305209311327,1336.61884132412
401620250,2024,-62.9456686772246,1,0,0,0,-1.7999999999999998,-5.0,7,1375.0565817428967,1438.0022504201213
401620251,2024,140.65872408030577,0,0,0,0,6.200000000000001,-0.4999999999999999,6,1564.2238512619276,1423.5651271816218
401620252,2024,299.31467634673277,3,-1,0,1,10.8,11.1,8,1629.7823848009048,1330.467708454172
401620253,2024,-99.05596675675974,1,0,0,0,-10.0,-3.5999999999999996,6,1346.9035035663721,1445.9594703231319
401620254,2024,-115.55397065940997,-1,0,0,0,-5.200000000000001,-8.2,5,1587.3704692962078,1702.9244399556178
401620255,2024,-101.44360328245625,0,0,0,0,-13.399999999999999,-13.2,9,1354.800098777361,1456.2437020598172
401620256,2024,73.28654299807522,0,0,0,0,0.4,-0.2,7,1531.5452763837322,1458.258733385657
401620257,2024,-262.66218243648746,0,0,0,0,-6.6,-17.3,6,1464.19441057851,1726.8565930149975
401620258,2024,72.88576032178753,-2,0,0,0,5.8,2.0,6,1621.4816538010807,1548.5958934792932
401620259,2024,303.5080210777239,0,0,0,0,10.200000000000001,7.2,9,1632.1765843887179,1328.668563310994
401620260,2024,235.36480737046918,0,0,0,0,10.399999999999999,13.4,8,1563.438316236828,1328.073508866359
401620261,2024,-215.63303436514798,0,0,0,0,-10.4,-10.0,8,1329.0344145899412,1544.6674489550892
401620262,2024,-141.28498652663097,0,0,0,0,-7.0,-7.4,8,1486.219522410282,1627.504508936913
401620263,2024,298.37899525911484,1,-1,0,1,6.6,11.4,10,1636.3691129848191,1337.9901177257043
401620264,2024,28.74749106882473,0,0,0,0,7.8,7.6,7,1571.3205294122856,1542.573038343461
401620265,2024,-124.94526512339871,-1,0,0,0,-10.8,-9.1,9,1320.1912956909014,1445.1365608143
401620266,2024,327.0855323540857,-2,0,0,0,20.6,15.9,9,1651.5615670689783,1324.4760347148926
401620267,2024,-106.92613074012911,1,0,0,0,-3.8,-6.9,9,1535.711745819326,1642.6378765594552
401620268,2024,128.68379905273946,3,0,0,0,18.6,10.7,10,1482.009386247237,1353.3255871944975
401620269,2024,-178.75854944251455,-2,0,0,0,-5.6000000000000005,-11.2,7,1526.072931740711,1704.8314811832256
401620270,2024,-175.81836670433154,0,0,0,0,-16.0,-11.600000000000001,10,1412.002269310704,1587.8206360150355
401620271,2024,-191.453651605794,0,0,0,0,-10.4,-12.8,10,1320.2031083508157,1511.6567599566097
401620272,2024,-204.53039814395515,2,0,0,0,-12.6,-13.6,9,1462.1624642782167,1666.6928624221719
401620273,2024,-25.943457926246992,-4,1,1,0,0.1999999999999993,2.3000000000000007,12,1305.7778962248212,1331.7213541510682
401620274,2024,229.12639089409504,-1,0,0,0,-8.6,1.0000000000000009,8,1723.5738325585294,1494.4474416644343
401620275,2024,-117.87618999066353,0,0,0,0,-7.3999999999999995,-3.8999999999999995,9,1389.4543903747438,1507.3305803654073
401620276,2024,-269.48098317369545,1,0,0,0,-21.4,-15.899999999999999,11,1340.8875317773002,1610.3685149509956
401620277,2024,-28.808137320147353,2,0,0,0,-3.0,-1.6999999999999993,10,1655.8344934330553,1684.6426307532026
401620278,2024,81.8692761354182,0,0,0,0,6.8,7.5,10,1526.0819720826041,1444.212695947186
401620279,2024,414.53665493606445,-1,1,1,0,25.6,18.0,13,1707.936920781646,1293.4002658455815
401620280,2024,131.7950762809644,0,0,0,0,-2.0,2.4000000000000004,10,1482.2364619837042,1350.4413857027398
401620281,2024,66.76988354599939,0,0,0,0,-8.599999999999998,3.0,12,1600.814661025556,1534.0447774795566
401620282,2024,-269.42798798696026,0,0,0,0,-13.6,-14.9,9,1414.5485087564468,1683.976496743407
401620283,2024,288.441218874304,-1,0,0,0,21.6,17.6,11,1632.540203404612,1344.098984530308
401620284,2024,183.19215171649967,1,0,0,0,5.199999999999999,7.5,11,1474.9876639872086,1291.795512270709
401620285,2024,44.10084339513514,0,0,0,0,-14.0,-1.6999999999999993,10,1661.7943449100492,1617.693501514914
401620286,2024,80.43527640039383,0,0,0,0,15.2,10.4,13,1517.1659369901986,1436.7306605898048
401620287,2024,-142.5352775985823,2,0,0,0,-10.6,-9.5,12,1495.3070040425814,1637.8422816411637
401620288,2024,-92.32049780533725,1,0,0,0,-4.6,-5.5,12,1338.7969062937561,1431.1174040990934
401620289,2024,-79.22496036179382,2,0,0,0,-17.2,-11.7,11,1452.9523624158635,1532.1773227776573
401620290,2024,-247.648493120186,2,0,0,0,1.2000000000000002,-6.1,11,1379.7254852705805,1627.3739783907665
401620291,2024,-142.08078898450958,1,0,0,0,1.9999999999999996,-5.9,13,1335.6657721588242,1477.7465611433338
401620292,2024,230.39459323185065,0,0,0,0,22.6,16.0,14,1652.1138680341967,1421.719274802346
401620293,2024,-224.46386710471756,-1,0,0,0,-20.6,-13.700000000000001,12,1430.9388574356938,1655.4027245404113
401620294,2024,-73.91667835600151,-4,0,0,0,-18.2,-6.4,12,1635.624996000517,1709.5416743565186
401620295,2024,-182.71636009699705,0,0,0,0,-6.2,-14.0,15,1371.47446766083,1554.190827757827
401620296,2024,-104.96434750015851,1,0,0,0,-3.8,-6.1,14,1360.208498834061,1465.1728463342195
401620297,2024,-7.507919533158201,1,0,0,0,-4.199999999999999,0.6999999999999993,13,1409.7058115587886,1417.2137310919468
401620298,2024,242.44131281833347,1,0,0,0,23.4,17.0,13,1656.619411744596,1414.1780989262625
401620299,2024,275.2437894170016,1,0,0,0,14.8,17.1,14,1672.1634830498426,1396.919693632841
401620300,2024,-332.04307880412784,-1,0,0,0,-11.0,-12.5,16,1399.7938689287525,1731.8369477328804
401620301,2024,35.2531070417449,-2,0,0,0,-8.4,-0.7000000000000002,16,1383.4925940096834,1348.2394869679385
401620302,2024,232.6666328970391,-1,0,0,0,14.0,14.5,14,1662.6664819149335,1429.9998490178943
401620303,2024,87.45829613425076,1,0,0,0,-8.8,-8.7,13,1613.3297226241552,1525.8714264899045
401620304,2024,33.757722402672016,1,0,0,0,7.000000000000001,2.9,14,1441.888751158597,1408.131028755925
401620305,2024,311.1715327138868,0,0,0,0,14.0,15.4,17,1703.548843039235,1392.3773103253482
401620306,2024,26.516111109885514,0,0,0,0,-4.8,1.2000000000000002,15,1423.4436261494882,1396.9275150396027
401620307,2024,-50.62578152832111,-1,0,0,0,-11.2,-9.1,14,1626.0800848290144,1676.7058663573355
401620308,2024,-57.170123094306064,1,0,0,0,12.6,2.3999999999999995,15,1334.8045659380193,1391.9746890323254
401620309,2024,319.70371938858625,0,0,0,0,16.6,20.299999999999997,18,1707.8149363765847,1388.1112169879984
