game_id,player,side,nfoul,t3,f3_h1,t2,times
401736207,Emma Cannon,away,3,1655.0,0,1545.0,690|1545|1655
401736207,Aari McDonald,home,3,2182.0,0,1722.0,1073|1722|2182
401736207,Aliyah Boston,home,3,2028.0,0,1870.0,1288|1870|2028
401736207,Kelsey Mitchell,home,3,2309.0,0,1919.0,1296|1919|2309
401736207,Sophie Cunningham,home,3,2351.0,0,2350.8,1533|2351|2351
401736207,Sarah Ashlee Barker,away,2,,0,1559.0,1552|1559
401736207,Kelsey Plum,away,2,,0,2214.0,1681|2214
401736207,Liatu King,away,1,,0,,1781
401736207,Rickea Jackson,away,3,2197.0,0,1939.0,1898|1939|2197
401736207,Sydney Colson,home,1,,0,,1949
401736207,Lexie Hull personal,home,2,,0,2378.0,2364|2378
401736208,Chelsea Gray,home,3,1195.9,1,1020.0,72|1020|1196
401736208,Jackie Young,home,4,1996.0,0,1246.0,215|1246|1996|2135
401736208,Sug Sutton,away,2,,0,1734.0,215|1734
401736208,Kiah Stokes,home,5,1241.0,0,695.0,230|695|1241|1853|2068
401736208,Kiki Iriafen,away,4,1461.0,0,1223.0,307|1223|1461|2170
401736208,Aaliyah Edwards,away,2,,0,1678.0,501|1678
401736208,Aaliyah Nye,home,1,,0,,716
401736208,Sika Kone,away,1,,0,,895
401736208,Stefanie Dolson,away,1,,0,,972
401736208,Lucy Olsen,away,1,,0,,1037
401736208,Jewell Loyd,home,1,,0,,1134
401736208,A'ja Wilson,home,3,2340.0,0,2245.0,1292|2245|2340
401736208,Tiffany Mitchell,home,1,,0,,1378
401736208,Joyner Holmes,home,2,,0,1571.0,1432|1571
401736208,Dana Evans,home,2,,0,2371.0,1508|2371
401736208,Elizabeth Kitley,home,1,,0,,1559
401736208,Sonia Citron,away,1,,0,,1624
401736208,Shakira Austin,away,2,,0,2266.0,1875|2266
401736208,Chelsea Gray personal,home,1,,0,,2353
401736209,Alanna Smith,away,4,1422.0,0,229.0,68|229|1422|1455
401736209,Brittney Griner,home,4,837.0,1,598.9,114|599|837|1234
401736209,Courtney Williams,away,4,1998.0,0,1058.0,160|1058|1998|2543
401736209,Napheesa Collier,away,4,1491.0,0,998.0,263|998|1491|2474
401736209,Jessica Shepard,away,2,,0,1888.0,367|1888
401736209,Brionna Jones,home,3,1831.0,0,1150.0,422|1150|1831
401736209,Te-Hina Paopao,home,1,,0,,438
401736209,Allisha Gray,home,5,847.0,1,775.0,474|775|847|1241|2108
401736209,Kayla McBride,away,3,1260.0,0,1119.0,1070|1119|1260
401736209,Jordin Canada,home,3,2379.0,0,1959.0,1119|1959|2379
401736209,Bridget Carleton,away,5,2017.0,0,1503.0,1405|1503|2017|2129|2134
401736209,Naz Hillmon,home,3,2686.9,0,1736.0,1512|1736|2687
401736209,Rhyne Howard,home,3,2306.0,0,1615.0,1615|1615|2306
401736209,Karlie Samuelson,away,1,,0,,1658
401736209,Rhyne Howard personal,home,2,,0,2682.9,2681|2683
401736209,Napheesa Collier personal,away,1,,0,,2693
401736210,Li Yueru,home,4,1368.0,0,908.0,86|908|1368|1576
401736210,Kaila Charles,home,2,,0,1092.0,189|1092
401736210,Kelsey Mitchell,away,3,2071.0,0,1694.0,242|1694|2071
401736210,Aari McDonald,away,5,1360.0,0,1256.0,258|1256|1360|1912|2268
401736210,Aziaha James,home,1,,0,,319
401736210,Myisha Hines-Allen,home,4,2186.0,0,683.0,390|683|2186|2256
401736210,Natasha Howard,away,4,1473.0,0,1461.0,435|1461|1473|2229
401736210,Makayla Timpson,away,4,1759.0,0,697.0,465|697|1759|1966
401736210,NaLyssa Smith,home,5,1235.0,0,771.0,558|771|1235|1880|2134
401736210,Sophie Cunningham,away,3,1742.0,0,1028.0,664|1028|1742
401736210,Arike Ogunbowale,home,2,,0,1723.0,724|1723
401736210,Lexie Hull,away,3,1337.0,0,831.0,803|831|1337
401736210,Natasha Howard defensive 3-seconds (technical,away,1,,0,,935
401736210,Myisha Hines-Allen defensive 3-seconds (technical,home,1,,0,,1115
401736210,JJ Quinerly,home,2,,0,2119.0,2030|2119
401736210,Aliyah Boston,away,1,,0,,2346
401736210,Arike Ogunbowale personal,home,1,,0,,2377
401736211,Michaela Onyenwere,away,4,1918.0,0,687.0,23|687|1918|2270
401736211,Stephanie Talbot,home,2,,0,938.0,116|938
401736211,Angel Reese,away,4,1417.0,0,385.0,248|385|1417|2353
401736211,Kia Nurse,away,4,796.0,1,750.0,263|750|796|2143
401736211,Monique Billings,home,3,2129.0,0,352.0,271|352|2129
401736211,Veronica Burton,home,1,,0,,277
401736211,Kayla Thornton,home,3,1055.0,1,413.0,368|413|1055
401736211,Chloe Bibby,home,2,,0,2192.0,543|2192
401736211,Kate Martin,home,2,,0,2227.0,573|2227
401736211,Rachel Banham,away,1,,0,,796
401736211,Ariel Atkins,away,5,1519.0,0,1080.0,1008|1080|1519|1858|2245
401736211,Rebecca Allen,away,1,,0,,1484
401736211,Elizabeth Williams,away,1,,0,,1529
401736211,Laeticia Amihere,home,2,,0,1733.0,1595|1733
401736211,Kaitlyn Chen,home,2,,0,1784.0,1663|1784
401736211,Tiffany Hayes,home,1,,0,,2268
401736211,Angel Reese personal,away,1,,0,,2378
401736211,Rachel Banham personal,away,1,,0,,2392
401736211,Michaela Onyenwere personal,away,1,,0,,2397
401736212,Kathryn Westbeld,home,2,,0,1300.0,217|1300
401736212,Natasha Mack,home,2,,0,2284.0,668|2284
401736212,Rebekah Gardner,away,2,,0,1420.0,686|1420
401736212,Marine Johannes,away,2,,0,1536.0,977|1536
401736212,Breanna Stewart,away,3,1482.0,0,1113.0,1076|1113|1482
401736212,Kahleah Copper,home,4,2045.0,0,1391.0,1092|1391|2045|2231
401736212,Natasha Cloud,away,3,1545.0,0,1251.0,1092|1251|1545
401736212,Kalani Brown,home,3,1933.0,0,1828.0,1151|1828|1933
401736212,Alyssa Thomas,home,1,,0,,1386
401736212,Monique Akoa Makani,home,1,,0,,1460
401736212,Kitija Laksa,home,4,1838.0,0,1657.0,1595|1657|1838|1906
401736212,Marquesha Davis,away,1,,0,,2193
401736213,Gabby Williams,home,2,,0,1193.8,105|1194
401736213,Ezi Magbegor,home,2,,0,1102.0,223|1102
401736213,Bria Hartley,away,3,1016.0,1,980.0,250|980|1016
401736213,Nneka Ogwumike,home,2,,0,1413.0,320|1413
401736213,Skylar Diggins,home,2,,0,1460.0,392|1460
401736213,Olivia Nelson-Ododa,away,3,2355.8,0,790.0,494|790|2356
401736213,Dominique Malonga,home,3,2370.9,0,1690.0,576|1690|2371
401736213,Aneesah Morrow,away,2,,0,1086.0,596|1086
401736213,Jaelyn Brown,away,1,,0,,707
401736213,Saniya Rivers,away,2,,0,2137.0,748|2137
401736213,Lindsay Allen,away,4,1493.0,0,961.0,750|961|1493|1765
401736213,Tina Charles,away,2,,0,1333.0,980|1333
401736213,Zia Cooke,home,4,2067.0,0,1593.0,1132|1593|2067|2110
401736213,Erica Wheeler,home,3,2316.0,0,2206.0,1215|2206|2316
401736213,Jacy Sheldon,away,2,,0,1925.0,1761|1925
401736213,Kariata Diaby,away,2,,0,1845.0,1819|1845
401736213,Alysha Clark,home,1,,0,,1962
401736214,Sug Sutton,away,2,,0,920.0,106|920
401736214,Li Yueru,home,4,1217.0,0,1066.0,146|1066|1217|1319
401736214,Stefanie Dolson,away,2,,0,412.0,231|412
401736214,Lucy Olsen,away,1,,0,,310
401736214,Brittney Sykes,away,4,1399.0,0,529.0,381|529|1399|1999
401736214,Myisha Hines-Allen,home,4,2212.0,0,1377.0,402|1377|2212|2346
401736214,Aziaha James,home,3,2338.0,0,2104.0,543|2104|2338
401736214,Kiki Iriafen,away,4,1580.0,0,1235.0,565|1235|1580|2033
401736214,Haley Jones,home,2,,0,1565.0,755|1565
401736214,NaLyssa Smith,home,4,1279.0,0,1071.0,934|1071|1279|1865
401736214,Arike Ogunbowale,home,2,,0,1548.0,954|1548
401736214,Sonia Citron,away,3,2262.0,0,1612.0,1080|1612|2262
401736214,JJ Quinerly,home,2,,0,1313.0,1100|1313
401736214,Kaila Charles,home,2,,0,1707.0,1259|1707
401736214,Shakira Austin,away,2,,0,2076.0,1948|2076
401736215,Natasha Cloud,away,2,,0,1301.0,35|1301
401736215,Brionna Jones,home,3,1140.0,1,496.0,112|496|1140
401736215,Allisha Gray,home,5,1384.0,0,961.0,233|961|1384|1727|2228
401736215,Rebekah Gardner,away,2,,0,951.0,330|951
401736215,Marine Johannes,away,2,,0,564.0,520|564
401736215,Jaylyn Sherrod,away,1,,0,,599
401736215,Kennedy Burke defensive 3-seconds (technical,away,1,,0,,708
401736215,Rhyne Howard,home,3,1413.0,0,841.0,728|841|1413
401736215,Jordin Canada,home,2,,0,1577.0,788|1577
401736215,Breanna Stewart,away,3,2046.0,0,1248.0,810|1248|2046
401736215,Brittney Griner,home,2,,0,1843.0,1193|1843
401736215,Sabrina Ionescu,away,2,,0,2065.0,1294|2065
401736215,Isabelle Harrison,away,2,,0,1768.0,1405|1768
401736215,Nyara Sabally,away,3,1995.0,0,1927.0,1558|1927|1995
401736215,Naz Hillmon,home,1,,0,,1937
401736215,Nia Coffey,home,1,,0,,2135
401736216,Moriah Jefferson,away,2,,0,1070.0,538|1070
401736216,Angel Reese,away,6,1594.0,0,1034.0,545|1034|1594|1700|2045|2215
401736216,Kelsey Plum,home,5,1547.0,0,1198.8,574|1199|1547|1677|2345
401736216,Rebecca Allen,away,2,,0,905.0,698|905
401736216,Emma Cannon,home,2,,0,1594.0,711|1594
401736216,Rachel Banham,away,1,,0,,977
401736216,Dearica Hamby,home,3,2250.0,0,2014.0,1164|2014|2250
401736216,Ariel Atkins,away,5,1955.0,0,1469.0,1275|1469|1955|2201|2372
401736216,Rickea Jackson,home,2,,0,2386.0,1322|2386
401736216,Azura Stevens,home,3,1959.0,0,1911.0,1344|1911|1959
401736216,Michaela Onyenwere,away,2,,0,1569.0,1539|1569
401736216,Elizabeth Williams,away,2,,0,2297.0,2051|2297
401736216,Kia Nurse,away,1,,0,,2161
401736216,Odyssey Sims,home,1,,0,,2379
401736217,Satou Sabally,home,3,1627.0,0,584.0,84|584|1627
401736217,Kathryn Westbeld,home,3,1351.0,0,1020.0,137|1020|1351
401736217,Kahleah Copper,home,4,1401.0,0,816.0,196|816|1401|1948
401736217,Jackie Young,away,4,1249.0,0,854.0,319|854|1249|2100
401736217,Jewell Loyd,away,3,1416.0,0,883.0,353|883|1416
401736217,Natasha Mack,home,2,,0,1565.0,371|1565
401736217,Joyner Holmes,away,1,,0,,483
401736217,Dana Evans,away,2,,0,720.0,691|720
401736217,Aaliyah Nye,away,2,,0,1164.9,724|1165
401736217,Monique Akoa Makani,home,1,,0,,739
401736217,Chelsea Gray,away,2,,0,1974.0,974|1974
401736217,Tiffany Mitchell,away,2,,0,1617.0,1095|1617
401736217,Sami Whitcomb,home,2,,0,2230.0,1196|2230
401736217,Becky Hammon,away,1,,0,,1249
401736217,Alyssa Thomas,home,1,,0,,1377
401736217,Kiah Stokes,away,2,,0,1866.0,1815|1866
401736217,Kitija Laksa,home,1,,0,,1940
401736217,Kalani Brown,home,2,,0,2291.0,2183|2291
401736217,A'ja Wilson,away,1,,0,,2246
401736217,Alyssa Thomas personal,home,1,,0,,2393
401736218,Kayla McBride,home,1,,0,,125
401736218,Bria Hartley,away,4,1452.0,0,1391.0,437|1391|1452|1686
401736218,Saniya Rivers,away,1,,0,,478
401736218,Karlie Samuelson,home,1,,0,,500
401736218,Maria Kliundikova,home,2,,0,1943.0,618|1943
401736218,Courtney Williams,home,1,,0,,664
401736218,Olivia Nelson-Ododa,away,1,,0,,720
401736218,Tina Charles,away,1,,0,,827
401736218,Napheesa Collier,home,3,1221.0,0,984.0,866|984|1221
401736218,Aneesah Morrow,away,3,1905.0,0,969.0,922|969|1905
401736218,Diamond Miller,home,4,2054.0,0,1936.0,1040|1936|2054|2243
401736218,Jacy Sheldon,away,1,,0,,1274
401736218,Alanna Smith,home,2,,0,1479.0,1423|1479
401736218,Haley Peters,away,3,2256.0,0,1702.0,1444|1702|2256
401736218,Jaelyn Brown,away,3,2044.0,0,1823.0,1520|1823|2044
401736218,Natisha Hiedeman,home,2,,0,2107.0,1537|2107
401736218,Alissa Pili,home,2,,0,2089.0,2075|2089
401736218,Kariata Diaby,away,1,,0,,2155
401736218,Lindsay Allen,away,1,,0,,2212
401736218,Anastasiia Olairi Kosu,home,1,,0,,2221
401736218,Rayah Marshall,away,1,,0,,2315
401736219,Ezi Magbegor,away,2,,0,288.0,14|288
401736219,Veronica Burton,home,2,,0,1797.9,151|1798
401736219,Monique Billings,home,1,,0,,328
401736219,Double,away,1,,0,,328
401736219,Gabby Williams,away,3,2203.0,0,1030.0,536|1030|2203
401736219,Dominique Malonga,away,2,,0,753.0,543|753
401736219,Laeticia Amihere,home,1,,0,,771
401736219,Erica Wheeler,away,2,,0,1615.0,781|1615
401736219,Kaitlyn Chen,home,1,,0,,808
401736219,Kayla Thornton,home,1,,0,,910
401736219,Nneka Ogwumike,away,3,1398.0,0,1268.0,940|1268|1398
401736219,Skylar Diggins,away,2,,0,2111.0,1322|2111
401736219,Stephanie Talbot,home,1,,0,,1379
401736219,Zia Cooke,away,2,,0,2280.0,1501|2280
401736219,Temi Fagbenle,home,2,,0,1754.9,1579|1755
401736219,Alysha Clark,away,2,,0,1727.0,1628|1727
401736219,Chloe Bibby,home,1,,0,,2302
401736430,Aliyah Boston,away,4,1831.0,0,1289.0,246|1289|1831|2122
401736430,Courtney Williams,home,3,1653.0,0,1137.0,456|1137|1653
401736430,Makayla Timpson,away,1,,0,,519
401736430,Jessica Shepard,home,2,,0,832.0,533|832
401736430,Maria Kliundikova,home,1,,0,,663
401736430,Aari McDonald,away,3,1933.0,0,1400.0,671|1400|1933
401736430,Bridget Carleton,home,1,,0,,959
401736430,Sophie Cunningham,away,2,,0,1823.0,1015|1823
401736430,Napheesa Collier,home,2,,0,2181.0,1050|2181
401736430,Natasha Howard,away,3,2126.0,0,1715.0,1109|1715|2126
401736430,Alanna Smith,home,2,,0,1151.9,1129|1152
401736430,Kayla McBride,home,3,2261.0,0,1901.0,1486|1901|2261
401736430,Lexie Hull,away,2,,0,1638.0,1603|1638
401736430,Kelsey Mitchell,away,1,,0,,1797
401736430,Sydney Colson,away,1,,0,,2190
401736220,Aliyah Boston,home,4,1216.0,0,829.0,83|829|1216|1275
401736220,Chelsea Gray,away,3,911.0,1,695.0,117|695|911
401736220,Lexie Hull,home,1,,0,,174
401736220,A'ja Wilson,away,3,2008.0,0,1001.0,220|1001|2008
401736220,NaLyssa Smith,away,5,1733.0,0,1127.0,379|1127|1733|1842|1922
401736220,Aari McDonald,home,1,,0,,412
401736220,Sydney Colson,home,2,,0,2223.0,456|2223
401736220,Makayla Timpson,home,3,2217.0,0,1396.0,493|1396|2217
401736220,Kelsey Mitchell,home,2,,0,1241.0,547|1241
401736220,Jewell Loyd,away,2,,0,1775.9,750|1776
401736220,Aaliyah Nye,away,3,1161.8,1,1036.0,768|1036|1162
401736220,Natasha Howard,home,4,1633.0,0,1590.0,1012|1590|1633|1696
401736220,Jackie Young,away,2,,0,1675.0,1309|1675
401736220,Kiah Stokes,away,1,,0,,1356
401736220,Sophie Cunningham,home,1,,0,,1488
401736220,Dana Evans,away,2,,0,2236.0,1811|2236
401736220,Stephanie White,home,1,,0,,2065
401736221,Natasha Cloud,home,4,2137.0,0,1788.9,48|1789|2137|2343
401736221,Leonie Fiebich,home,3,2024.0,0,884.0,171|884|2024
401736221,Breanna Stewart,home,2,,0,2091.0,203|2091
401736221,Kelsey Plum,away,3,2387.0,0,1930.0,219|1930|2387
401736221,Julie Allemand,away,4,1746.9,0,1441.0,314|1441|1747|2073
401736221,Nyara Sabally,home,1,,0,,508
401736221,Mercedes Russell,away,2,,0,1822.0,552|1822
401736221,Rae Burrell,away,2,,0,1966.0,566|1966
401736221,Marine Johannes,home,1,,0,,683
401736221,Azura Stevens,away,3,2101.0,0,847.0,706|847|2101
401736221,Isabelle Harrison,home,2,,0,1842.0,748|1842
401736221,Kennedy Burke,home,1,,0,,917
401736221,Sabrina Ionescu,home,4,1335.0,0,1137.0,1032|1137|1335|2357
401736221,Dearica Hamby,away,1,,0,,1547
401736221,Emma Cannon,away,1,,0,,1647
401736221,Lynne Roberts,away,1,,0,,2323
401736221,Sandy Brondello,home,1,,0,,2357
401736222,Brittney Griner,home,2,,0,1511.0,467|1511
401736222,Zia Cooke,away,1,,0,,532
401736222,Nia Coffey,home,2,,0,1072.0,575|1072
401736222,Ezi Magbegor,away,4,1296.0,0,931.0,610|931|1296|1438
401736222,Skylar Diggins,away,3,2349.0,0,1590.0,676|1590|2349
401736222,Allisha Gray,home,2,,0,909.0,689|909
401736222,Lexie Brown,away,1,,0,,699
401736222,Nneka Ogwumike,away,2,,0,1631.0,918|1631
401736222,Jordin Canada,home,2,,0,1571.0,1029|1571
401736222,Erica Wheeler,away,3,1689.0,0,1321.0,1113|1321|1689
401736222,Alysha Clark,away,3,2033.0,0,1619.0,1451|1619|2033
401736222,Brionna Jones,home,2,,0,2265.0,1490|2265
401736222,Maya Caldwell,home,2,,0,2190.0,2121|2190
401736223,Luisa Geiselsoder,home,3,1458.0,0,836.0,35|836|1458
401736223,Satou Sabally,away,4,1817.0,0,943.0,161|943|1817|2274
401736223,Kathryn Westbeld,away,3,901.0,1,356.0,182|356|901
401736223,Kitija Laksa,away,3,1497.0,0,546.8,379|547|1497
401736223,Kahleah Copper,away,5,1573.0,0,1048.0,422|1048|1573|1828|1912
401736223,Alyssa Thomas,away,3,1696.0,0,863.0,547|863|1696
401736223,Myisha Hines-Allen,home,5,1611.0,0,1567.0,561|1567|1611|1931|1946
401736223,Teaira McCowan,home,2,,0,1740.0,613|1740
401736223,Liatu King,home,1,,0,,697
401736223,JJ Quinerly,home,3,2117.0,0,886.0,726|886|2117
401736223,Monique Akoa Makani,away,3,1399.0,0,1279.0,780|1279|1399
401736223,Aziaha James,home,2,,0,1241.0,807|1241
401736223,Paige Bueckers,home,3,2088.0,0,1140.9,1097|1141|2088
401736223,Li Yueru,home,3,2373.8,0,1355.0,1258|1355|2374
401736223,Sami Whitcomb,away,4,2051.0,0,1771.9,1287|1772|2051|2257
401736223,Kalani Brown,away,2,,0,1851.0,1622|1851
401736224,Kayla McBride,home,3,2046.0,0,1327.0,219|1327|2046
401736224,Emily Engstler,away,1,,0,,500
401736224,Sonia Citron,away,1,,0,,820
401736224,Natisha Hiedeman,home,3,2116.0,0,1744.9,982|1745|2116
401736224,Kiki Iriafen,away,3,1161.9,1,1122.0,991|1122|1162
401736224,Shakira Austin,away,2,,0,2033.0,998|2033
401736224,Napheesa Collier,home,3,2086.0,0,1677.0,1032|1677|2086
401736224,Lucy Olsen,away,1,,0,,1152
401736224,Aaliyah Edwards,away,2,,0,1684.0,1509|1684
401736224,Diamond Miller,home,3,1992.0,0,1710.0,1621|1710|1992
401736224,Jade Melbourne,away,1,,0,,1664
401736224,Courtney Williams,home,2,,0,2239.0,1778|2239
401736224,Maria Kliundikova,home,1,,0,,1881
401736224,Alanna Smith,home,2,,0,2171.0,2094|2171
401736224,Natisha Hiedeman clear path,home,1,,0,,2316
401736225,Aliyah Boston,home,4,1259.0,0,1095.0,145|1095|1259|1700
401736225,Lexie Hull,home,2,,0,982.0,220|982
401736225,Aari McDonald,home,5,1961.0,0,310.0,252|310|1961|2007|2177
401736225,Kelsey Plum,away,2,,0,1985.0,297|1985
401736225,Julie Allemand,away,2,,0,438.0,303|438
401736225,Dearica Hamby,away,5,1385.0,0,1018.0,397|1018|1385|2193|2264
401736225,Julie Vanloo,away,2,,0,801.0,522|801
401736225,Mercedes Russell,away,3,1944.0,0,1743.9,612|1744|1944
401736225,Sophie Cunningham,home,2,,0,1581.0,667|1581
401736225,Makayla Timpson,home,3,1850.0,0,1761.0,791|1761|1850
401736225,Azura Stevens,away,2,,0,967.0,815|967
401736225,Kelsey Mitchell,home,2,,0,1230.0,1010|1230
401736225,Rickea Jackson,away,3,2107.0,0,2048.0,1308|2048|2107
401736225,Azura Stevens defensive 3-seconds (technical,away,1,,0,,1398
401736225,Natasha Howard,home,5,2103.0,0,1575.0,1517|1575|2103|2117|2309
401736225,Emma Cannon,away,1,,0,,1713
401736225,Rae Burrell,away,1,,0,,1885
401736225,Aari McDonald personal,home,1,,0,,2397
401736226,Veronica Burton,away,2,,0,155.0,150|155
401736226,Kayla Thornton,away,1,,0,,199
401736226,Napheesa Collier,home,2,,0,413.0,330|413
401736226,Temi Fagbenle,away,5,989.0,1,771.0,344|771|989|2011|2360
401736226,Kaitlyn Chen,away,1,,0,,360
401736226,Monique Billings,away,2,,0,1163.9,548|1164
401736226,Alanna Smith,home,2,,0,1131.0,560|1131
401736226,Bridget Carleton,home,1,,0,,704
401736226,Kate Martin,away,2,,0,1646.0,760|1646
401736226,Tiffany Hayes,away,2,,0,1819.0,788|1819
401736226,Courtney Williams,home,2,,0,1047.0,914|1047
401736226,Kayla McBride,home,2,,0,1318.0,1250|1318
401736226,Tiffany Hayes personal,away,1,,0,,1499
401736226,Stephanie Talbot,away,2,,0,2361.9,1528|2362
401736226,Jessica Shepard,home,2,,0,2353.8,1627|2354
401736226,Natalie Nakase,away,1,,0,,1646
401736226,Diamond Miller,home,2,,0,1883.0,1684|1883
401736226,Natisha Hiedeman,home,1,,0,,1715
401736226,Janelle Salaun,away,1,,0,,1983
401736228,Skylar Diggins,away,3,1951.0,0,1832.0,198|1832|1951
401736228,Natasha Cloud,home,3,1344.0,0,1029.0,289|1029|1344
401736228,Nyara Sabally,home,2,,0,1718.0,504|1718
401736228,Erica Wheeler,away,3,1271.0,0,1005.0,614|1005|1271
401736228,Rebekah Gardner,home,1,,0,,816
401736228,Leonie Fiebich,home,2,,0,2205.0,880|2205
401736228,Sabrina Ionescu,home,3,2245.0,0,2120.0,918|2120|2245
401736228,Ezi Magbegor,away,1,,0,,1127
401736228,Nneka Ogwumike,away,2,,0,2052.0,1187|2052
401736228,Kennedy Burke,home,1,,0,,1607
401736228,Gabby Williams,away,1,,0,,1619
401736228,Alysha Clark,away,1,,0,,1665
401736228,Dominique Malonga,away,1,,0,,2265
401736228,Mackenzie Holmes,away,2,,0,2324.0,2303|2324
401736227,Jacy Sheldon,home,3,1709.0,0,1096.0,181|1096|1709
401736227,Jackie Young,away,2,,0,268.0,265|268
401736227,Chelsea Gray,away,1,,0,,339
401736227,Jewell Loyd,away,2,,0,2102.0,378|2102
401736227,Leila Lacan,home,4,738.0,1,643.0,394|643|738|2171
401736227,Dana Evans,away,2,,0,1606.0,459|1606
401736227,Kiah Stokes,away,1,,0,,559
401736227,Haley Peters,home,1,,0,,793
401736227,Bria Hartley,home,2,,0,920.0,871|920
401736227,A'ja Wilson,away,1,,0,,1301
401736227,Aneesah Morrow,home,1,,0,,1352
401736227,NaLyssa Smith,away,3,1538.0,0,1526.0,1404|1526|1538
401736227,Kierstan Bell,away,2,,0,2196.0,1940|2196
401736227,Lindsay Allen,home,1,,0,,1947
401736227,Aaliyah Nye,away,1,,0,,2142
401736227,Saniya Rivers,home,1,,0,,2281
401736229,Angel Reese,away,3,2000.0,0,1335.0,203|1335|2000
401736229,Rachel Banham,away,3,936.0,1,781.0,291|781|936
401736229,Courtney Williams,home,2,,0,2048.0,344|2048
401736229,Kayla McBride,home,3,1232.0,0,1140.0,357|1140|1232
401736229,Alanna Smith,home,1,,0,,517
401736229,Jessica Shepard,home,2,,0,911.0,585|911
401736229,Rebecca Allen,away,2,,0,1904.0,656|1904
401736229,Michaela Onyenwere,away,2,,0,2330.0,696|2330
401736229,Hailey Van Lith,away,1,,0,,945
401736229,Bridget Carleton,home,3,2137.0,0,1540.0,1474|1540|2137
401736229,Natisha Hiedeman,home,2,,0,1919.0,1797|1919
401736229,Maria Kliundikova,home,2,,0,1915.0,1847|1915
401736229,Diamond Miller,home,1,,0,,1939
401736229,Kia Nurse,away,1,,0,,1970
401736229,Napheesa Collier,home,2,,0,2111.0,2026|2111
401736229,Ariel Atkins personal,away,2,,0,2385.9,2378|2386
401736229,Rachel Banham personal,away,1,,0,,2392
401736230,Temi Fagbenle,away,5,1625.0,0,236.0,196|236|1625|1988|2181
401736230,Brionna Jones,home,3,2306.0,0,1438.0,230|1438|2306
401736230,Rhyne Howard,home,4,1010.0,1,647.0,325|647|1010|1317
401736230,Brittney Griner,home,4,1282.0,0,805.0,340|805|1282|2035
401736230,Laeticia Amihere,away,2,,0,1046.0,361|1046
401736230,Naz Hillmon,home,1,,0,,410
401736230,Allisha Gray,home,1,,0,,530
401736230,Kayla Thornton,away,3,2126.0,0,1246.0,764|1246|2126
401736230,Stephanie Talbot,away,1,,0,,840
401736230,Janelle Salaun,away,2,,0,971.0,863|971
401736230,Monique Billings,away,3,2116.0,0,1813.0,953|1813|2116
401736230,Shatori Walker-Kimbrough,home,1,,0,,980
401736230,Tiffany Hayes,away,3,2086.0,0,1499.0,1335|1499|2086
401736230,Kaitlyn Chen,away,1,,0,,1655
401736230,Jordin Canada,home,1,,0,,2136
401736230,Veronica Burton personal,away,1,,0,,2356
401736230,Kate Martin personal,away,1,,0,,2378
401736231,Luisa Geiselsoder,away,2,,0,1124.0,58|1124
401736231,JJ Quinerly,away,5,775.0,1,541.9,189|542|775|1293|2346
401736231,Natasha Mack,home,3,2143.0,0,1790.8,246|1791|2143
401736231,Alyssa Thomas,home,4,712.0,1,340.0,264|340|712|2092
401736231,Paige Bueckers,away,2,,0,1643.0,537|1643
401736231,Aziaha James,away,2,,0,1370.0,696|1370
401736231,Myisha Hines-Allen,away,3,999.0,1,971.0,719|971|999
401736231,Monique Akoa Makani,home,3,1984.0,0,1101.0,925|1101|1984
401736231,Kitija Laksa,home,1,,0,,1108
401736231,Sami Whitcomb,home,2,,0,1475.0,1133|1475
401736231,Kalani Brown,home,1,,0,,1656
401736231,Liatu King,away,1,,0,,1732
401736231,Teaira McCowan,away,1,,0,,2003
401736231,Sami Whitcomb personal,home,1,,0,,2241
401736232,Ariel Atkins,away,4,1468.0,0,659.0,58|659|1468|2369
401736232,Shakira Austin,home,5,867.0,1,743.0,76|743|867|1744|2015
401736232,Elizabeth Williams,away,6,1197.9,1,730.0,184|730|1198|1827|2212|2398
401736232,Rachel Banham,away,3,531.0,1,475.0,240|475|531
401736232,Sonia Citron,home,3,1947.0,0,685.0,321|685|1947
401736232,Rebecca Allen,away,3,1886.0,0,1118.0,368|1118|1886
401736232,Sug Sutton,home,2,,0,840.0,386|840
401736232,Kia Nurse,away,2,,0,2167.0,443|2167
401736232,Jade Melbourne,home,3,1537.0,0,1038.0,447|1038|1537
401736232,Double,home,1,,0,,511
401736232,Angel Reese,away,5,1763.9,0,1223.0,903|1223|1764|2039|2199
401736232,Aaliyah Edwards,home,4,1563.0,0,1545.0,1147|1545|1563|2119
401736232,Michaela Onyenwere,away,1,,0,,1272
401736232,Kiki Iriafen,home,3,2385.8,0,2098.0,1286|2098|2386
401736232,Stefanie Dolson,home,1,,0,,1477
401736232,Maddy Westbeld,away,2,,0,1812.0,1713|1812
401736233,Nyara Sabally,home,2,,0,1798.0,305|1798
401736233,Dana Evans,away,2,,0,1957.0,699|1957
401736233,Rebekah Gardner,home,3,2302.0,0,1088.0,713|1088|2302
401736233,Kiah Stokes,away,2,,0,1680.0,720|1680
401736233,Marine Johannes,home,1,,0,,744
401736233,Kierstan Bell,away,3,1542.0,0,1240.0,754|1240|1542
401736233,Jaylyn Sherrod,home,2,,0,1850.0,865|1850
401736233,NaLyssa Smith,away,5,1111.0,1,1102.0,909|1102|1111|1509|2234
401736233,Leonie Fiebich,home,4,1593.0,0,1486.0,947|1486|1593|2326
401736233,Breanna Stewart,home,2,,0,2283.0,1399|2283
