game_id,player,side,tpm,tpa
401620368,Sabrina Ionescu,away,3,7
401620368,Li Yueru,home,0,1
401620368,Kennedy Burke,away,1,3
401620368,Azura Stevens,home,1,4
401620368,Kayla Thornton,away,4,6
401620368,Zia Cooke,home,1,3
401620368,Kia Nurse,home,0,1
401620368,Dearica Hamby,home,1,2
401620368,Rickea Jackson,home,1,3
401620368,Leonie Fiebich,away,0,1
401620368,Breanna Stewart,away,3,3
401620368,Rae Burrell,home,1,1
401620368,Crystal Dangerfield,home,1,2
401620368,Ivana Dojkic,away,1,1
401620368,Jaylyn Sherrod,away,0,1
401620369,Nneka Ogwumike,away,2,2
401620369,Allisha Gray,home,1,6
401620369,Jewell Loyd,away,2,8
401620369,Rhyne Howard,home,5,9
401620369,Skylar Diggins-Smith,away,1,4
401620369,Jordin Canada,home,0,2
401620369,Joyner Holmes,away,0,2
401620369,Sami Whitcomb,away,1,1
401620369,Victoria Vivians,away,0,3
401620369,Jordan Horston,away,0,1
401620369,Ezi Magbegor,away,0,1
401620370,Caitlin Clark,home,4,11
401620370,Kelsey Mitchell,home,6,13
401620370,Diana Taurasi,away,3,10
401620370,Natasha Cloud,away,5,8
401620370,Brittney Griner,away,0,1
401620370,Mikiah Herbert Harrigan,away,2,3
401620370,Damiris Dantas,home,0,2
401620370,Lexie Hull,home,2,3
401620370,Kahleah Copper,away,2,5
401620370,Sug Sutton,away,0,1
401620370,Sophie Cunningham,away,2,6
401620370,Erica Wheeler,home,1,1
401620370,NaLyssa Smith,home,0,3
401620370,Katie Lou Samuelson,home,1,3
401620371,Arike Ogunbowale,home,4,6
401620371,Satou Sabally,home,3,7
401620371,Sevgi Uzun,home,0,2
401620371,Natasha Howard,home,1,3
401620371,DeWanna Bonner,away,4,7
401620371,Marina Mabrey,away,3,4
401620371,Jaelyn Brown,home,0,1
401620371,Jacy Sheldon,home,3,5
401620371,Veronica Burton,away,1,3
401620371,Tyasha Harris,away,3,4
401620371,Brionna Jones,away,0,1
401620372,Courtney Williams,away,0,2
401620372,Ariel Atkins,home,1,9
401620372,Bridget Carleton,away,3,5
401620372,Stefanie Dolson,home,6,6
401620372,Kayla McBride,away,1,2
401620372,Napheesa Collier,away,2,4
401620372,Jade Melbourne,home,1,2
401620372,Julie Vanloo,home,0,3
401620372,Natisha Hiedeman,away,0,2
401620372,Dorka Juhasz,away,1,1
401620372,Myisha Hines-Allen,home,0,1
401620372,Shatori Walker-Kimbrough,home,1,2
401620372,Alanna Smith,away,2,2
401620372,Diamond Miller,away,1,2
401620372,Alissa Pili,away,1,1
401620373,Chelsea Gray,home,3,7
401620373,A'ja Wilson,home,1,1
401620373,Sabrina Ionescu,away,3,10
401620373,Kelsey Plum,home,2,7
401620373,Courtney Vandersloot,away,0,2
401620373,Kiah Stokes,home,1,3
401620373,Kayla Thornton,away,1,5
401620373,Tiffany Hayes,home,1,3
401620373,Megan Gustafson,home,0,1
401620373,Ivana Dojkic,away,0,1
401620373,Alysha Clark,home,1,5
401620373,Jackie Young,home,0,4
401620373,Leonie Fiebich,away,2,4
401620373,Breanna Stewart,away,1,3
401620373,Kennedy Burke,away,1,3
401620373,Jonquel Jones,away,0,1
401620374,Rickea Jackson,home,1,2
401620374,Crystal Dangerfield,home,3,6
401620374,Stephanie Talbot,home,2,4
401620374,Azura Stevens,home,1,5
401620374,Isabelle Harrison,away,0,1
401620374,Kia Nurse,home,2,5
401620374,Odyssey Sims,home,0,1
401620374,Rachel Banham,away,3,5
401620374,Dearica Hamby,home,0,2
401620374,Chennedy Carter,away,0,1
401620374,Rae Burrell,home,0,2
401620374,Dana Evans,away,1,1
401620374,Lindsay Allen,away,0,1
401620375,Rhyne Howard,home,2,7
401620375,Marina Mabrey,away,2,9
401620375,DiJonai Carrington,away,0,1
401620375,Allisha Gray,home,0,4
401620375,Tyasha Harris,away,1,3
401620375,DeWanna Bonner,away,1,2
401620375,Jordin Canada,home,2,3
401620375,Tina Charles,home,1,1
401620377,Kelsey Mitchell,home,5,8
401620377,Caitlin Clark,home,3,8
401620377,Nneka Ogwumike,away,2,3
401620377,Skylar Diggins-Smith,away,1,5
401620377,Jordan Horston,away,0,2
401620377,Katie Lou Samuelson,home,0,2
401620377,Sami Whitcomb,away,2,5
401620377,Jewell Loyd,away,2,6
401620377,Lexie Hull,home,6,7
401620377,Damiris Dantas,home,1,3
401620376,Kelsey Plum,home,4,8
401620376,Crystal Dangerfield,away,2,4
401620376,Rickea Jackson,away,0,3
401620376,Dearica Hamby,away,1,5
401620376,Chelsea Gray,home,1,1
401620376,Odyssey Sims,away,1,5
401620376,Jackie Young,home,2,5
401620376,Kia Nurse,away,3,4
401620376,Tiffany Hayes,home,1,2
401620376,Kiah Stokes,home,0,1
401620376,Stephanie Talbot,away,0,2
401620376,Zia Cooke,away,0,1
401620378,Diana Taurasi,home,2,8
401620378,Michaela Onyenwere,away,0,2
401620378,Kahleah Copper,home,0,3
401620378,Natasha Cloud,home,0,3
401620378,Rachel Banham,away,0,4
401620378,Sophie Cunningham,home,3,5
401620378,Dana Evans,away,0,3
401620378,Diamond DeShields,away,0,1
401620378,Sug Sutton,home,1,1
401620378,Moriah Jefferson,away,0,1
401620378,Isabelle Harrison,away,0,1
401620378,Monique Billings,home,1,1
401620378,Lindsay Allen,away,0,1
401620378,Mikiah Herbert Harrigan,home,0,1
401620379,Tyasha Harris,home,3,6
401620379,DiJonai Carrington,home,1,1
401620379,Crystal Dangerfield,away,0,3
401620379,DeWanna Bonner,home,0,3
401620379,Kia Nurse,away,1,5
401620379,Odyssey Sims,away,0,1
401620379,Marina Mabrey,home,1,4
401620379,Veronica Burton,home,0,2
401620379,Azura Stevens,away,1,2
401620379,Rickea Jackson,away,0,3
401620379,Dearica Hamby,away,0,2
401620379,Li Yueru,away,0,1
401620379,Rae Burrell,away,0,1
401620380,Courtney Vandersloot,home,0,4
401620380,Jonquel Jones,home,2,7
401620380,Breanna Stewart,home,3,7
401620380,Kayla Thornton,home,1,3
401620380,Satou Sabally,away,5,8
401620380,Leonie Fiebich,home,0,2
401620380,Arike Ogunbowale,away,3,7
401620380,Ivana Dojkic,home,1,2
401620380,Sevgi Uzun,away,0,1
401620380,Jacy Sheldon,away,1,3
401620380,Natasha Howard,away,0,2
401620380,Kennedy Burke,home,1,2
401620381,Jewell Loyd,away,0,5
401620381,Nneka Ogwumike,away,2,7
401620381,Stefanie Dolson,home,1,1
401620381,Shatori Walker-Kimbrough,home,0,2
401620381,Ariel Atkins,home,5,10
401620381,Julie Vanloo,home,1,4
401620381,Jade Melbourne,home,0,2
401620381,Sami Whitcomb,away,0,3
401620381,Skylar Diggins-Smith,away,0,3
401620381,Victoria Vivians,away,0,2
401620381,Emily Engstler,home,0,1
401620381,Ezi Magbegor,away,1,3
401620381,Brittney Sykes,home,1,4
401620381,Jordan Horston,away,0,1
401620382,Diana Taurasi,away,1,4
401620382,Sophie Cunningham,away,1,6
401620382,Jordin Canada,home,0,3
401620382,Rhyne Howard,home,4,13
401620382,Allisha Gray,home,3,8
401620382,Kahleah Copper,away,2,5
401620382,Maya Caldwell,home,0,2
401620382,Nia Coffey,home,0,1
401620382,Tina Charles,home,2,4
401620382,Natasha Cloud,away,1,3
401620382,Monique Billings,away,1,1
401620383,Chelsea Gray,home,1,3
401620383,Jackie Young,home,6,8
401620383,Bridget Carleton,away,2,2
401620383,Alanna Smith,away,2,4
401620383,Kelsey Plum,home,2,6
401620383,Alysha Clark,home,2,3
401620383,Cecilia Zandalasini,away,2,2
401620383,Megan Gustafson,home,1,3
401620383,Kayla McBride,away,1,4
401620383,Myisha Hines-Allen,away,0,1
401620383,Napheesa Collier,away,2,4
401620383,Courtney Williams,away,2,2
401620383,Tiffany Hayes,home,1,2
401620383,Sydney Colson,home,0,2
401620383,A'ja Wilson,home,0,1
401620384,Kayla Thornton,home,2,10
401620384,Breanna Stewart,home,0,3
401620384,Kennedy Burke,home,0,2
401620384,Leonie Fiebich,home,4,9
401620384,Jonquel Jones,home,1,3
401620384,Arike Ogunbowale,away,2,8
401620384,Ivana Dojkic,home,0,1
401620384,Satou Sabally,away,0,2
401620384,Jacy Sheldon,away,0,1
401620384,Jaylyn Sherrod,home,0,1
401620385,Kahleah Copper,away,2,5
401620385,Allisha Gray,home,3,6
401620385,Tina Charles,home,0,3
401620385,Jordin Canada,home,3,7
401620385,Monique Billings,away,0,1
401620385,Sophie Cunningham,away,0,2
401620385,Diana Taurasi,away,3,5
401620385,Maya Caldwell,home,1,2
401620385,Haley Jones,home,0,1
401620385,Celeste Taylor,away,1,2
401620385,Rhyne Howard,home,3,10
401620385,Nia Coffey,home,0,1
401620385,Natasha Cloud,away,0,2
401620386,DeWanna Bonner,home,0,8
401620386,DiJonai Carrington,home,0,3
401620386,Tyasha Harris,home,1,4
401620386,Marina Mabrey,home,5,7
401620386,Veronica Burton,home,0,1
401620386,Rachel Banham,away,3,5
401620386,Diamond DeShields,away,0,1
401620386,Dana Evans,away,0,1
401620386,Chennedy Carter,away,0,1
401620386,Brionna Jones,home,0,1
401620386,Alyssa Thomas,home,0,1
401620386,Lindsay Allen,away,0,1
401620387,Ariel Atkins,home,3,6
401620387,Crystal Dangerfield,away,0,1
401620387,Azura Stevens,away,1,6
401620387,Brittney Sykes,home,1,3
401620387,Rickea Jackson,away,3,5
401620387,Julie Vanloo,home,0,3
401620387,Emily Engstler,home,1,2
401620387,Dearica Hamby,away,0,2
401620387,Kia Nurse,away,1,4
401620387,Shatori Walker-Kimbrough,home,0,3
401620387,Stefanie Dolson,home,0,3
401620387,Odyssey Sims,away,1,3
401620387,Rae Burrell,away,0,1
401620387,Stephanie Talbot,away,0,3
401620387,Li Yueru,away,0,2
401620387,Jade Melbourne,home,0,1
401620388,Chelsea Gray,away,0,1
401620388,Alysha Clark,away,1,1
401620388,Kelsey Plum,away,2,5
401620388,Jackie Young,away,2,5
401620388,A'ja Wilson,away,0,2
401620388,Napheesa Collier,home,2,4
401620388,Kiah Stokes,away,0,1
401620388,Kayla McBride,home,3,5
401620388,Courtney Williams,home,1,2
401620388,Tiffany Hayes,away,1,2
401620388,Natisha Hiedeman,home,3,7
401620388,Alanna Smith,home,1,3
401620388,Cecilia Zandalasini,home,0,1
401620388,Megan Gustafson,away,1,2
401620388,Bridget Carleton,home,0,4
401620389,DiJonai Carrington,away,0,2
401620389,Jonquel Jones,home,1,3
401620389,Tyasha Harris,away,0,2
401620389,Sabrina Ionescu,home,2,9
401620389,DeWanna Bonner,away,0,3
401620389,Kayla Thornton,home,0,3
401620389,Marina Mabrey,away,2,5
401620389,Ivana Dojkic,home,0,1
401620389,Veronica Burton,away,0,1
401620389,Courtney Vandersloot,home,1,3
401620389,Breanna Stewart,home,1,4
401620389,Leonie Fiebich,home,2,3
401620389,Kennedy Burke,home,0,3
401620390,Caitlin Clark,away,3,7
401620390,Napheesa Collier,home,1,4
401620390,Courtney Williams,home,0,1
401620390,Kelsey Mitchell,away,2,9
401620390,Katie Lou Samuelson,away,0,2
401620390,Bridget Carleton,home,4,6
401620390,Kayla McBride,home,4,10
401620390,Natisha Hiedeman,home,2,3
401620390,Dorka Juhasz,home,0,1
401620390,Cecilia Zandalasini,home,0,1
401620390,Damiris Dantas,away,0,5
401620390,Lexie Hull,away,2,3
401620390,Temi Fagbenle,away,0,1
401620390,Myisha Hines-Allen,home,0,1
401620391,Kelsey Plum,away,1,5
401620391,Michaela Onyenwere,home,3,5
401620391,Tiffany Hayes,away,0,2
401620391,Alysha Clark,away,1,3
401620391,Angel Reese,home,0,1
401620391,Moriah Jefferson,home,0,1
401620391,Kate Martin,away,0,1
401620391,A'ja Wilson,away,0,1
401620391,Rachel Banham,home,0,1
401620391,Chelsea Gray,away,1,4
401620391,Lindsay Allen,home,1,3
401620391,Megan Gustafson,away,3,5
401620391,Jackie Young,away,0,1
401620391,Chennedy Carter,home,3,4
401620392,Rickea Jackson,away,6,8
401620392,Azura Stevens,away,3,7
401620392,Arike Ogunbowale,home,4,12
401620392,Stephanie Talbot,away,0,1
401620392,Natasha Howard,home,1,3
401620392,Crystal Dangerfield,away,0,1
401620392,Satou Sabally,home,3,5
401620392,Kia Nurse,away,1,3
401620392,Dearica Hamby,away,1,3
401620392,Odyssey Sims,away,1,1
401620392,Stephanie Soares,home,0,1
401620393,Allisha Gray,home,3,6
401620393,Caitlin Clark,away,4,9
401620393,Tina Charles,home,0,2
401620393,Rhyne Howard,home,4,10
401620393,Jordin Canada,home,1,3
401620393,Katie Lou Samuelson,away,0,1
401620393,Kelsey Mitchell,away,3,10
401620393,NaLyssa Smith,away,0,1
401620393,Damiris Dantas,away,3,4
401620393,Maya Caldwell,home,1,3
401620393,Erica Wheeler,away,0,1
401620393,Nia Coffey,home,1,5
401620393,Lexie Hull,away,0,1
401620394,Kahleah Copper,home,0,6
401620394,Breanna Stewart,away,1,3
401620394,Courtney Vandersloot,away,3,4
401620394,Jonquel Jones,away,3,5
401620394,Sophie Cunningham,home,0,3
401620394,Diana Taurasi,home,1,5
401620394,Sabrina Ionescu,away,3,10
401620394,Natasha Cloud,home,4,6
401620394,Betnijah Laney-Hamilton,away,1,3
401620394,Monique Billings,home,0,1
401620394,Leonie Fiebich,away,1,2
401620394,Kayla Thornton,away,0,2
401620394,Celeste Taylor,home,0,1
401620395,Nneka Ogwumike,home,1,2
401620395,Brittney Sykes,away,2,8
401620395,Jordan Horston,home,0,2
401620395,Skylar Diggins-Smith,home,1,4
401620395,Ezi Magbegor,home,1,2
401620395,Jewell Loyd,home,2,7
401620395,Stefanie Dolson,away,1,5
401620395,Sami Whitcomb,home,2,6
401620395,Julie Vanloo,away,3,8
401620395,Shatori Walker-Kimbrough,away,1,3
401620395,Emily Engstler,away,2,2
401620395,Gabby Williams,home,0,1
401620395,Ariel Atkins,away,0,2
401620395,Shakira Austin,away,0,1
401620396,Arike Ogunbowale,home,1,7
401620396,Jacy Sheldon,home,0,2
401620396,Jackie Young,away,1,7
401620396,Natasha Howard,home,0,3
401620396,Chelsea Gray,away,3,5
401620396,Satou Sabally,home,4,5
401620396,A'ja Wilson,away,0,2
401620396,Kelsey Plum,away,0,3
401620396,Sevgi Uzun,home,1,3
401620396,Alysha Clark,away,1,2
401620397,DeWanna Bonner,away,1,5
401620397,Caitlin Clark,home,3,12
401620397,Tyasha Harris,away,2,4
401620397,Lexie Hull,home,4,6
401620397,Marina Mabrey,away,4,8
401620397,Kelsey Mitchell,home,4,6
401620397,DiJonai Carrington,away,1,5
401620397,NaLyssa Smith,home,1,1
401620397,Erica Wheeler,home,1,1
401620397,Damiris Dantas,home,0,1
401620397,Aliyah Boston,home,0,2
401620397,Veronica Burton,away,0,1
401620398,Michaela Onyenwere,home,1,4
401620398,Ariel Atkins,away,3,5
401620398,Stefanie Dolson,away,1,5
401620398,Rachel Banham,home,1,2
401620398,Julie Vanloo,away,1,3
401620398,Moriah Jefferson,home,1,3
401620398,Karlie Samuelson,away,1,3
401620398,Emily Engstler,away,2,3
401620398,Diamond DeShields,home,1,3
401620398,Lindsay Allen,home,0,1
401620398,Shatori Walker-Kimbrough,away,0,1
401620398,Jade Melbourne,away,0,1
401620398,Dana Evans,home,1,1
401620399,Stephanie Talbot,home,0,2
401620399,Sabrina Ionescu,away,3,13
401620399,Breanna Stewart,away,3,6
401620399,Rickea Jackson,home,4,6
401620399,Azura Stevens,home,1,5
401620399,Odyssey Sims,home,0,2
401620399,Betnijah Laney-Hamilton,away,0,1
401620399,Dearica Hamby,home,0,1
401620399,Kennedy Burke,away,1,3
401620399,Crystal Dangerfield,home,0,1
401620399,Leonie Fiebich,away,2,2
401620399,Kia Nurse,home,0,1
401620399,Rae Burrell,home,3,3
401620399,Courtney Vandersloot,away,0,1
401620399,Kayla Thornton,away,1,1
401620400,Diana Taurasi,home,2,6
401620400,Kayla McBride,away,3,8
401620400,Kahleah Copper,home,1,3
401620400,Bridget Carleton,away,2,3
401620400,Natasha Cloud,home,2,5
401620400,Sophie Cunningham,home,1,5
401620400,Natisha Hiedeman,away,2,4
401620400,Cecilia Zandalasini,away,0,1
401620400,Dorka Juhasz,away,1,1
401620400,Myisha Hines-Allen,away,1,3
401620400,Brittney Griner,home,1,2
401620400,Courtney Williams,away,0,2
401620400,Mikiah Herbert Harrigan,home,0,1
401620400,Napheesa Collier,away,1,2
401620400,Diamond Miller,away,0,1
401620400,Alanna Smith,away,1,2
401620401,Nneka Ogwumike,home,1,2
401620401,Allisha Gray,away,2,5
401620401,Jewell Loyd,home,5,8
401620401,Jordin Canada,away,0,4
401620401,Rhyne Howard,away,2,8
401620401,Gabby Williams,home,0,1
401620401,Nia Coffey,away,1,2
401620401,Sami Whitcomb,home,0,1
401620401,Ezi Magbegor,home,1,2
401620401,Tina Charles,away,1,2
401620401,Skylar Diggins-Smith,home,1,2
401620401,Victoria Vivians,home,0,1
401620402,Caitlin Clark,away,5,9
401620402,Lindsay Allen,home,3,3
401620402,Kelsey Mitchell,away,4,6
401620402,Michaela Onyenwere,home,2,4
401620402,NaLyssa Smith,away,1,2
401620402,Rachel Banham,home,4,9
401620402,Lexie Hull,away,3,4
401620402,Dana Evans,home,0,4
401620402,Temi Fagbenle,away,0,1
401620402,Isabelle Harrison,home,0,1
401620402,Moriah Jefferson,home,0,2
401620402,Erica Wheeler,away,0,3
401620402,Damiris Dantas,away,1,2
401620402,Victaria Saxton,away,0,2
401620402,Grace Berger,away,0,1
401620403,Alanna Smith,away,0,2
401620403,Arike Ogunbowale,home,3,8
401620403,Satou Sabally,home,2,5
401620403,Napheesa Collier,away,0,3
401620403,Bridget Carleton,away,4,10
401620403,Kayla McBride,away,2,8
401620403,Dorka Juhasz,away,1,1
401620403,Diamond Miller,away,0,2
401620403,Courtney Williams,away,0,1
401620403,Natasha Howard,home,1,1
401620403,Sevgi Uzun,home,1,2
401620403,Cecilia Zandalasini,away,2,4
401620403,Alissa Pili,away,0,1
401620403,Natisha Hiedeman,away,0,1
401620403,Myisha Hines-Allen,away,1,1
401620404,Rhyne Howard,away,3,9
401620404,Allisha Gray,away,2,7
401620404,Kelsey Plum,home,4,12
401620404,A'ja Wilson,home,0,1
401620404,Jordin Canada,away,2,4
401620404,Tiffany Hayes,home,3,4
401620404,Kate Martin,home,0,2
401620404,Megan Gustafson,home,0,1
401620404,Chelsea Gray,home,0,2
401620404,Sydney Colson,home,2,3
401620404,Kiah Stokes,home,0,1
401620404,Maya Caldwell,away,2,4
401620404,Alysha Clark,home,1,3
401620404,Nia Coffey,away,2,4
401620404,Haley Jones,away,0,1
401620405,Jonquel Jones,away,0,2
401620405,Breanna Stewart,away,3,4
401620405,Courtney Vandersloot,away,2,4
401620405,Leonie Fiebich,away,4,5
401620405,Gabby Williams,home,1,3
401620405,Nneka Ogwumike,home,1,3
401620405,Jewell Loyd,home,2,9
401620405,Sabrina Ionescu,away,3,7
401620405,Sami Whitcomb,home,0,2
401620405,Skylar Diggins-Smith,home,0,2
401620405,Victoria Vivians,home,1,4
401620405,Betnijah Laney-Hamilton,away,0,2
401620405,Kayla Thornton,away,0,1
401620406,Ariel Atkins,home,3,6
401620406,DiJonai Carrington,away,3,4
401620406,Julie Vanloo,home,0,3
401620406,Veronica Burton,away,2,2
401620406,Brittney Sykes,home,0,2
401620406,Aaliyah Edwards,home,0,1
401620406,DeWanna Bonner,away,2,6
401620406,Sika Kone,home,0,1
401620406,Marina Mabrey,away,5,7
401620406,Karlie Samuelson,home,1,4
401620406,Tyasha Harris,away,2,4
401620406,Stefanie Dolson,home,4,5
401620406,Emily Engstler,home,2,3
401620406,Shatori Walker-Kimbrough,home,2,2
401620406,Jade Melbourne,home,2,3
401620407,Gabby Williams,away,0,3
401620407,Ezi Magbegor,away,0,1
401620407,Jewell Loyd,away,3,8
401620407,Tyasha Harris,home,1,1
401620407,Sami Whitcomb,away,0,4
401620407,DeWanna Bonner,home,0,3
401620407,Joyner Holmes,away,0,1
401620407,DiJonai Carrington,home,0,1
401620407,Marina Mabrey,home,1,3
401620407,Skylar Diggins-Smith,away,0,2
401620407,Nneka Ogwumike,away,1,1
401620407,Veronica Burton,home,1,1
401620408,Rachel Banham,away,0,1
401620408,Bridget Carleton,home,1,5
401620408,Dorka Juhasz,home,0,2
401620408,Dana Evans,away,2,3
401620408,Kayla McBride,home,2,6
401620408,Lindsay Allen,away,0,1
401620408,Natisha Hiedeman,home,1,2
401620408,Diamond DeShields,away,0,1
401620408,Michaela Onyenwere,away,0,2
401620408,Myisha Hines-Allen,home,1,3
401620408,Napheesa Collier,home,0,2
401620408,Courtney Williams,home,0,2
401620408,Moriah Jefferson,away,0,1
401620409,Arike Ogunbowale,home,9,15
401620409,Caitlin Clark,away,5,10
401620409,Satou Sabally,home,4,8
401620409,NaLyssa Smith,away,0,1
401620409,Jacy Sheldon,home,0,3
401620409,Natasha Howard,home,0,3
401620409,Kelsey Mitchell,away,5,7
401620409,Damiris Dantas,away,1,2
401620409,Lexie Hull,away,0,1
401620411,Alysha Clark,away,0,2
401620411,Natasha Cloud,home,1,5
401620411,Kelsey Plum,away,3,9
401620411,A'ja Wilson,away,2,6
401620411,Diana Taurasi,home,0,5
401620411,Chelsea Gray,away,0,1
401620411,Jackie Young,away,3,5
401620411,Tiffany Hayes,away,1,3
401620411,Megan Gustafson,away,1,2
401620411,Kahleah Copper,home,1,4
401620411,Sydney Colson,away,1,2
401620411,Sophie Cunningham,home,4,6
401620411,Brittney Griner,home,1,1
401620411,Celeste Taylor,home,0,1
401620410,Rhyne Howard,away,5,9
401620410,Azura Stevens,home,0,2
401620410,Rickea Jackson,home,1,4
401620410,Rae Burrell,home,0,2
401620410,Odyssey Sims,home,0,3
401620410,Dearica Hamby,home,0,1
401620410,Allisha Gray,away,2,5
401620410,Nia Coffey,away,0,1
401620410,Stephanie Talbot,home,0,2
401620410,Kia Nurse,home,2,5
401620410,Li Yueru,home,0,1
401620410,Maya Caldwell,away,0,1
401620410,Jordin Canada,away,0,1
401620410,Zia Cooke,home,0,1
401620412,DeWanna Bonner,home,4,7
401620412,Skylar Diggins-Smith,away,0,3
401620412,Nneka Ogwumike,away,0,2
401620412,Jewell Loyd,away,3,7
401620412,Gabby Williams,away,0,1
401620412,DiJonai Carrington,home,1,2
401620412,Joyner Holmes,away,0,1
401620412,Marina Mabrey,home,0,3
401620412,Ezi Magbegor,away,0,1
401620412,Sami Whitcomb,away,0,1
401620412,Tyasha Harris,home,0,1
401620413,Arike Ogunbowale,home,2,9
401620413,Brittney Sykes,away,1,3
401620413,Julie Vanloo,away,3,7
401620413,Stefanie Dolson,away,2,3
401620413,Karlie Samuelson,away,2,4
401620413,Emily Engstler,away,3,6
401620413,Natasha Howard,home,0,2
401620413,Satou Sabally,home,2,3
401620413,Shatori Walker-Kimbrough,away,0,2
401620413,Ariel Atkins,away,1,4
401620413,Jacy Sheldon,home,0,2
401620413,Sika Kone,away,0,1
401620413,Sevgi Uzun,home,0,1
401620414,Megan Gustafson,home,2,3
401620414,Angel Reese,away,0,1
401620414,Rachel Banham,away,1,5
401620414,Tiffany Hayes,home,3,5
401620414,Isabelle Harrison,away,0,2
401620414,Lindsay Allen,away,0,1
401620414,Alysha Clark,home,0,1
401620414,Jackie Young,home,1,5
401620414,A'ja Wilson,home,1,4
401620414,Sydney Colson,home,0,2
401620414,Dana Evans,away,3,5
401620414,Chelsea Gray,home,1,3
401620414,Michaela Onyenwere,away,3,3
401620414,Diamond DeShields,away,0,1
401620415,Sophie Cunningham,home,1,5
401620415,Kahleah Copper,home,3,7
401620415,Rhyne Howard,away,6,15
401620415,Allisha Gray,away,0,1
401620415,Celeste Taylor,home,0,3
401620415,Diana Taurasi,home,1,7
401620415,Jordin Canada,away,1,4
401620415,Maya Caldwell,away,0,2
401620415,Nia Coffey,away,0,1
401620415,Haley Jones,away,0,2
401620415,Tina Charles,away,0,1
401620415,Monique Billings,home,0,1
401620415,Mikiah Herbert Harrigan,home,0,1
401620415,Brittney Griner,home,1,1
401620416,Caitlin Clark,home,4,10
401620416,Rickea Jackson,away,0,2
401620416,Azura Stevens,away,3,6
401620416,Dearica Hamby,away,0,1
401620416,NaLyssa Smith,home,0,1
401620416,Odyssey Sims,away,0,2
401620416,Kelsey Mitchell,home,2,6
401620416,Aari McDonald,away,1,2
401620416,Erica Wheeler,home,1,2
401620416,Kia Nurse,away,3,9
401620416,Rae Burrell,away,3,5
401620416,Lexie Hull,home,0,1
401620416,Aliyah Boston,home,0,1
401620417,Sabrina Ionescu,home,3,9
401620417,Betnijah Laney-Hamilton,home,2,4
401620417,Skylar Diggins-Smith,away,4,7
401620417,Jonquel Jones,home,3,5
401620417,Nneka Ogwumike,away,0,2
401620417,Kayla Thornton,home,1,2
401620417,Ezi Magbegor,away,1,2
401620417,Jewell Loyd,away,0,3
401620417,Courtney Vandersloot,home,1,3
401620417,Breanna Stewart,home,1,3
401620417,Gabby Williams,away,1,4
401620417,Leonie Fiebich,home,1,1
401620417,Kennedy Burke,home,0,1
401620417,Victoria Vivians,away,0,1
401620418,Diana Taurasi,home,1,6
401620418,Sophie Cunningham,home,2,7
401620418,Julie Vanloo,away,3,4
401620418,Stefanie Dolson,away,0,2
401620418,Ariel Atkins,away,1,4
401620418,Brittney Sykes,away,0,3
401620418,Karlie Samuelson,away,5,5
401620418,Shatori Walker-Kimbrough,away,1,2
401620418,Celeste Taylor,home,2,4
401620418,Emily Engstler,away,2,3
401620418,Sika Kone,away,2,3
401620418,Kahleah Copper,home,1,5
401620418,Natasha Cloud,home,2,6
401620418,Sug Sutton,away,0,1
401620418,Mikiah Herbert Harrigan,home,1,2
401620418,Aaliyah Edwards,away,0,1
401620419,Rhyne Howard,home,6,17
401620419,Satou Sabally,away,3,5
401620419,Sevgi Uzun,away,0,1
401620419,Allisha Gray,home,2,7
401620419,Maddy Siegrist,away,0,1
401620419,Jacy Sheldon,away,1,2
401620419,Jaelyn Brown,away,1,1
401620419,Arike Ogunbowale,away,3,6
401620419,Jordin Canada,home,0,1
401620419,Natasha Howard,away,0,1
401620420,Kelsey Plum,away,3,8
401620420,Chelsea Gray,away,3,4
401620420,Jackie Young,away,0,1
401620420,Tiffany Hayes,away,0,3
401620420,DiJonai Carrington,home,0,4
401620420,DeWanna Bonner,home,1,3
401620420,Marina Mabrey,home,1,4
401620420,Alysha Clark,away,0,3
401620420,Tyasha Harris,home,1,2
401620420,Brionna Jones,home,0,1
401620420,Alyssa Thomas,home,0,1
401620420,Sydney Colson,away,0,1
401620421,Bridget Carleton,away,4,9
401620421,Kelsey Mitchell,home,4,9
401620421,Caitlin Clark,home,5,10
401620421,Alanna Smith,away,2,5
401620421,NaLyssa Smith,home,0,1
401620421,Napheesa Collier,away,1,4
401620421,Kayla McBride,away,1,4
401620421,Cecilia Zandalasini,away,2,2
401620421,Damiris Dantas,home,0,1
401620421,Temi Fagbenle,home,0,2
401620421,Dorka Juhasz,away,0,2
401620421,Erica Wheeler,home,1,1
401620421,Aliyah Boston,home,0,2
401620421,Courtney Williams,away,3,4
401620421,Lexie Hull,home,2,2
401620421,Katie Lou Samuelson,home,1,2
401620422,Angel Reese,home,1,3
401620422,Rickea Jackson,away,0,4
401620422,Azura Stevens,away,2,4
401620422,Rachel Banham,home,3,6
401620422,Diamond DeShields,home,1,3
401620422,Rae Burrell,away,0,2
401620422,Kia Nurse,away,1,3
401620422,Dearica Hamby,away,1,2
401620422,Crystal Dangerfield,away,1,3
401620422,Stephanie Talbot,away,0,1
401620422,Lindsay Allen,home,2,2
401620422,Michaela Onyenwere,home,0,1
401620422,Chennedy Carter,home,0,1
401620422,Zia Cooke,away,0,1
401620423,Sophie Cunningham,away,3,4
401620423,Jewell Loyd,home,3,6
401620423,Kahleah Copper,away,2,7
