game_id,player,team_id,side,starter,secs,mins,pts,fga,tpa,tpm,fta,nfoul,t3,t4,ftimes
401620427,Michaela Onyenwere,19,home,1,1759.0,29.32,10,6,3,1,8,0,,,
401620427,Diamond DeShields,19,home,0,769.0,12.82,6,4,1,0,1,2,,,697|1612
401620427,Kalani Brown,3,away,0,1008.0,16.8,7,2,0,0,6,2,,,1306|2258
401620427,Chennedy Carter,19,home,1,1934.0,32.23,28,16,1,1,9,3,2033.0,,483|1487|2033
401620427,Arike Ogunbowale,3,away,1,2302.9,38.38,24,17,6,2,6,2,,,935|1425
401620427,Sevgi Uzun,3,away,0,1281.0,21.35,0,2,0,0,0,2,,,1080|1739
401620427,Natasha Howard,3,away,1,1634.0,27.23,17,17,1,0,3,3,1258.0,,59|163|1258
401620427,Dana Evans,19,home,0,1257.0,20.95,11,8,4,3,0,0,,,
401620427,Lou Lopez Senechal,3,away,0,158.1,2.64,0,0,0,0,0,0,,,
401620428,DeWanna Bonner,18,away,1,2187.0,36.45,14,9,5,2,4,3,2023.0,,751|1504|2023
401620428,Li Yueru,6,home,0,1311.0,21.85,5,5,1,1,0,3,2093.0,,639|724|2093
401620428,Caitlin Bickle,18,away,0,55.0,0.92,0,0,0,0,0,0,,,
401620428,Odyssey Sims steps,6,home,1,600.0,10.0,0,0,0,0,0,0,,,
401620428,Astou Ndour-Fall,18,away,0,55.0,0.92,0,0,0,0,0,0,,,
401620428,Veronica Burton,18,away,0,530.0,8.83,0,1,1,0,0,0,,,
401620428,Crystal Dangerfield,6,home,0,664.0,11.07,7,5,1,1,0,1,,,1870
401620428,Dearica Hamby,6,home,1,2177.9,36.3,10,2,1,0,8,2,,,837|1275
401620428,Olivia Nelson-Ododa,18,away,0,646.0,10.77,0,2,0,0,0,1,,,2184
401620428,Brionna Jones,18,away,1,1754.0,29.23,21,15,0,0,5,5,1349.0,1712.0,1047|1120|1349|1712|2083
401620428,Rickea Jackson,6,home,1,2400.0,40.0,23,18,3,1,6,2,,,1796|1903
401620428,Kia Nurse,6,home,0,1322.0,22.03,9,3,2,2,2,1,,,2025
401620428,Azura Stevens,6,home,1,944.0,15.73,3,3,1,1,0,4,1257.0,1288.0,1132|1214|1257|1288
401620428,Tyasha Harris,18,away,1,984.0,16.4,3,5,2,1,0,1,,,55
401620428,Odyssey Sims,6,home,1,1736.0,28.93,10,9,4,1,4,3,2156.0,,1760|1769|2156
401620428,Stephanie Talbot,6,home,0,367.1,6.12,0,2,1,0,0,2,,,759|869
401620428,Alyssa Thomas,18,away,1,2147.0,35.78,12,11,0,0,5,1,,,1425
401620428,Rae Burrell,6,home,1,1078.0,17.97,0,2,1,0,0,2,,,82|2284
401620428,DiJonai Carrington,18,away,1,2057.0,34.28,19,13,3,1,2,2,,,628|1156
401620428,Marina Mabrey,18,away,0,1585.0,26.42,10,11,7,2,0,3,1897.0,,558|770|1897
401620429,Tina Charles,20,home,1,1952.0,32.53,13,15,0,0,5,1,,,1830
401620429,Rhyne Howard technical,20,home,0,600.0,10.0,0,0,0,0,0,1,,,1877
401620429,Lorela Cubaj,20,home,0,859.0,14.32,0,2,0,0,0,1,,,1402
401620429,Allisha Gray,20,home,1,1975.0,32.92,17,13,6,1,8,1,,,2330
401620429,Alanna Smith,8,away,1,1111.0,18.52,9,5,1,1,2,4,1310.0,2255.0,465|816|1310|2255
401620429,Napheesa Collier,8,away,1,2359.0,39.32,14,15,2,0,1,4,2058.0,2085.0,841|1862|2058|2085
401620429,Myisha Hines-Allen,8,away,0,1282.0,21.37,6,7,0,0,0,2,,,1373|1877
401620429,Cecilia Zandalasini,8,away,0,592.9,9.88,4,4,2,0,0,1,,,1077
401620429,Jordin Canada,20,home,1,1856.0,30.93,6,7,3,1,2,2,,,1193|1588
401620429,Alissa Pili,8,away,0,48.0,0.8,0,0,0,0,0,0,,,
401620429,Nia Coffey,20,home,0,243.0,4.05,0,0,0,0,0,0,,,
401620429,Kayla McBride,8,away,1,1975.0,32.92,15,9,4,2,3,1,,,1979
401620429,Rhyne Howard,20,home,1,2105.0,35.08,14,18,8,2,2,2,,,391|2119
401620429,Haley Jones,20,home,0,384.0,6.4,0,0,0,0,0,0,,,
401620429,Natisha Hiedeman,8,away,0,769.1,12.82,2,5,3,0,0,1,,,775
401620429,Naz Hillmon,20,home,1,1746.0,29.1,7,4,0,0,2,3,1317.0,,1118|1277|1317
401620429,Maya Caldwell,20,home,0,880.0,14.67,7,7,1,1,0,1,,,1680
401620429,Courtney Williams,8,away,1,1638.0,27.3,12,9,2,0,2,3,1334.0,,174|1100|1334
401620429,Bridget Carleton,8,away,1,2225.0,37.08,14,7,6,4,1,1,,,1224
401620430,Leonie Fiebich,9,away,0,1266.0,21.1,16,7,5,3,4,1,,,1175
401620430,Maddy Siegrist,3,home,0,1465.0,24.42,10,10,1,0,0,1,,,1680
401620430,Breanna Stewart,9,away,1,1673.0,27.88,27,18,6,3,6,4,1429.0,2218.0,565|955|1429|2218
401620430,Jaelyn Brown,3,home,0,918.0,15.3,3,3,2,1,0,1,,,1709
401620430,Jonquel Jones,9,away,1,1195.0,19.92,19,8,4,3,2,5,770.0,1243.0,53|646|770|1243|1985
401620430,Betnijah Laney-Hamilton,9,away,1,1302.0,21.7,10,9,4,2,0,1,,,146
401620430,Jaylyn Sherrod,9,away,0,98.0,1.63,0,0,0,0,0,0,,,
401620430,Jacy Sheldon,3,home,1,1574.0,26.23,10,6,5,2,4,2,,,868|1624
401620430,Marquesha Davis,9,away,0,98.0,1.63,0,0,0,0,0,0,,,
401620430,Satou Sabally,3,home,1,1637.0,27.28,9,10,3,0,4,4,1798.0,2142.0,70|1060|1798|2142
401620430,Ivana Dojkic,9,away,0,415.0,6.92,2,3,1,0,0,1,,,2193
401620430,Courtney Vandersloot,9,away,1,1318.0,21.97,4,2,0,0,0,2,,,1236|2109
401620430,Kennedy Burke,9,away,0,867.0,14.45,4,3,0,0,0,0,,,
401620430,Teaira McCowan,3,home,1,1049.0,17.48,11,5,0,0,1,2,,,732|1252
401620430,Kalani Brown,3,home,0,757.0,12.62,4,2,0,0,0,0,,,
401620430,Kayla Thornton,9,away,0,1150.0,19.17,3,4,3,1,0,2,,,1752|2045
401620430,Arike Ogunbowale,3,home,1,2146.8,35.78,23,16,7,2,6,1,,,483
401620430,Sevgi Uzun,3,home,0,801.0,13.35,0,3,3,0,0,2,,,486|809
401620430,Natasha Howard,3,home,1,1494.0,24.9,21,14,3,1,4,0,,,
401620430,Nyara Sabally,9,away,0,1065.0,17.75,6,3,0,0,2,2,,,962|1460
401620430,Sabrina Ionescu,9,away,1,1553.0,25.88,14,9,6,4,0,2,,,1343|2302
401620430,Lou Lopez Senechal,3,home,0,158.2,2.64,0,0,0,0,0,0,,,
401620431,DeWanna Bonner,18,away,1,1407.0,23.45,6,5,2,0,2,4,912.0,1969.0,251|330|912|1969
401620431,Zia Cooke,6,home,0,620.0,10.33,7,4,0,0,2,1,,,967
401620431,Li Yueru,6,home,0,651.0,10.85,2,0,0,0,2,1,,,700
401620431,Caitlin Bickle,18,away,0,158.0,2.63,0,1,1,0,0,0,,,
401620431,Astou Ndour-Fall,18,away,0,271.0,4.52,0,2,1,0,0,0,,,
401620431,Veronica Burton,18,away,0,1015.0,16.92,3,3,3,1,0,0,,,
401620431,Crystal Dangerfield,6,home,0,1094.0,18.23,11,7,5,3,0,0,,,
401620431,Dearica Hamby,6,home,1,1749.0,29.15,12,10,1,0,3,4,1873.0,2080.0,800|1392|1873|2080
401620431,Olivia Nelson-Ododa,18,away,0,865.0,14.42,8,3,0,0,2,3,2321.0,,1175|2242|2321
401620431,Brionna Jones,18,away,1,1535.0,25.58,19,13,1,0,2,2,,,163|2068
401620431,Rickea Jackson,6,home,1,1941.0,32.35,16,11,2,1,2,0,,,
401620431,Kia Nurse,6,home,0,972.0,16.2,0,3,2,0,0,1,,,1758
401620431,Azura Stevens,6,home,1,2043.0,34.05,10,13,4,1,1,2,,,195|1337
401620431,Tyasha Harris,18,away,1,1781.0,29.68,3,4,2,1,0,2,,,365|1025
401620431,Odyssey Sims,6,home,1,1577.0,26.28,4,7,1,0,0,3,2154.0,,439|1244|2154
401620431,Stephanie Talbot,6,home,0,484.0,8.07,0,0,0,0,0,1,,,727
401620431,Alyssa Thomas,18,away,1,1661.0,27.68,7,9,1,0,2,2,,,829|1276
401620431,Rae Burrell,6,home,1,869.0,14.48,4,5,3,1,2,1,,,1168
401620431,DiJonai Carrington,18,away,1,1571.0,26.18,14,9,2,0,4,4,1629.0,1787.9,1376|1617|1629|1788
401620431,Marina Mabrey,18,away,0,1736.0,28.93,26,13,8,6,2,0,,,
401620432,Erica Wheeler,5,home,0,364.0,6.07,5,3,2,1,0,1,,,651
401620432,Becky Hammon technical,17,away,0,600.0,10.0,0,0,0,0,0,1,,,1734
401620432,Sydney Colson,17,away,0,748.0,12.47,2,2,1,0,0,1,,,564
401620432,Kelsey Mitchell,5,home,1,2294.0,38.23,24,18,5,4,3,1,,,1813
401620432,Chelsea Gray,17,away,1,1766.0,29.43,11,9,2,0,3,2,,,829|1509
401620432,NaLyssa Smith,5,home,1,1440.0,24.0,9,5,1,0,6,1,,,1833
401620432,Alysha Clark,17,away,0,1550.0,25.83,14,6,6,4,2,2,,,1149|1546
401620432,A'ja Wilson,17,away,1,2039.0,33.98,27,25,0,0,7,0,,,
401620432,Damiris Dantas,5,home,0,266.0,4.43,0,2,1,0,0,0,,,
401620432,Aliyah Boston,5,home,1,1686.0,28.1,6,8,1,0,0,6,1683.0,1721.0,965|1560|1683|1721|1734|2336
401620432,Kristy Wallace,5,home,0,193.0,3.22,0,1,1,0,0,0,,,
401620432,Kelsey Plum,17,away,1,1469.0,24.48,9,7,5,2,1,1,,,1517
401620432,Katie Lou Samuelson,5,home,0,606.0,10.1,0,2,1,0,0,1,,,1080
401620432,Tiffany Hayes,17,away,0,1262.0,21.03,12,8,4,3,4,1,,,1616
401620432,Temi Fagbenle,5,home,0,1049.0,17.48,6,3,0,0,2,2,,,2078|2200
401620432,Megan Gustafson,17,away,0,328.0,5.47,2,1,0,0,0,0,,,
401620432,Lexie Hull,5,home,1,1827.0,30.45,9,4,2,1,2,4,825.0,1911.0,347|401|825|1911
401620432,Jackie Young,17,away,1,1827.0,30.45,6,8,3,0,0,5,1263.0,1543.0,306|866|1263|1543|2269
401620432,Kiah Stokes,17,away,1,1011.0,16.85,3,1,1,1,0,2,,,1249|1961
401620432,Caitlin Clark,5,home,1,2275.0,37.92,16,21,9,1,3,3,1992.0,,727|1384|1992
401620433,Stefanie Dolson,16,away,1,1026.9,17.12,6,3,2,1,2,3,1389.0,,1013|1037|1389
401620433,Rachel Banham,19,home,0,509.0,8.48,0,0,0,0,0,1,,,654
401620433,Shatori Walker-Kimbrough,16,away,0,1042.0,17.37,4,4,1,0,2,1,,,664
401620433,Julie Vanloo,16,away,1,869.9,14.5,9,6,4,3,0,0,,,
401620433,Aaliyah Edwards,16,away,1,1398.9,23.32,15,9,1,0,2,2,,,1068|1160
401620433,Emily Engstler,16,away,0,1085.1,18.08,7,7,2,1,0,1,,,793
401620433,Brittney Sykes,16,away,1,1334.0,22.23,14,11,6,2,5,1,,,1660
401620433,Lindsay Allen,19,home,1,1732.0,28.87,6,5,2,0,0,2,,,239|985
401620433,Isabelle Harrison,19,home,1,1815.0,30.25,10,15,0,0,1,6,1353.0,1715.0,821|1088|1353|1715|1931|1958
401620433,Jade Melbourne,16,away,0,1066.0,17.77,8,4,2,1,2,0,,,
401620433,Brianna Turner,19,home,0,1245.1,20.75,4,4,0,0,0,1,,,2018
401620433,Sug Sutton,16,away,0,382.0,6.37,2,1,0,0,0,1,,,2187
401620433,Kamilla Cardoso,19,home,1,1739.9,29.0,13,9,0,0,6,4,1118.0,1680.0,286|958|1118|1680
401620433,Karlie Samuelson,16,away,0,1284.1,21.4,4,4,1,0,0,1,,,363
401620433,Kaela Davis,19,home,0,359.0,5.98,0,3,0,0,0,0,,,
401620433,Sika Kone,16,away,0,1289.1,21.48,11,9,0,0,2,1,,,1812
401620433,Michaela Onyenwere,19,home,1,1619.0,26.98,5,10,2,1,0,2,,,566|2352
401620433,Ariel Atkins,16,away,1,1222.0,20.37,9,6,2,1,2,1,,,1434
401620433,Chennedy Carter,19,home,1,1466.0,24.43,16,10,0,0,4,3,2021.0,,294|433|2021
401620433,Dana Evans,19,home,0,1022.0,17.03,4,6,3,0,0,1,,,1576
401620433,Moriah Jefferson,19,home,0,493.0,8.22,0,1,0,0,0,0,,,
401620434,Li Yueru,6,home,0,719.1,11.98,0,2,0,0,0,0,,,
401620434,Rickea Jackson personal,6,home,0,600.0,10.0,0,0,0,0,0,1,,,2375
401620434,Nneka Ogwumike,14,away,1,2085.9,34.77,16,14,3,1,3,1,,,2379
401620434,Crystal Dangerfield,6,home,0,271.0,4.52,0,1,1,0,0,1,,,2304
401620434,Dearica Hamby,6,home,1,1680.9,28.02,6,3,0,0,0,1,,,474
401620434,Jewell Loyd,14,away,1,1833.8,30.56,12,14,6,1,5,1,,,2320
401620434,Sami Whitcomb,14,away,0,629.0,10.48,3,2,2,1,0,3,2171.0,,858|2014|2171
401620434,Rickea Jackson,6,home,1,1987.0,33.12,22,13,2,1,5,1,,,2368
401620434,Kia Nurse,6,home,0,820.0,13.67,4,3,2,1,2,1,,,1994
401620434,Gabby Williams,14,away,1,2017.0,33.62,17,10,5,3,2,2,,,1982|2095
401620434,Azura Stevens,6,home,1,2400.0,40.0,18,11,6,4,2,1,,,1536
401620434,Skylar Diggins-Smith,14,away,1,1989.0,33.15,26,13,2,0,7,3,2129.0,,1191|1636|2129
401620434,Azura Stevens defensive 3-seconds (technical,,,0,0.0,0.0,0,0,0,0,0,1,,,1527
401620434,Azura Stevens defensive,6,home,0,600.0,10.0,0,0,0,0,0,0,,,
401620434,Ezi Magbegor,14,away,1,2081.0,34.68,14,12,1,0,0,1,,,324
401620434,Jordan Horston,14,away,0,731.2,12.19,2,1,0,0,2,2,,,1641|1893
401620434,Odyssey Sims,6,home,1,2129.0,35.48,16,11,1,0,0,2,,,1039|1381
401620434,Stephanie Talbot,6,home,0,413.0,6.88,2,2,1,0,0,1,,,684
401620434,Rae Burrell,6,home,1,1580.0,26.33,14,9,4,1,6,3,2391.8,,2067|2381|2392
401620434,Mercedes Russell,14,away,0,633.1,10.55,0,1,0,0,0,0,,,
401620435,Leonie Fiebich,9,away,0,970.9,16.18,9,5,2,2,2,1,,,2133
401620435,Maddy Siegrist,3,home,0,1874.0,31.23,11,8,1,0,5,4,1922.0,2227.0,758|1450|1922|2227
401620435,Breanna Stewart,9,away,1,1375.0,22.92,11,6,3,0,8,0,,,
401620435,Jaelyn Brown,3,home,0,1164.0,19.4,8,4,2,1,2,3,2122.0,,520|863|2122
401620435,Jonquel Jones,9,away,1,1220.0,20.33,8,5,4,1,6,3,1275.0,,994|1247|1275
401620435,Betnijah Laney-Hamilton,9,away,1,1479.1,24.65,17,12,4,3,2,3,1516.0,,75|1438|1516
401620435,Jaylyn Sherrod,9,away,0,207.0,3.45,5,2,1,1,0,0,,,
401620435,Jacy Sheldon,3,home,1,1351.1,22.52,5,7,1,0,1,2,,,1072|2065
401620435,Marquesha Davis,9,away,0,278.0,4.63,2,1,0,0,2,0,,,
401620435,Satou Sabally,3,home,1,1027.0,17.12,4,9,3,0,0,3,928.0,,820|858|928
401620435,Ivana Dojkic,9,away,0,387.0,6.45,7,3,1,1,4,0,,,
401620435,Courtney Vandersloot,9,away,1,1255.1,20.92,11,7,2,0,1,2,,,938|1765
401620435,Kennedy Burke,9,away,0,1025.0,17.08,2,2,1,0,0,1,,,2020
401620435,Teaira McCowan,3,home,1,1434.0,23.9,8,3,0,0,4,2,,,348|1548
401620435,Kalani Brown,3,home,0,832.0,13.87,4,5,0,0,0,1,,,1744
401620435,Kayla Thornton,9,away,0,1253.0,20.88,0,2,0,0,0,1,,,1941
401620435,Arike Ogunbowale,3,home,1,2014.0,33.57,11,13,3,1,4,2,,,890|2142
401620435,Nyara Sabally,9,away,0,1069.0,17.82,7,4,0,0,1,2,,,460|742
401620435,Natasha Howard,3,home,1,869.0,14.48,8,10,0,0,0,5,1636.0,1675.0,332|952|1636|1675|1695
401620435,Sevgi Uzun,3,home,0,1048.9,17.48,6,6,4,2,0,1,,,2193
401620435,Sabrina Ionescu steps,9,away,1,600.0,10.0,0,0,0,0,0,0,,,
401620435,Sabrina Ionescu,9,away,1,1480.9,24.68,20,18,10,4,0,0,,,
401620435,Lou Lopez Senechal,3,home,0,386.0,6.43,2,2,1,0,0,0,,,
401620436,Stefanie Dolson,16,away,1,1784.0,29.73,13,7,2,1,2,3,1906.0,,27|1407|1906
401620436,Shatori Walker-Kimbrough,16,away,0,921.0,15.35,7,4,0,0,2,1,,,842
401620436,Tina Charles,20,home,1,1873.0,31.22,13,16,2,0,5,2,,,1240|2351
401620436,Lorela Cubaj,20,home,0,756.0,12.6,4,2,0,0,0,2,,,435|2381
401620436,Allisha Gray,20,home,1,2199.0,36.65,17,14,7,2,6,3,2196.0,,1152|1781|2196
401620436,Julie Vanloo,16,away,1,1258.9,20.98,3,4,3,0,2,3,2273.0,,1128|2183|2273
401620436,Aaliyah Edwards,16,away,1,632.0,10.53,0,3,0,0,0,0,,,
401620436,Emily Engstler,16,away,0,1387.0,23.12,0,5,3,0,0,5,1612.0,2207.0,468|1273|1612|2207|2262
401620436,Brittney Sykes,16,away,1,1540.0,25.67,20,11,3,3,4,0,,,
401620436,Jordin Canada,20,home,1,1908.0,31.8,7,10,2,1,4,3,2224.0,,937|1914|2224
401620436,Jade Melbourne,16,away,0,860.0,14.33,7,6,2,1,0,1,,,808
401620436,Nia Coffey,20,home,0,194.0,3.23,0,1,0,0,0,1,,,632
401620436,Rhyne Howard,20,home,1,2338.0,38.97,11,10,6,1,8,3,2297.0,,794|1524|2297
401620436,Karlie Samuelson,16,away,0,1094.1,18.23,3,4,3,1,0,2,,,399|1663
401620436,Haley Jones,20,home,0,263.0,4.38,0,1,0,0,0,1,,,605
401620436,Sika Kone,16,away,0,996.0,16.6,9,8,0,0,1,2,,,749|1688
401620436,Ariel Atkins,16,away,1,1527.0,25.45,10,5,5,2,4,1,,,984
401620436,Naz Hillmon,20,home,1,1977.0,32.95,10,8,0,0,2,1,,,881
401620436,Maya Caldwell,20,home,0,492.0,8.2,7,5,2,1,0,3,1845.0,,1699|1741|1845
401620437,Erica Wheeler,5,home,0,932.0,15.53,2,2,2,0,2,1,,,473
401620437,Sydney Colson,17,away,0,299.0,4.98,0,2,2,0,0,0,,,
401620437,Kelsey Mitchell,5,home,1,2120.0,35.33,20,14,6,3,2,0,,,
401620437,Caitlin Clark technical,5,home,1,600.0,10.0,0,0,0,0,0,1,,,258
401620437,Chelsea Gray,17,away,1,1798.0,29.97,21,11,4,2,7,0,,,
401620437,NaLyssa Smith,5,home,1,1243.0,20.72,3,5,1,0,4,2,,,1001|1358
401620437,Alysha Clark,17,away,0,1020.0,17.0,3,3,3,1,0,1,,,1773
401620437,A'ja Wilson,17,away,1,2138.0,35.63,15,14,1,0,4,1,,,1044
401620437,Damiris Dantas,5,home,0,945.1,15.75,11,6,2,2,2,2,,,819|2233
401620437,Caitlin Clark personal,5,home,0,600.0,10.0,0,0,0,0,0,1,,,2388
401620437,Aliyah Boston,5,home,1,1829.0,30.48,14,10,2,0,2,2,,,1658|2275
401620437,Lexie Hull steps,5,home,1,1200.0,20.0,0,0,0,0,0,0,,,
401620437,Kelsey Plum,17,away,1,2039.8,34.0,18,17,11,4,4,3,1906.0,,25|1377|1906
401620437,Tiffany Hayes,17,away,0,1052.0,17.53,6,5,0,0,2,3,1931.0,,812|841|1931
401620437,Temi Fagbenle,5,home,0,782.9,13.05,4,3,0,0,2,1,,,834
401620437,Lexie Hull personal,5,home,0,600.0,10.0,0,0,0,0,0,1,,,2397
401620437,Megan Gustafson,17,away,0,200.0,3.33,3,1,1,1,0,1,,,902
401620437,Lexie Hull,5,home,1,2108.0,35.13,2,1,1,0,2,3,2386.9,,162|2150|2387
401620437,Jackie Young,17,away,1,1977.0,32.95,12,13,6,1,1,4,1739.0,2223.0,247|1368|1739|2223
401620437,Kiah Stokes,17,away,1,1476.2,24.6,0,2,2,0,0,5,2057.0,2140.0,198|1127|2057|2140|2201
401620437,Caitlin Clark,5,home,1,2040.0,34.0,18,17,8,2,4,3,1072.0,,180|258|1072
401620438,Jaelyn Brown,3,home,0,1374.0,22.9,6,7,2,0,1,1,,,1690
401620438,Jacy Sheldon,3,home,1,1922.0,32.03,7,6,3,1,2,4,974.0,1921.0,314|816|974|1921
401620438,Gabby Williams,14,away,1,1923.0,32.05,10,8,2,0,0,0,,,
401620438,Maddy Siegrist,3,home,1,1243.0,20.72,8,4,1,0,2,0,,,
401620438,Joyner Holmes,14,away,0,566.0,9.43,2,4,2,0,0,0,,,
401620438,Satou Sabally,3,home,1,2183.0,36.38,18,19,6,1,6,1,,,385
401620438,Teaira McCowan,3,home,1,1934.0,32.23,23,13,0,0,7,2,,,2285|2383
401620438,Jewell Loyd,14,away,1,2127.0,35.45,15,17,4,0,5,1,,,938
401620438,Skylar Diggins-Smith,14,away,1,2061.0,34.35,21,15,6,3,2,2,,,333|1318
401620438,Arike Ogunbowale,3,home,1,2400.0,40.0,15,20,6,2,1,3,1765.9,,547|716|1766
401620438,Sevgi Uzun,3,home,0,478.0,7.97,2,4,1,0,0,1,,,1656
401620438,Ezi Magbegor,14,away,1,718.0,11.97,6,6,1,0,0,2,,,199|840
401620438,Sami Whitcomb,14,away,0,497.0,8.28,6,4,4,2,0,1,,,1911
401620438,Mercedes Russell,14,away,0,1682.0,28.03,9,4,0,0,3,3,1735.0,,610|638|1735
401620438,Jordan Horston,14,away,0,592.0,9.87,2,3,1,0,0,1,,,485
401620438,Nneka Ogwumike,14,away,1,1834.0,30.57,12,10,1,0,0,3,1215.0,,298|868|1215
401620438,Kalani Brown,3,home,0,466.0,7.77,2,1,0,0,0,0,,,
401620439,Rachel Banham,19,away,0,779.0,12.98,10,6,5,2,2,1,,,2184
401620439,Diamond Miller,8,home,0,143.0,2.38,0,1,1,0,0,0,,,
401620439,Alanna Smith,8,home,1,1573.0,26.22,11,13,6,1,0,2,,,1100|1137
401620439,Napheesa Collier,8,home,1,2019.0,33.65,20,18,4,2,2,4,1828.0,1913.0,317|596|1828|1913
401620439,Myisha Hines-Allen,8,home,0,1104.0,18.4,11,6,1,1,0,1,,,1835
401620439,Cecilia Zandalasini,8,home,0,775.0,12.92,7,7,4,1,0,2,,,641|2267
401620439,Lindsay Allen,19,away,1,1675.0,27.92,10,7,2,1,2,1,,,2222
401620439,Isabelle Harrison,19,away,1,816.0,13.6,2,4,0,0,0,3,1063.0,,177|239|1063
401620439,Brianna Turner,19,away,0,1744.0,29.07,0,2,0,0,0,0,,,
401620439,Kamilla Cardoso,19,away,1,2240.0,37.33,16,13,0,0,6,0,,,
401620439,Dorka Juhasz,8,home,0,617.0,10.28,3,1,0,0,2,0,,,
401620439,Kayla McBride,8,home,1,1659.0,27.65,9,4,2,1,6,1,,,1459
401620439,Kaela Davis,19,away,0,106.0,1.77,0,0,0,0,0,0,,,
401620439,Michaela Onyenwere,19,away,1,1880.0,31.33,8,9,3,0,2,2,,,104|1217
401620439,Natisha Hiedeman,8,home,0,769.0,12.82,5,3,2,1,0,2,,,281|328
401620439,Chennedy Carter,19,away,1,1972.0,32.87,18,20,5,1,5,2,,,535|2064
401620439,Dana Evans,19,away,0,725.0,12.08,3,3,3,1,0,2,,,664|842
401620439,Courtney Williams,8,home,1,1631.0,27.18,14,10,2,0,0,1,,,17
401620439,Moriah Jefferson,19,away,0,63.0,1.05,0,0,0,0,0,1,,,905
401620439,Bridget Carleton,8,home,1,1710.0,28.5,3,4,3,1,0,1,,,1714
401620440,DeWanna Bonner,18,away,1,1647.0,27.45,14,10,5,2,2,1,,,1418
401620440,Natasha Cloud,11,home,1,2081.0,34.68,17,17,7,1,2,4,1402.0,2079.0,139|959|1402|2079
401620440,Celeste Taylor,11,home,1,1806.0,30.1,3,7,4,1,0,1,,,1537
401620440,Caitlin Bickle,18,away,0,153.0,2.55,0,1,1,0,0,0,,,
401620440,Natasha Mack,11,home,0,707.0,11.78,4,3,0,0,0,2,,,1149|2350
401620440,Astou Ndour-Fall,18,away,0,196.0,3.27,1,1,0,0,2,0,,,
401620440,Sophie Cunningham,11,home,1,1672.0,27.87,4,7,6,1,2,1,,,433
401620440,Veronica Burton,18,away,0,584.1,9.74,5,3,3,1,2,0,,,
401620440,Nate Tibbetts technical,11,home,0,600.0,10.0,0,0,0,0,0,1,,,879
401620440,Mikiah Herbert Harrigan,11,home,0,657.9,10.96,0,2,1,0,0,1,,,2247
401620440,Olivia Nelson-Ododa,18,away,0,717.0,11.95,2,0,0,0,2,4,1912.0,2340.0,499|627|1912|2340
401620440,Brionna Jones,18,away,1,1701.0,28.35,20,16,0,0,0,3,2115.0,,943|1980|2115
401620440,Tyasha Harris,18,away,1,1441.9,24.03,12,9,5,2,0,0,,,
401620440,Diana Taurasi,11,home,1,1539.0,25.65,7,9,6,1,2,1,,,40
401620440,Monique Billings,11,home,0,1407.0,23.45,4,4,1,0,0,2,,,705|1741
401620440,Brittney Griner,11,home,1,1758.0,29.3,26,15,1,1,4,3,2025.0,,289|596|2025
401620440,Alyssa Thomas,18,away,1,1991.0,33.18,7,5,0,0,4,1,,,1605
401620440,Amy Atwell,11,home,0,372.1,6.2,4,3,3,1,1,1,,,2356
401620440,DiJonai Carrington,18,away,1,1730.0,28.83,8,8,3,0,2,3,1963.0,,131|1091|1963
401620440,Marina Mabrey,18,away,0,1839.0,30.65,19,15,8,3,3,2,,,971|1488
401620441,Erica Wheeler,5,home,0,848.9,14.15,3,3,1,1,0,1,,,2198
401620441,Natasha Howard personal,3,away,0,600.0,10.0,0,0,0,0,0,1,,,2399
401620441,Maddy Siegrist,3,away,0,307.1,5.12,2,3,0,0,0,1,,,1719
401620441,Kelsey Mitchell,5,home,1,1801.0,30.02,30,21,12,6,0,1,,,532
401620441,Double technical,3,away,0,600.0,10.0,0,0,0,0,0,1,,,2399
401620441,NaLyssa Smith,5,home,1,1151.0,19.18,8,5,0,0,2,3,1538.0,,407|1197|1538
401620441,Damiris Dantas,5,home,0,720.9,12.02,6,2,2,2,0,1,,,722
401620441,Jaelyn Brown,3,away,0,162.0,2.7,0,0,0,0,0,1,,,567
401620441,Kalani Brown steps,3,away,0,600.0,10.0,0,0,0,0,0,0,,,
401620441,Aliyah Boston,5,home,1,1860.0,31.0,15,10,0,0,4,3,2221.0,,546|954|2221
401620441,Katie Lou Samuelson,5,home,0,668.0,11.13,0,1,1,0,0,0,,,
401620441,Temi Fagbenle,5,home,0,1068.1,17.8,7,5,2,1,2,1,,,1859
401620441,Jacy Sheldon,3,away,1,1859.9,31.0,4,6,2,0,0,5,1365.0,1514.0,125|496|1365|1514|1897
401620441,Satou Sabally,3,away,1,2236.1,37.27,27,14,8,5,4,4,1704.0,2269.0,364|1489|1704|2269
401620441,Teaira McCowan technical,3,away,0,600.0,10.0,0,0,0,0,0,1,,,1005
401620441,Lexie Hull,5,home,1,1732.0,28.87,6,5,1,0,4,5,1396.0,1887.0,102|342|1396|1887|2359
401620441,Teaira McCowan,3,away,1,1734.9,28.92,14,8,0,0,2,4,1005.0,2101.0,348|966|1005|2101
401620441,Kalani Brown,3,away,0,663.9,11.07,6,3,0,0,0,1,,,1764
401620441,Caitlin Clark,5,home,1,2150.1,35.84,35,21,14,6,9,1,,,1106
401620441,Satou Sabally personal,3,away,0,600.0,10.0,0,0,0,0,0,1,,,2386
