game_id,side,recon_ok,err,pts,fga,fgm,tpa,tpm,fta,ftm,oreb,dreb,opp_oreb,opp_dreb,opp_fga,opp_fgm,opp_tpa,opp_tpm,opp_fta,opp_pts,final
401620232,away,1,0,88,67,30,19,4,30,24,15,18,13,23,65,33,20,6,13,84,88
401620233,home,1,0,74,60,26,22,3,20,19,7,29,12,22,65,24,23,6,14,63,74
401620233,away,1,0,63,65,24,23,6,14,9,12,22,7,29,60,26,22,3,20,74,63
401620234,home,1,0,83,66,30,21,7,22,16,13,23,11,24,67,30,16,2,20,78,83
401620234,away,1,0,78,67,30,16,2,20,16,11,24,13,23,66,30,21,7,22,83,78
401620235,home,1,0,88,71,33,31,11,15,11,7,32,6,33,74,37,33,16,13,98,88
401620235,away,1,0,98,74,37,33,16,13,8,6,33,7,32,71,33,31,11,15,88,98
401620236,home,1,0,70,52,26,21,8,15,10,5,28,8,20,59,27,24,8,11,68,70
401620236,away,1,0,68,59,27,24,8,11,6,8,20,5,28,52,26,21,8,15,70,68
401620237,home,1,0,85,74,34,19,6,13,11,17,24,13,27,63,31,21,6,18,83,85
401620237,away,1,0,83,63,31,21,6,18,15,13,27,17,24,74,34,19,6,13,85,83
401620238,home,1,0,83,62,30,10,5,21,18,3,27,6,27,66,33,21,4,20,82,83
401620238,away,1,0,82,66,33,21,4,20,12,6,27,3,27,62,30,10,5,21,83,82
401620239,home,1,0,81,67,30,21,8,20,13,8,27,11,27,70,35,18,7,20,90,81
401620239,away,1,0,90,70,35,18,7,20,13,11,27,8,27,67,30,21,8,20,81,90
401620240,home,1,0,83,59,26,32,10,24,21,4,30,9,27,66,27,36,13,16,80,83
401620240,away,1,0,80,66,27,36,13,16,13,9,27,4,30,59,26,32,10,24,83,80
401620241,home,1,0,73,57,25,20,5,21,18,3,32,5,27,66,29,24,7,17,78,73
401620241,away,1,0,78,66,29,24,7,17,13,5,27,3,32,57,25,20,5,21,73,78
401620242,home,1,0,84,64,32,28,14,6,6,8,27,9,21,61,26,28,7,10,67,84
401620242,away,1,0,67,61,26,28,7,10,8,9,21,8,27,64,32,28,14,6,84,67
401620243,home,1,0,82,60,28,17,8,22,18,9,12,16,22,60,31,17,6,21,86,82
401620243,away,1,0,86,60,31,17,6,21,18,16,22,9,12,60,28,17,8,22,82,86
401620244,home,1,0,99,70,35,33,13,18,16,6,30,6,30,66,30,28,10,13,80,99
401620244,away,1,0,80,66,30,28,10,13,10,6,30,6,30,70,35,33,13,18,99,80
401620245,home,1,0,101,60,37,21,12,18,15,5,28,12,15,64,24,20,7,15,69,101
401620245,away,1,0,69,64,24,20,7,15,14,12,15,5,28,60,37,21,12,18,101,69
401620246,home,1,0,92,71,31,35,14,17,16,8,17,14,24,69,39,20,10,21,107,92
401620246,away,1,0,107,69,39,20,10,21,19,14,24,8,17,71,31,35,14,17,92,107
401620247,home,1,0,79,64,31,22,6,14,11,10,22,5,26,61,31,29,13,23,92,79
401620247,away,1,0,92,61,31,29,13,23,17,5,26,10,22,64,31,22,6,14,79,92
401620248,home,1,0,83,70,30,20,6,21,17,10,27,16,28,72,32,12,2,24,84,83
401620248,away,1,0,84,72,32,12,2,24,18,16,28,10,27,70,30,20,6,21,83,84
401620249,home,1,0,70,68,27,24,5,18,11,11,27,12,31,59,15,23,1,22,47,70
401620249,away,1,0,47,59,15,23,1,22,16,12,31,11,27,68,27,24,5,18,70,47
401620250,home,1,0,82,63,26,28,10,25,20,9,19,4,26,47,25,23,14,33,88,82
401620250,away,1,0,88,47,25,23,14,33,24,4,26,9,19,63,26,28,10,25,82,88
401620251,home,1,0,68,58,27,12,4,13,10,10,27,6,26,64,28,14,5,18,77,68
401620251,away,1,0,77,64,28,14,5,18,16,6,26,10,27,58,27,12,4,13,68,77
401620252,home,1,0,81,66,28,32,9,18,16,9,30,8,26,63,29,27,10,13,78,81
401620252,away,1,0,78,63,29,27,10,13,10,8,26,9,30,66,28,32,9,18,81,78
401620253,home,0,0,67,72,27,26,6,7,7,9,22,5,31,59,26,22,7,21,74,67
401620253,away,0,1,74,59,26,22,7,21,15,5,31,9,22,72,27,26,6,7,67,73
401620254,home,1,0,66,60,24,23,8,10,10,8,28,11,30,67,30,25,10,14,80,66
401620254,away,1,0,80,67,30,25,10,14,10,11,30,8,28,60,24,23,8,10,66,80
401620255,home,1,0,88,63,29,25,10,22,20,10,26,4,28,71,42,20,8,14,103,88
401620255,away,1,0,103,71,42,20,8,14,11,4,28,10,26,63,29,25,10,22,88,103
401620256,home,1,0,83,73,32,18,7,16,12,13,22,7,26,53,24,19,4,29,73,83
401620256,away,1,0,73,53,24,19,4,29,21,7,26,13,22,73,32,18,7,16,83,73
401620257,home,1,0,78,56,22,16,8,29,26,3,35,3,31,65,25,21,6,20,74,78
401620257,away,1,0,74,65,25,21,6,20,18,3,31,3,35,56,22,16,8,29,78,74
401620258,home,1,0,74,56,29,10,2,24,14,9,19,7,23,60,32,16,6,4,72,74
401620258,away,1,0,72,60,32,16,6,4,2,7,23,9,19,56,29,10,2,24,74,72
401620259,home,1,0,90,62,28,30,11,31,23,8,26,3,27,59,28,19,7,22,79,90
401620259,away,1,0,79,59,28,19,7,22,16,3,27,8,26,62,28,30,11,31,90,79
401620260,home,1,0,95,71,36,35,14,12,9,10,26,10,26,59,24,28,9,18,71,95
401620260,away,1,0,71,59,24,28,9,18,14,10,26,10,26,71,36,35,14,12,95,71
401620261,home,1,0,71,68,27,23,6,16,11,9,24,12,31,64,28,12,2,18,70,71
401620261,away,1,0,70,64,28,12,2,18,12,12,31,9,24,68,27,23,6,16,71,70
401620262,home,1,0,50,64,19,16,3,12,9,8,25,7,38,60,28,18,6,13,69,50
401620262,away,1,0,69,60,28,18,6,13,7,7,38,8,25,64,19,16,3,12,50,69
401620265,home,0,0,87,64,28,28,14,20,17,7,26,6,24,55,24,24,10,15,69,87
401620265,away,0,1,69,55,24,24,10,15,11,6,24,7,26,64,28,28,14,20,87,68
401620263,home,1,0,104,65,38,25,11,20,17,6,33,9,19,67,27,29,7,11,68,104
401620263,away,1,0,68,67,27,29,7,11,7,9,19,6,33,65,38,25,11,20,104,68
401620264,home,1,0,87,68,32,19,8,17,15,10,17,8,26,59,30,10,4,14,76,87
401620264,away,1,0,76,59,30,10,4,14,12,8,26,10,17,68,32,19,8,17,87,76
401620266,home,1,0,76,54,27,15,6,27,16,6,25,13,24,60,20,29,6,15,59,76
401620266,away,1,0,59,60,20,29,6,15,13,13,24,6,25,54,27,15,6,27,76,59
401620267,home,1,0,75,70,24,7,2,28,25,12,30,10,32,74,34,33,10,12,88,75
401620267,away,1,0,88,74,34,33,10,12,10,10,32,12,30,70,24,7,2,28,75,88
401620268,home,1,0,80,65,28,22,8,21,16,8,34,3,30,64,23,22,4,17,62,80
401620268,away,1,0,62,64,23,22,4,17,12,3,30,8,34,65,28,22,8,21,80,62
401620269,home,1,0,81,69,28,25,5,22,20,14,26,8,25,66,34,26,9,20,95,81
401620269,away,1,0,95,66,34,26,9,20,18,8,25,14,26,69,28,25,5,22,81,95
401620270,home,1,0,62,72,20,28,4,18,18,17,27,5,32,62,32,24,9,16,86,62
401620270,away,1,0,86,62,32,24,9,16,13,5,32,17,27,72,20,28,4,18,62,86
401620271,home,1,0,71,63,27,17,4,20,13,7,29,13,27,72,30,14,1,22,79,71
401620271,away,1,0,79,72,30,14,1,22,18,13,27,7,29,63,27,17,4,20,71,79
401620272,home,1,0,61,60,22,21,3,17,14,7,27,11,33,70,29,31,9,13,78,61
401620272,away,1,0,78,70,29,31,9,13,11,11,33,7,27,60,22,21,3,17,61,78
401620273,home,1,0,83,70,31,33,13,13,8,9,29,5,25,61,28,34,16,17,85,83
401620273,away,1,0,85,61,28,34,16,17,13,5,25,9,29,70,31,33,13,13,83,85
401620274,home,1,0,65,61,21,24,7,19,16,3,33,6,37,62,26,19,6,22,78,65
401620274,away,1,0,78,62,26,19,6,22,20,6,37,3,33,61,21,24,7,19,65,78
401620275,home,1,0,81,65,33,20,5,15,10,8,28,9,26,70,29,16,2,13,72,81
401620275,away,1,0,72,70,29,16,2,13,12,9,26,8,28,65,33,20,5,15,81,72
401620276,home,1,0,81,65,29,24,9,18,14,10,29,7,29,65,28,31,15,11,80,81
401620276,away,1,0,80,65,28,31,15,11,9,7,29,10,29,65,29,24,9,18,81,80
401620277,home,1,0,75,66,29,15,4,17,13,11,24,0,28,58,31,24,9,13,82,75
401620277,away,1,0,82,58,31,24,9,13,11,0,28,11,24,66,29,15,4,17,75,82
401620278,home,0,1,81,56,29,11,4,21,19,7,22,11,20,66,31,16,6,23,89,80
401620278,away,0,0,89,66,31,16,6,23,21,11,20,7,22,56,29,11,4,21,81,89
401620279,home,1,0,93,63,31,27,12,20,19,13,27,4,18,64,33,28,12,12,88,93
401620279,away,1,0,88,64,33,28,12,12,10,4,18,13,27,63,31,27,12,20,93,88
401620280,home,1,0,90,73,37,22,6,14,10,9,27,9,20,77,37,31,9,19,97,90
401620280,away,1,0,97,77,37,31,9,19,14,9,20,9,27,73,37,22,6,14,90,97
401620281,home,1,0,83,51,27,22,12,21,17,6,30,14,20,68,26,22,4,13,64,83
401620281,away,1,0,64,68,26,22,4,13,8,14,20,6,30,51,27,22,12,21,83,64
401620282,home,0,1,97,59,32,26,11,26,22,8,28,4,19,62,30,27,11,24,92,96
401620282,away,0,0,92,62,30,27,11,24,21,4,19,8,28,59,32,26,11,26,97,92
401620283,home,1,0,89,62,30,17,8,24,21,12,29,7,19,59,25,24,9,19,72,89
401620283,away,1,0,72,59,25,24,9,19,13,7,19,12,29,62,30,17,8,24,89,72
401620284,home,1,0,68,64,24,23,8,18,12,8,24,5,33,63,31,31,17,11,87,68
401620284,away,1,0,87,63,31,31,17,11,8,5,33,8,24,64,24,23,8,18,68,87
401620285,home,0,0,86,58,28,30,10,26,20,5,30,4,24,66,37,28,16,17,101,86
401620285,away,0,1,101,66,37,28,16,17,11,4,24,5,30,58,28,30,10,26,86,100
401620286,home,1,0,95,73,37,22,8,18,13,13,32,10,23,59,27,20,6,24,79,95
401620286,away,1,0,79,59,27,20,6,24,19,10,23,13,32,73,37,22,8,18,95,79
401620287,home,1,0,75,56,28,13,6,15,13,8,21,8,20,55,28,15,3,28,83,75
401620287,away,1,0,83,55,28,15,3,28,24,8,20,8,21,56,28,13,6,15,75,83
401620288,home,1,0,91,69,32,26,9,19,18,11,23,10,21,61,28,24,9,23,84,91
401620288,away,1,0,84,61,28,24,9,23,19,10,21,11,23,69,32,26,9,19,91,84
401620289,home,1,0,84,59,31,12,6,17,16,9,19,7,19,60,36,19,7,14,92,84
401620289,away,1,0,92,60,36,19,7,14,13,7,19,9,19,59,31,12,6,17,84,92
401620290,home,1,0,99,70,39,25,8,15,13,4,19,12,25,64,33,29,13,25,103,99
401620290,away,1,0,103,64,33,29,13,25,24,12,25,4,19,70,39,25,8,15,99,103
401620291,home,1,0,83,63,28,29,8,23,19,7,29,9,25,61,30,12,4,25,81,83
401620291,away,1,0,81,61,30,12,4,25,17,9,25,7,29,63,28,29,8,23,83,81
401620292,home,1,0,81,60,30,22,6,18,15,5,23,8,26,58,28,20,5,18,76,81
401620292,away,1,0,76,58,28,20,5,18,15,8,26,5,23,60,30,22,6,18,81,76
401620293,home,1,0,67,58,23,14,1,24,20,7,22,7,31,65,30,18,6,22,85,67
401620293,away,1,0,85,65,30,18,6,22,19,7,31,7,22,58,23,14,1,24,67,85
401620294,home,1,0,82,68,31,33,11,11,9,2,29,3,34,65,33,26,12,16,90,82
401620294,away,1,0,90,65,33,26,12,16,12,3,34,2,29,68,31,33,11,11,82,90
401620296,home,1,0,91,60,35,17,8,19,13,8,30,12,20,70,33,11,5,14,83,91
401620296,away,1,0,83,70,33,11,5,14,12,12,20,8,30,60,35,17,8,19,91,83
401620295,home,1,0,87,58,31,16,7,19,18,3,34,10,26,70,29,26,5,21,78,87
401620295,away,1,0,78,70,29,26,5,21,15,10,26,3,34,58,31,16,7,19,87,78
401620297,home,1,0,87,66,30,15,6,26,21,10,28,8,25,67,24,25,8,18,74,87
401620297,away,1,0,74,67,24,25,8,18,18,8,25,10,28,66,30,15,6,26,87,74
401620298,home,0,0,90,64,30,19,7,24,23,8,20,10,24,68,35,19,9,3,80,90
401620298,away,0,2,80,68,35,19,9,3,1,10,24,8,20,64,30,19,7,24,90,78
401620299,home,1,0,79,63,34,10,4,10,7,7,20,4,22,49,26,17,6,18,70,79
401620299,away,1,0,70,49,26,17,6,18,12,4,22,7,20,63,34,10,4,10,79,70
401620300,home,1,0,99,65,38,30,15,10,8,4,27,11,26,73,32,41,18,14,93,99
401620300,away,1,0,93,73,32,41,18,14,11,11,26,4,27,65,38,30,15,10,99,93
401620301,home,1,0,88,57,31,21,8,23,18,5,32,7,24,67,29,34,11,15,81,88
401620301,away,1,0,81,67,29,34,11,15,12,7,24,5,32,57,31,21,8,23,88,81
401620302,home,1,0,68,67,27,21,7,8,7,10,35,12,34,62,19,22,4,20,55,68
401620302,away,1,0,55,62,19,22,4,20,13,12,34,10,35,67,27,21,7,8,68,55
401620303,home,1,0,94,62,35,20,8,21,16,3,26,7,25,66,31,16,4,19,83,94
401620303,away,1,0,83,66,31,16,4,19,17,7,25,3,26,62,35,20,8,21,94,83
401620304,home,1,0,83,66,32,13,3,20,16,11,28,10,25,62,23,27,9,20,72,83
401620304,away,1,0,72,62,23,27,9,20,17,10,25,11,28,66,32,13,3,20,83,72
401620305,home,1,0,93,68,34,32,13,15,12,4,26,5,29,59,31,19,7,19,80,93
401620305,away,1,0,80,59,31,19,7,19,11,5,29,4,26,68,34,32,13,15,93,80
401620306,home,1,0,79,58,22,18,4,35,31,7,23,5,30,63,37,20,11,11,91,79
401620306,away,1,0,91,63,37,20,11,11,6,5,30,7,23,58,22,18,4,35,79,91
401620307,home,1,0,85,64,31,23,6,23,17,10,32,3,26,58,26,12,6,25,74,85
401620307,away,1,0,74,58,26,12,6,25,16,3,26,10,32,64,31,23,6,23,85,74
401620308,home,1,0,97,65,34,26,11,20,18,7,32,9,27,66,26,24,5,16,69,97
401620308,away,1,0,69,66,26,24,5,16,12,9,27,7,32,65,34,26,11,20,97,69
401620309,home,1,0,98,67,37,35,16,9,8,7,29,8,19,62,29,27,8,26,88,98
401620309,away,1,0,88,62,29,27,8,26,22,8,19,7,29,67,37,35,16,9,98,88
401620310,home,1,0,73,57,26,22,8,18,13,5,39,7,24,70,23,33,7,12,60,73
401620310,away,1,0,60,70,23,33,7,12,7,7,24,5,39,57,26,22,8,18,73,60
401620311,home,1,0,75,75,30,13,2,19,13,14,26,7,31,66,36,25,10,15,96,75
401620311,away,1,0,96,66,36,25,10,15,14,7,31,14,26,75,30,13,2,19,75,96
401620312,home,0,0,92,62,31,28,14,18,16,4,24,13,28,66,28,29,12,20,85,92
401620312,away,0,1,85,66,28,29,12,20,17,13,28,4,24,62,31,28,14,18,92,84
401620314,home,1,0,72,61,27,16,4,16,14,8,27,12,26,63,25,14,2,17,61,72
401620314,away,1,0,61,63,25,14,2,17,9,12,26,8,27,61,27,16,4,16,72,61
401620313,home,0,-1,87,58,31,16,3,32,22,7,31,1,24,68,32,31,13,14,87,88
401620313,away,0,0,87,68,32,31,13,14,10,1,24,7,31,58,31,16,3,32,87,87
401677672,home,0,0,89,65,31,28,12,18,15,15,28,4,21,67,33,29,15,14,95,89
401677672,away,0,1,95,67,33,29,15,14,14,4,21,15,28,65,31,28,12,18,89,94
401620315,home,0,0,94,72,37,15,9,16,11,14,22,10,25,70,33,28,12,14,89,94
401620315,away,0,1,89,70,33,28,12,14,11,10,25,14,22,72,37,15,9,16,94,88
401620316,home,0,1,92,63,35,29,12,15,10,4,27,9,21,68,32,28,10,28,95,91
401620316,away,0,1,95,68,32,28,10,28,21,9,21,4,27,63,35,29,12,15,92,94
401620317,home,1,0,83,67,34,16,4,14,11,10,28,6,29,63,33,24,9,26,95,83
401620317,away,1,0,95,63,33,24,9,26,20,6,29,10,28,67,34,16,4,14,83,95
401620318,home,1,0,89,66,32,25,10,17,15,5,22,14,30,60,29,19,8,18,77,89
401620318,away,1,0,77,60,29,19,8,18,11,14,30,5,22,66,32,25,10,17,89,77
401620319,home,1,0,74,53,23,20,7,26,21,6,20,5,27,55,28,14,6,22,78,74
401620319,away,1,0,78,55,28,14,6,22,16,5,27,6,20,53,23,20,7,26,74,78
401620320,home,1,0,92,64,35,20,7,23,15,13,26,4,19,57,29,21,10,15,78,92
401620320,away,1,0,78,57,29,21,10,15,10,4,19,13,26,64,35,20,7,23,92,78
401620321,home,1,0,77,61,28,25,11,11,10,5,24,5,29,60,30,24,9,24,88,77
401620321,away,1,0,88,60,30,24,9,24,19,5,29,5,24,61,28,25,11,11,77,88
401620322,home,0,6,103,66,35,16,5,30,28,10,25,8,24,65,33,18,6,14,78,97
401620322,away,0,2,78,65,33,18,6,14,6,8,24,10,25,66,35,16,5,30,103,76
401620323,home,1,0,81,69,28,39,13,16,12,5,23,4,33,58,29,17,6,13,75,81
401620323,away,1,0,75,58,29,17,6,13,11,4,33,5,23,69,28,39,13,16,81,75
401620324,home,1,0,62,73,25,18,5,14,7,16,28,6,34,62,25,23,6,18,70,62
401620324,away,1,0,70,62,25,23,6,18,14,6,34,16,28,73,25,18,5,14,62,70
401620325,home,1,0,82,66,27,28,8,24,20,6,22,9,33,62,28,26,8,31,88,82
401620325,away,1,0,88,62,28,26,8,31,24,9,33,6,22,66,27,28,8,24,82,88
401620326,home,1,0,72,57,26,17,3,18,17,2,16,12,25,57,28,20,5,23,83,72
401620326,away,1,0,83,57,28,20,5,23,22,12,25,2,16,57,26,17,3,18,72,83
401620327,home,1,0,95,69,32,25,8,27,23,11,22,8,23,59,26,17,4,19,71,95
401620327,away,1,0,71,59,26,17,4,19,15,8,23,11,22,69,32,25,8,27,95,71
401620328,home,1,0,76,73,28,32,7,16,13,10,35,6,31,62,26,26,8,10,67,76
401620328,away,1,0,67,62,26,26,8,10,7,6,31,10,35,73,28,32,7,16,76,67
401620329,home,1,0,77,64,30,21,7,16,10,11,26,10,24,68,33,13,6,18,85,77
401620329,away,1,0,85,68,33,13,6,18,13,10,24,11,26,64,30,21,7,16,77,85
401620330,home,1,0,88,67,32,24,9,17,15,7,31,13,31,70,28,26,6,13,69,88
401620330,away,1,0,69,70,28,26,6,13,7,13,31,7,31,67,32,24,9,17,88,69
401620331,home,1,0,80,58,28,30,13,18,11,7,25,6,26,66,32,26,12,10,82,80
401620331,away,1,0,82,66,32,26,12,10,6,6,26,7,25,58,28,30,13,18,80,82
401620332,home,1,0,96,64,33,16,5,34,25,13,21,5,19,63,36,23,11,23,104,96
401620332,away,1,0,104,63,36,23,11,23,21,5,19,13,21,64,33,16,5,34,96,104
401620333,home,1,0,73,58,28,26,13,9,4,7,21,8,27,62,30,14,6,13,78,73
401620333,away,1,0,78,62,30,14,6,13,12,8,27,7,21,58,28,26,13,9,73,78
401620334,home,1,0,98,60,38,22,11,11,11,4,32,8,20,67,27,22,9,20,77,98
401620334,away,1,0,77,67,27,22,9,20,14,8,20,4,32,60,38,22,11,11,98,77
401620335,home,1,0,85,63,31,20,7,22,16,7,20,6,24,56,34,6,2,19,82,85
401620335,away,1,0,82,56,34,6,2,19,12,6,24,7,20,63,31,20,7,22,85,82
401620336,home,1,0,98,78,32,32,11,32,23,11,28,3,40,64,32,25,9,22,93,98
401620336,away,1,0,93,64,32,25,9,22,20,3,40,11,28,78,32,32,11,32,98,93
401620337,home,1,0,84,61,30,19,3,26,21,8,19,14,23,63,34,14,5,21,88,84
401620337,away,1,0,88,63,34,14,5,21,15,14,23,8,19,61,30,19,3,26,84,88
401620338,home,1,0,83,66,32,22,7,14,12,7,34,8,23,69,29,42,10,16,78,83
401620338,away,1,0,78,69,29,42,10,16,10,8,23,7,34,66,32,22,7,14,83,78
401620339,home,1,0,74,69,27,28,10,14,10,13,25,6,26,57,25,28,7,13,67,74
401620339,away,1,0,67,57,25,28,7,13,10,6,26,13,25,69,27,28,10,14,74,67
401620340,home,0,1,81,60,28,25,11,19,14,11,25,9,22,56,24,10,4,19,67,80
401620340,away,0,0,67,56,24,10,4,19,15,9,22,11,25,60,28,25,11,19,81,67
401620341,home,1,0,104,77,37,36,14,19,16,10,30,9,28,70,35,20,6,13,85,104
401620341,away,1,0,85,70,35,20,6,13,9,9,28,10,30,77,37,36,14,19,104,85
401620342,home,1,0,84,60,29,19,6,24,20,7,29,11,27,71,29,15,3,12,71,84
401620342,away,1,0,71,71,29,15,3,12,10,11,27,7,29,60,29,19,6,24,84,71
401620343,home,1,0,78,70,29,24,5,19,15,10,19,7,31,57,27,21,7,28,84,78
401620343,away,1,0,84,57,27,21,7,28,23,7,31,10,19,70,29,24,5,19,78,84
401620344,home,1,0,67,53,23,20,3,19,18,4,25,4,23,60,32,17,9,10,82,67
401620344,away,1,0,82,60,32,17,9,10,9,4,23,4,25,53,23,20,3,19,67,82
401620345,home,1,0,68,61,24,16,6,16,14,7,28,1,32,55,28,13,3,16,71,68
401620345,away,1,0,71,55,28,13,3,16,12,1,32,7,28,61,24,16,6,16,68,71
401620346,home,1,0,84,55,31,24,8,17,14,2,27,10,21,68,33,21,7,19,89,84
401620346,away,1,0,89,68,33,21,7,19,16,10,21,2,27,55,31,24,8,17,84,89
401620347,home,1,0,78,69,32,16,6,13,8,8,35,5,31,61,28,10,2,16,69,78
401620347,away,1,0,69,61,28,10,2,16,11,5,31,8,35,69,32,16,6,13,78,69
401620348,home,1,0,79,72,31,16,3,16,14,10,30,4,34,69,30,21,5,20,84,79
401620348,away,1,0,84,69,30,21,5,20,19,4,34,10,30,72,31,16,3,16,79,84
401620349,home,1,0,100,60,36,20,9,22,19,4,18,7,19,58,32,19,7,18,84,100
401620349,away,1,0,84,58,32,19,7,18,13,7,19,4,18,60,36,20,9,22,100,84
401620350,home,1,0,91,62,30,23,13,20,18,4,26,10,26,66,34,10,4,7,76,91
401620350,away,1,0,76,66,34,10,4,7,4,10,26,4,26,62,30,23,13,20,91,76
401620351,home,1,0,70,70,29,19,2,15,10,12,35,3,33,66,29,28,12,17,84,70
401620351,away,1,0,84,66,29,28,12,17,14,3,33,12,35,70,29,19,2,15,70,84
401620352,home,1,0,95,75,39,31,6,14,11,15,27,7,23,64,29,26,10,23,86,95
401620352,away,1,0,86,64,29,26,10,23,18,7,23,15,27,75,39,31,6,14,95,86
401620353,home,1,0,91,68,33,26,9,17,16,10,29,8,23,59,19,29,7,23,63,91
401620353,away,1,0,63,59,19,29,7,23,18,8,23,10,29,68,33,26,9,17,91,63
401620354,home,1,0,67,63,28,15,7,4,4,12,29,4,24,69,30,35,11,14,81,67
401620354,away,1,0,81,69,30,35,11,14,10,4,24,12,29,63,28,15,7,4,67,81
401620355,home,0,1,82,67,31,17,6,18,14,10,23,5,24,62,35,14,6,14,87,81
401620355,away,0,0,87,62,35,14,6,14,11,5,24,10,23,67,31,17,6,18,82,87
401620356,home,1,0,96,70,37,26,10,21,12,16,28,11,22,66,28,25,7,10,69,96
401620356,away,1,0,69,66,28,25,7,10,6,11,22,16,28,70,37,26,10,21,96,69
401620357,home,1,0,77,62,29,21,12,13,7,5,26,8,33,67,34,25,8,17,89,77
401620357,away,1,0,89,67,34,25,8,17,13,8,33,5,26,62,29,21,12,13,77,89
401620359,home,0,1,75,65,27,32,12,10,9,11,23,10,24,67,31,29,9,12,82,74
401620359,away,0,1,82,67,31,29,9,12,11,10,24,11,23,65,27,32,12,10,75,81
401620358,home,1,0,81,70,30,27,5,18,16,10,25,13,26,66,28,17,3,15,70,81
401620358,away,1,0,70,66,28,17,3,15,11,13,26,10,25,70,30,27,5,18,81,70
401620360,home,1,0,87,66,33,33,10,13,11,8,25,6,25,64,35,18,8,21,96,87
401620360,away,1,0,96,64,35,18,8,21,18,6,25,8,25,66,33,33,10,13,87,96
401620361,home,1,0,83,63,28,25,10,22,17,12,25,12,23,65,31,23,7,26,89,83
401620361,away,1,0,89,65,31,23,7,26,20,12,23,12,25,63,28,25,10,22,83,89
401620362,home,1,0,82,55,26,26,11,20,19,6,24,8,23,62,28,16,2,22,74,82
401620362,away,1,0,74,62,28,16,2,22,16,8,23,6,24,55,26,26,11,20,82,74
401620363,home,1,0,85,64,31,18,5,22,18,3,23,7,28,65,35,13,4,22,93,85
401620363,away,1,0,93,65,35,13,4,22,19,7,28,3,23,64,31,18,5,22,85,93
401620364,home,1,0,86,71,29,30,11,23,17,11,21,5,28,57,29,16,5,21,79,86
401620364,away,1,0,79,57,29,16,5,21,16,5,28,11,21,71,29,30,11,23,86,79
401620365,home,1,0,101,69,39,20,9,18,14,6,23,9,26,67,38,25,6,17,93,101
401620365,away,1,0,93,67,38,25,6,17,11,9,26,6,23,69,39,20,9,18,101,93
401620458,home,1,0,117,85,44,35,12,20,17,9,29,9,34,78,41,33,12,16,109,117
401620458,away,1,0,109,78,41,33,12,16,15,9,34,9,29,85,44,35,12,20,117,109
401620366,home,1,0,65,63,27,19,4,14,7,15,18,5,29,56,33,23,12,11,85,65
401620366,away,1,0,85,56,33,23,12,11,7,5,29,15,18,63,27,19,4,14,65,85
401620367,home,1,0,79,65,28,27,8,19,15,4,36,3,29,63,24,26,7,19,68,79
401620367,away,1,0,68,63,24,26,7,19,13,3,29,4,36,65,28,27,8,19,79,68
401620368,home,1,0,68,59,23,17,6,20,16,7,22,7,31,69,39,28,15,13,103,68
401620368,away,1,0,103,69,39,28,15,13,10,7,31,7,22,59,23,17,6,20,68,103
401620369,home,1,0,83,61,30,17,6,23,17,9,28,6,21,66,32,22,6,12,81,83
401620369,away,1,0,81,66,32,22,6,12,11,6,21,9,28,61,30,17,6,23,83,81
401620370,home,1,0,98,71,34,36,14,17,16,8,31,3,28,56,25,34,14,28,89,98
401620370,away,1,0,89,56,25,34,14,28,25,3,28,8,31,71,34,36,14,17,98,89
401620371,home,0,1,92,63,29,24,11,32,23,15,21,3,23,62,38,19,11,28,109,91
401620371,away,0,0,109,62,38,19,11,28,22,3,23,15,21,63,29,24,11,32,92,109
401620372,home,1,0,83,59,29,23,9,23,16,5,20,7,24,61,37,21,11,20,99,83
401620372,away,1,0,99,61,37,21,11,20,14,7,24,5,20,59,29,23,9,23,83,99
401620373,home,1,0,67,60,24,31,9,11,10,2,28,13,33,67,30,29,8,12,79,67
401620373,away,1,0,79,67,30,29,8,12,11,13,33,2,28,60,24,31,9,11,67,79
401620374,home,1,0,86,69,29,27,9,26,19,10,23,12,30,68,35,9,4,24,90,86
401620374,away,1,0,90,68,35,9,4,24,16,12,30,10,23,69,29,27,9,26,86,90
401620375,home,1,0,82,59,26,15,5,31,25,7,27,11,29,65,23,15,4,22,70,82
401620375,away,1,0,70,65,23,15,4,22,20,11,29,7,27,59,26,15,5,31,82,70
401620377,home,1,0,92,67,34,28,15,14,9,9,34,5,27,67,28,21,7,16,75,92
401620377,away,1,0,75,67,28,21,7,16,12,5,27,9,34,67,34,28,15,14,92,75
401620376,home,0,0,87,57,30,17,8,23,19,1,32,3,30,57,25,24,7,21,72,87
401620376,away,0,1,72,57,25,24,7,21,15,3,30,1,32,57,30,17,8,23,87,71
401620378,home,1,0,86,61,28,22,7,31,23,9,32,17,27,74,28,13,0,21,68,86
401620378,away,1,0,68,74,28,13,0,21,12,17,27,9,32,61,28,22,7,31,86,68
401620379,home,1,0,69,67,28,16,5,17,8,10,26,8,34,62,26,18,2,10,61,69
401620379,away,1,0,61,62,26,18,2,10,7,8,34,10,26,67,28,16,5,17,69,61
401620380,home,1,0,94,72,34,27,8,24,18,14,33,9,19,64,25,21,9,23,74,94
401620380,away,1,0,74,64,25,21,9,23,15,9,19,14,33,72,34,27,8,24,94,74
401620381,home,1,0,77,66,28,24,8,19,13,12,29,9,29,67,27,24,3,30,83,77
