game_id,season,margin,total,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop
401507307,2023,7.0,159.0,-0.0442,-0.0482,-29.8,-2.765,0,0,-13.8,1.84,166.33,-0.0167,-0.0703,-0.0256,-0.0082,-0.0693,-0.4,-0.107,0.0355
401507308,2023,10.0,152.0,-0.0143,-0.1291,34.7,2.103,0,0,-7.33,1.48,161.83,0.0036,0.0414,0.022,-0.0561,-0.0747,0.82,-0.0899,-0.0823
401507309,2023,-11.0,189.0,-0.7218,-0.6975,-301.5,-6.331,1,0,-18.38,-1.18,158.71,0.0341,-0.0328,0.0751,-0.1371,-0.0633,0.94,-0.3018,-0.5127
401507310,2023,21.0,151.0,0.4582,0.4952,295.0,-3.495,1,-1,16.61,1.85,165.87,-0.0509,-0.022,-0.0598,0.0373,0.105,-0.41,-0.5197,1.1411
401507376,2023,-19.0,145.0,0.0132,0.0994,120.3,-3.749,0,0,-5.66,5.06,163.66,-0.0348,-0.1371,0.0619,-0.1021,0.0141,2.16,0.1625,-0.0733
401507311,2023,13.0,163.0,-0.0148,0.0755,78.9,-5.242,0,0,-16.39,4.19,163.16,-0.0433,-0.1478,0.0474,-0.1024,-0.0187,2.09,-0.0019,0.047
401507312,2023,-20.0,170.0,0.0321,0.0515,123.2,2.271,0,0,7.51,-2.91,162.76,0.0021,-0.0458,-0.0398,0.0089,0.0335,1.23,-0.3305,0.454
401507313,2023,-4.0,162.0,-0.2066,-0.2231,-165.2,1.588,0,0,4.15,-4.57,162.93,0.0394,0.0762,0.007,-0.0161,0.0175,-0.55,-0.2328,-0.0455
401507314,2023,11.0,145.0,0.0097,0.0509,-51.4,4.648,0,0,-6.17,0.06,163.62,0.0025,-0.099,0.0742,-0.0332,-0.0948,-0.16,-0.0979,0.0832
401507315,2023,-22.0,148.0,-0.5315,-0.6228,-230.2,-7.008,4,-1,-7.34,0.33,159.07,0.0122,-0.0591,0.0217,-0.1143,-0.0335,1.37,-0.5909,-0.1225
401507316,2023,-8.0,148.0,0.0721,0.049,2.7,2.154,0,0,5.13,0.79,160.23,0.0222,0.0384,-0.0411,0.0198,-0.0142,3.21,0.0633,-0.0476
401507317,2023,-6.0,150.0,0.5267,0.4157,307.9,2.147,-3,0,6.3,1.94,164.55,-0.0391,-0.0227,-0.0803,0.0714,0.0036,1.33,0.2892,0.1796
401507318,2023,-13.0,181.0,-0.1089,-0.1936,-75.7,-2.578,0,0,-6.19,0.14,165.26,-0.0012,-0.1464,-0.034,0.0689,-0.0253,-1.1,-0.5077,0.4215
401507319,2023,-6.0,152.0,-0.2125,-0.2472,-154.4,-2.467,0,0,-4.14,1.09,160.69,0.0261,-0.0096,-0.0339,0.0773,0.0293,-1.67,-0.3837,0.1937
401507320,2023,-10.0,156.0,0.1312,0.0682,89.3,1.341,0,0,-1.44,0.28,158.99,-0.0212,-0.0533,-0.0235,0.056,-0.0053,1.11,0.2437,-0.2239
401507321,2023,-14.0,162.0,-0.0208,-0.038,18.3,-1.409,0,0,-2.87,-1.22,159.33,-0.0194,-0.0366,0.0403,-0.0238,0.011,-3.85,-0.0616,0.1073
401507322,2023,-12.0,212.0,-0.4533,-0.4909,-265.3,4.03,1,0,-8.06,-1.81,163.68,0.0386,-0.0155,0.0821,-0.0755,-0.053,-2.51,-0.0137,-0.6041
401507323,2023,-4.0,132.0,-0.1401,-0.1997,-174.0,-5.648,0,0,-4.17,4.7,161.8,0.0051,-0.1019,-0.0258,0.0722,-0.0034,-0.14,-0.0086,-0.1542
401507324,2023,23.0,181.0,0.0525,0.0743,19.1,-4.318,0,0,-11.45,-0.4,160.58,-0.016,-0.014,0.0149,0.0125,0.0039,-1.38,0.0599,0.0563
401507325,2023,5.0,177.0,-0.3806,-0.3882,-123.4,1.233,0,0,-9.93,-4.46,162.89,0.0106,-0.083,-0.0198,0.0139,-0.039,-4.52,-0.9799,0.7457
401507326,2023,29.0,153.0,0.076,0.244,46.8,1.961,1,0,11.51,1.87,160.62,-0.0052,-0.0703,0.088,-0.0858,0.0917,0.61,0.0595,0.2963
401507327,2023,-5.0,185.0,-0.2158,-0.2159,2.2,-2.49,-3,0,-15.2,-1.77,157.28,-0.0123,-0.0098,0.0857,-0.177,-0.0419,0.42,-0.2765,-0.0311
401507328,2023,4.0,176.0,-0.0834,-0.0486,-125.5,-3.814,2,0,3.65,-1.19,159.05,0.0061,-0.029,0.0069,-0.0153,-0.0015,0.68,-0.002,-0.0794
401507329,2023,-7.0,181.0,-0.4733,-0.4489,-232.5,-0.092,0,0,-5.85,-3.91,163.43,0.0264,0.0831,-0.0108,-0.018,-0.0239,-1.33,0.1413,-0.6776
401507330,2023,-9.0,171.0,0.326,0.2808,108.1,-2.15,0,0,6.2,5.26,163.97,0.0026,0.0946,0.0099,-0.017,0.0189,3.91,0.5397,-0.3106
401507331,2023,-5.0,161.0,-0.0364,-0.2818,3.5,1.879,1,0,-19.89,1.93,161.41,-0.0059,-0.0234,0.0121,0.015,-0.1156,-1.74,-0.2126,-0.077
401507332,2023,16.0,140.0,-0.3892,-0.3982,-261.5,-3.617,2,0,-8.07,-1.69,166.9,0.0385,0.0022,0.0253,0.0007,-0.0138,-0.25,0.2435,-0.7027
401507333,2023,-35.0,187.0,-0.5687,-0.6371,-187.0,-2.268,0,0,-9.56,-0.69,159.9,0.0124,-0.0345,0.1012,-0.1488,-0.0313,-2.01,-0.4605,-0.1109
401507334,2023,15.0,151.0,0.2087,0.1986,188.5,1.403,1,0,-16.18,-0.29,158.02,-0.0006,0.0599,-0.0843,0.0317,-0.0552,-0.9,0.1418,-0.1177
401507335,2023,3.0,163.0,-0.2133,-0.1841,-110.5,-4.149,1,0,10.49,-1.32,160.85,0.0193,0.1006,-0.0182,0.0376,0.0261,0.79,-0.0411,-0.1978
401507336,2023,-3.0,151.0,-0.3734,-0.3977,-178.5,0.058,1,0,-18.89,-6.65,162.64,-0.0023,-0.0841,-0.0837,0.079,-0.0552,-2.6,-0.8966,0.6221
401507337,2023,-5.0,175.0,-0.1685,-0.1319,-45.7,1.994,0,0,-2.16,-0.74,161.13,0.0168,0.0059,0.053,-0.0112,0.012,0.83,0.155,-0.3596
401507338,2023,9.0,179.0,-0.0397,0.0572,-38.9,5.238,0,0,13.71,-3.99,165.09,0.0058,0.0702,-0.0503,0.0766,0.0581,-0.55,0.3983,-0.3531
401507339,2023,18.0,170.0,0.0876,0.104,65.1,4.279,0,0,8.99,3.39,158.68,-0.0156,-0.0278,0.1103,-0.0731,0.0601,0.17,0.1808,-0.0924
401507340,2023,11.0,155.0,0.2703,0.2585,32.4,-2.383,0,0,9.08,2.56,162.19,-0.0097,-0.0348,0.0054,0.0476,-0.0095,3.41,0.2075,0.1471
401507341,2023,-1.0,151.0,0.0193,0.1503,-45.5,1.204,0,0,4.6,-2.51,161.36,0.0025,-0.0812,0.0697,-0.0562,0.0446,1.54,-0.3535,0.6504
401507342,2023,10.0,158.0,0.4086,0.4546,284.5,4.099,2,0,17.31,2.01,156.88,-0.0102,0.0391,0.0131,0.0305,0.0697,1.69,0.3727,0.0998
401507343,2023,9.0,159.0,0.2664,0.3373,209.9,1.722,1,0,-6.89,3.25,165.83,-0.0259,-0.0048,0.0034,-0.0009,-0.0235,0.18,-0.183,0.5278
401507344,2023,-11.0,133.0,0.2127,0.2012,10.9,-1.457,-2,0,9.01,-1.93,160.26,-0.0162,-0.0801,0.013,-0.0482,0.0477,0.86,-0.2288,0.5556
401507345,2023,-10.0,210.0,-0.3088,-0.2551,-219.6,2.122,0,0,-2.17,-3.26,163.54,0.0041,-0.0672,-0.0205,0.0386,0.0381,-1.29,-0.4697,0.2677
401507346,2023,31.0,147.0,0.1172,0.077,32.6,1.819,3,-1,6.29,2.93,160.3,-0.0199,0.0185,-0.0747,0.1115,-0.0318,-0.29,-0.2171,0.4584
401507347,2023,6.0,176.0,-0.1562,-0.233,3.3,-1.121,0,0,-12.32,-1.76,159.5,0.0199,0.0136,-0.0628,0.07,0.0204,-2.38,-0.0494,-0.1974
401507348,2023,26.0,180.0,0.542,0.5033,257.7,-2.726,0,0,1.28,2.41,164.32,-0.0413,-0.1004,-0.0404,0.0264,0.0064,-0.17,-0.0929,0.749
401507349,2023,-17.0,155.0,-0.3977,-0.4691,-194.9,-4.723,3,0,-17.79,-0.12,162.42,0.0064,-0.0056,0.003,-0.0974,-0.0257,-0.28,0.022,-0.6014
401507350,2023,-13.0,181.0,0.3076,0.2208,231.1,-1.481,0,0,2.37,3.39,163.81,-0.0037,0.0697,0.0141,-0.0404,-0.0167,1.36,0.3429,-0.1011
401507351,2023,13.0,159.0,0.0317,0.0464,92.2,3.562,-1,0,8.28,4.58,155.95,-0.0061,0.0583,0.0179,0.0469,0.0119,-1.02,-0.0017,0.0498
401507352,2023,8.0,136.0,-0.0723,-0.1348,-57.7,2.669,0,0,-0.93,-1.01,160.45,-0.0085,-0.0355,0.0174,-0.0683,0.0223,1.73,-0.0801,-0.0349
401507353,2023,14.0,166.0,0.0803,0.2718,192.8,0.727,2,0,-0.12,-1.01,157.75,0.0148,0.0696,-0.0262,0.0263,0.0348,-1.75,0.4076,-0.0651
401507354,2023,-27.0,165.0,-0.1403,-0.1246,-143.2,-1.4,0,0,4.39,1.16,163.73,0.0029,0.037,0.0787,-0.0221,0.0666,-0.71,-0.1277,-0.1017
401507355,2023,-1.0,187.0,-0.3401,-0.4283,-158.8,-7.967,0,0,-22.56,3.4,165.88,0.0018,0.0796,0.0742,-0.144,-0.01,0.07,0.3299,-0.9858
401507356,2023,-23.0,177.0,-0.2798,-0.2158,-127.9,-1.045,0,0,-14.56,-3.56,155.62,0.0089,-0.0065,-0.0063,-0.1121,0.0346,-2.18,0.2051,-0.5311
401507357,2023,11.0,147.0,0.1373,0.1566,-5.9,-1.588,1,0,8.4,1.5,163.76,-0.0401,-0.033,-0.0159,-0.0984,-0.01,-0.28,0.0552,0.1155
401507358,2023,7.0,185.0,0.3899,0.569,269.3,3.093,0,0,23.74,3.11,160.05,0.0011,0.1086,-0.0556,0.1175,-0.01,-0.91,0.2623,0.5694
401507359,2023,17.0,135.0,0.3931,0.4251,305.9,1.72,0,0,4.99,-3.55,161.49,-0.0003,-0.0201,-0.0106,0.0203,-0.0117,1.32,0.347,0.0893
401507360,2023,-5.0,155.0,0.1451,0.0564,51.0,-3.039,1,0,3.01,-3.09,161.73,0.0119,-0.0581,-0.0466,0.13,0.0657,0.75,0.3276,-0.2653
401507361,2023,5.0,179.0,0.1109,0.1688,48.5,-1.09,-2,0,5.29,0.13,162.79,-0.0126,-0.0251,-0.0506,0.0257,-0.0149,2.66,0.2864,-0.0336
401507362,2023,15.0,197.0,0.2562,0.3247,106.5,-5.472,1,0,5.72,3.62,164.63,-0.0243,0.0974,-0.0385,-0.0655,0.0038,1.47,0.7393,-0.4773
401507363,2023,-21.0,167.0,-0.6834,-0.6521,-370.1,-3.731,-2,0,-18.96,-7.13,159.6,0.0346,0.0155,-0.0573,-0.1307,0.0351,-3.77,0.0845,-0.9016
401507364,2023,-17.0,171.0,-0.1086,-0.0811,-93.3,5.219,0,0,2.04,-2.34,166.13,-0.0244,-0.1127,0.0177,-0.023,-0.0599,-3.65,-0.3869,0.3851
401507365,2023,-11.0,193.0,0.1487,0.1265,129.1,2.338,0,0,0.51,-3.94,160.47,0.0258,-0.008,0.0848,0.0016,-0.0032,0.02,-0.0314,0.2128
401507366,2023,15.0,159.0,-0.1804,-0.2072,-124.4,-3.433,0,0,-4.07,-0.01,163.05,-0.0015,-0.0092,0.0507,-0.0113,0.0138,1.07,-0.3565,0.1846
401507367,2023,-2.0,178.0,0.3203,0.3764,219.9,5.16,1,0,9.84,3.38,160.68,0.0193,0.1054,0.0077,0.0532,0.0053,0.79,0.0102,0.4806
401507368,2023,15.0,185.0,0.7401,0.7113,378.8,4.845,0,0,25.88,5.93,160.42,-0.024,-0.0318,0.0523,0.1368,-0.0269,4.46,-0.0656,0.9451
401507369,2023,-2.0,180.0,-0.0839,-0.0848,-6.4,1.253,-1,0,-4.74,2.63,159.6,0.0256,0.0707,0.0281,0.0481,-0.0129,-2.35,0.1195,-0.2764
401578549,2023,30.0,150.0,0.2838,0.3298,186.0,-0.797,0,0,2.79,-1.62,161.75,0.0012,-0.0238,0.037,0.0179,0.0244,2.51,0.3567,0.0135
401578550,2023,28.0,146.0,0.4685,0.4967,189.8,-0.434,0,0,7.32,-1.25,165.73,-0.0227,-0.0254,0.0853,0.0623,-0.0689,1.42,-0.3462,1.0287
401578551,2023,15.0,165.0,0.3281,0.396,206.7,3.498,0,0,8.17,3.77,159.85,0.0209,0.1046,0.0038,0.0621,-0.0153,0.78,0.1545,0.2655
401578552,2023,12.0,176.0,0.1924,0.1006,121.2,-4.381,0,0,5.6,2.2,167.22,0.0285,0.1059,-0.0223,0.0299,0.0333,3.28,0.2614,-0.2064
401578553,2023,-7.0,157.0,0.3654,0.3936,198.8,0.63,0,0,14.13,-1.48,161.69,-0.0137,-0.0236,0.0164,0.025,0.0769,3.38,0.4442,0.0259
401578554,2023,22.0,162.0,0.4776,0.5867,201.7,0.439,0,0,21.71,-0.77,165.87,-0.0267,-0.0277,0.0926,0.052,-0.054,2.45,-0.2259,0.9634
401578555,2023,5.0,175.0,0.341,0.3458,213.7,2.626,0,0,8.91,3.69,158.62,0.0204,0.1015,0.0186,0.0698,0.0106,1.57,-0.1374,0.6029
401578556,2023,27.0,175.0,0.2222,0.1318,130.7,-3.965,0,0,12.05,1.8,169.39,0.0321,0.0966,0.0046,0.0098,0.0101,2.87,0.3576,-0.2688
401578557,2023,-15.0,165.0,-0.3092,-0.3315,-175.9,0.164,0,0,-14.64,0.66,159.79,0.0072,0.0313,-0.0233,-0.0115,-0.0594,-2.62,-0.4834,0.1778
401578561,2023,-15.0,141.0,0.273,0.3004,77.7,1.78,1,0,-3.3,4.18,161.45,-0.0041,0.0726,-0.0093,0.0703,-0.0743,0.52,-0.1089,0.5103
401578562,2023,14.0,180.0,0.2709,0.387,150.9,4.895,0,0,7.29,-3.13,167.55,-0.0485,-0.1291,0.0057,0.0915,-0.0016,0.42,-0.4397,0.9523
401578563,2023,7.0,161.0,0.1767,0.2404,43.6,0.684,0,0,-7.98,4.62,158.42,0.0072,0.0496,-0.0164,0.0712,-0.068,-0.31,0.0226,0.2493
401578564,2023,7.0,175.0,0.3779,0.4058,160.0,5.219,0,0,9.51,-2.94,166.2,-0.0291,-0.0902,-0.0217,0.0893,-0.0044,0.79,-0.2558,0.7721
401578565,2023,-11.0,173.0,-0.197,-0.1897,-53.7,-0.02,0,0,6.36,-3.8,157.46,-0.0214,-0.058,0.0168,-0.0755,0.0695,-0.7,0.4842,-0.891
401578566,2023,-3.0,125.0,-0.4188,-0.3972,-165.7,-5.819,0,0,-11.11,2.91,165.1,0.0156,0.0914,-0.0236,-0.0842,0.015,-0.56,0.4674,-1.0272
401578567,2023,-3.0,171.0,-0.2286,-0.3505,-76.9,-0.25,0,0,-4.26,-3.32,157.37,-0.0221,-0.0604,0.0094,-0.0793,0.0379,-0.53,0.1826,-0.4775
401578571,2023,17.0,181.0,0.068,0.1352,24.7,1.526,0,0,10.78,0.1,161.05,-0.0094,-0.0738,0.0475,-0.0307,-0.0005,1.86,0.1827,-0.0964
401578572,2023,28.0,180.0,0.1111,0.1786,43.8,2.064,0,0,14.69,0.15,160.83,-0.0065,-0.0617,0.0617,-0.0371,0.0136,2.46,0.1726,-0.0282
401578573,2023,14.0,160.0,-0.2213,-0.2668,-68.7,-3.646,0,0,-21.56,-0.46,160.34,0.0071,0.0491,-0.0466,0.0493,-0.0433,-1.94,-0.2211,-0.017
401578574,2023,-1.0,139.0,-0.1972,-0.2103,-44.0,-1.971,0,0,-11.55,-1.11,159.72,0.0019,0.0308,-0.044,0.0635,-0.0302,-0.93,0.0225,-0.0819
401649378,2024,11.0,173.0,-0.0994,0.005,-55.5,-1.924,0,0,-7.4,-4.19,161.98,0.0039,0.0232,0.0588,0.0116,-0.0587,-2.35,0,-0.0447
401653060,2024,3.0,155.0,0.2984,0.2999,153.4,-1.811,0,0,6.39,2.03,166.53,-0.0184,0.0699,-0.0465,0.0004,-0.0373,3.0,0.3043,0.0651
401647556,2024,-5.0,163.0,-0.1302,-0.0108,-12.2,2.213,0,0,-4.67,2.87,161.61,0.0335,0.0319,0.0276,0.0593,0.0224,-3.59,0,0.064
401653631,2024,3.0,171.0,-0.1896,-0.1082,-43.2,-0.269,0,0,-8.61,5.43,163.87,0.0199,0.0204,0.0883,-0.0803,0.0009,-0.67,-0.2167,0.11
401649379,2024,48.0,154.0,-0.4334,-0.5768,-138.7,-0.952,1,0,-5.05,3.45,162.59,0.0304,-0.024,-0.0177,-0.0805,0.0372,0.29,-0.348,-0.1707
401649380,2024,26.0,144.0,0.0946,0.0796,55.4,4.237,0,0,5.99,4.85,159.69,0.0112,0.0095,0.0833,0.1014,0.0173,3.58,-0.1639,0.4185
401653632,2024,-6.0,160.0,0.123,0.0811,23.3,-0.396,-1,0,1.73,1.34,159.79,-0.0392,-0.0185,-0.0184,0.0314,-0.0115,2.18,0.1349,-0.0339
401649560,2024,-3.0,161.0,0.1125,0.1562,-17.4,1.015,1,0,17.42,-2.03,158.16,-0.039,-0.0096,-0.0352,-0.0597,0.0734,0.34,0.1066,-0.2302
401653633,2024,3.0,163.0,-0.1095,-0.1118,-65.5,-2.435,0,0,6.28,-2.72,166.59,-0.0003,0.0058,0.0159,0.0174,0.0196,1.16,-0.0154,-0.1837
401653634,2024,-13.0,183.0,-0.1123,-0.0675,-94.7,-3.57,-2,0,-19.04,-2.46,157.21,-0.0043,-0.047,-0.0622,-0.0439,-0.0003,-5.32,0.0697,-0.2698
401620178,2024,-5.0,165.0,-0.0456,-0.2522,-131.8,-1.806,0,0,6.54,2.66,159.77,-0.0366,-0.03,0.0156,-0.0143,-0.0021,1.06,0.1619,-0.4177
401620219,2024,21.0,163.0,0.3172,0.3361,186.3,0.782,0,0,1.9,-5.45,160.56,-0.0428,0.0216,-0.136,0.0053,0.0324,-0.59,0.1024,0.258
401620220,2024,9.0,169.0,0.4205,0.4331,325.4,8.993,-1,0,37.14,2.72,158.78,-0.0118,0.0404,0.0695,0.0549,-0.0385,0.88,-0.0536,0.5863
401620221,2024,-13.0,153.0,0.0012,0.0189,-23.8,2.937,0,0,3.07,2.41,162.22,-0.0042,0.007,0.0034,0.0153,0.0282,-0.13,-0.2304,0.4275
401620222,2024,8.0,166.0,0.1568,0.2171,11.7,-3.467,0,0,-1.21,1.06,166.64,-0.0307,0.0531,0.0267,-0.0151,-0.0644,1.54,0.2321,-0.0043
401620223,2024,-11.0,173.0,0.0458,-0.1201,29.4,-2.145,0,0,11.45,-4.66,165.59,0.0152,0.0467,0.0408,0.0492,-0.0027,3.2,-0.1168,-0.0154
401620224,2024,-36.0,168.0,-0.3271,-0.4547,-227.0,-2.381,0,0,0.43,3.14,162.45,0.0151,-0.0214,0.0858,-0.0605,0.0369,0.48,-0.0144,-0.6452
401620225,2024,7.0,161.0,0.1082,0.2124,112.6,1.792,0,0,7.22,-3.42,160.62,-0.0069,0.034,-0.0298,-0.0582,0.0791,-1.21,0.1304,0.0291
401620226,2024,9.0,195.0,0.0394,0.0211,51.0,-2.28,0,0,6.33,-1.69,164.79,0.0013,-0.0177,0.001,0.012,0.0025,1.08,0.0357,-0.0258
401620227,2024,11.0,171.0,0.365,0.4987,253.8,2.677,0,0,12.72,-1.0,162.38,-0.022,0.0521,-0.075,0.0557,-0.0268,0.53,-0.04,0.7488
401620228,2024,7.0,171.0,0.3641,0.5264,222.0,5.332,1,0,15.42,-0.11,162.54,-0.0282,-0.0429,-0.0079,0.0198,-0.0429,-2.45,0.2898,0.2995
401620229,2024,-9.0,157.0,0.149,0.2015,24.2,-2.976,0,0,0.51,1.42,166.26,-0.0232,0.0494,-0.0087,-0.0234,-0.0405,2.46,0.0636,0.2208
401620230,2024,3.0,173.0,-0.0572,-0.0894,-103.1,-5.079,1,0,-12.12,-5.13,164.3,-0.001,-0.0287,-0.0663,0.0508,0.0112,-1.22,0.1503,-0.361
401620231,2024,-9.0,159.0,0.0546,0.0787,38.6,-2.444,0,0,-4.21,-4.89,168.74,-0.0291,-0.0111,-0.0629,0.0649,0.0191,-1.29,0.0496,0.0624
401620232,2024,-4.0,172.0,-0.3268,-0.4056,-215.5,-1.322,-1,0,-18.13,4.25,160.96,0.0621,-0.0324,0.0593,0.012,-0.0187,-0.84,-0.0381,-0.5164
401620233,2024,11.0,137.0,0.2323,0.4134,189.3,-0.281,1,-1,2.95,-5.54,168.32,-0.0089,0.0088,-0.0679,0.0917,0.0345,-1.19,0.1393,0.3337
401620234,2024,5.0,161.0,-0.0723,-0.0184,-84.4,1.875,0,0,-1.2,0.35,169.45,-0.0067,-0.1005,0.0604,0.0059,0.0461,-3.14,-0.2635,0.3439
401620235,2024,-10.0,186.0,0.4147,0.432,324.1,6.23,0,0,22.76,0.75,162.05,-0.0096,0.0323,0.0468,0.0443,-0.0528,-0.26,-0.0584,0.6209
401620236,2024,2.0,138.0,-0.143,-0.0473,5.8,0.172,1,0,5.93,-0.2,164.44,0.0158,0.0636,0.0557,-0.0625,0.0225,0.51,0.1366,-0.2868
401620237,2024,2.0,168.0,0.209,0.2206,69.4,3.566,0,0,13.14,3.86,168.02,-0.0116,0.0066,0.0204,-0.014,-0.0257,1.64,-0.1339,0.5094
401620238,2024,1.0,165.0,0.1236,0.0537,99.7,-0.356,-2,0,-0.14,-6.49,163.67,-0.0639,0.0746,-0.0393,-0.0512,-0.0246,-3.66,-0.0199,0.0807
401620239,2024,-9.0,171.0,0.3103,0.3843,95.1,-0.276,-2,0,9.14,-2.18,164.62,0.0115,-0.0419,0.013,0.1047,-0.037,-1.71,-0.0154,0.5046
401620240,2024,3.0,163.0,-0.0295,0.0166,-74.7,-2.422,0,0,0.54,-0.6,163.45,-0.032,-0.0122,-0.0044,-0.0315,0.0682,-1.91,0.0195,0.0351
401620241,2024,-5.0,151.0,0.035,0.0525,99.3,-0.625,1,0,13.21,1.21,162.87,0.0064,-0.0045,0.0481,0.0158,0.0575,1.44,-0.12,0.2112
401620242,2024,17.0,151.0,-0.1561,-0.0834,-131.3,-1.605,0,0,-2.47,3.88,167.27,0.0071,-0.0517,0.0323,-0.0376,0.0104,2.91,-0.0827,-0.0848
401620243,2024,-4.0,168.0,-0.1686,-0.197,-42.2,2.506,0,0,3.61,2.68,163.61,0.0309,0.0386,-0.0156,0.0082,-0.0009,1.34,0.0312,-0.3362
401620244,2024,19.0,179.0,0.4501,0.4979,298.5,3.235,3,-1,18.03,1.35,163.13,-0.0424,-0.0269,0.0318,0.0553,0.0232,-1.84,0.0009,0.642
401620245,2024,32.0,170.0,0.0511,0.0696,-6.7,4.022,1,0,1.17,2.33,167.7,-0.0092,0.048,0.0191,-0.1069,-0.0344,1.01,-0.0578,0.1933
401620246,2024,-15.0,199.0,0.0383,0.0682,-148.9,-1.771,-2,0,1.4,-1.81,166.47,-0.0188,-0.1218,0.0241,0.1233,0.0606,-2.3,0.0082,0.0877
401620247,2024,-13.0,171.0,-0.0826,-0.1917,-43.7,1.371,4,-1,-6.3,-0.78,168.32,-0.031,0.0284,0.0458,-0.0689,0.0394,-4.54,-0.1799,0.0308
401620248,2024,-1.0,167.0,-0.1585,-0.1585,-86.4,-0.94,1,-1,-4.73,-2.44,166.89,0.0299,-0.1013,0.0782,0.0746,0.0117,-1.98,-0.2515,0.1424
401620249,2024,23.0,117.0,0.1066,0.0458,226.7,2.642,0,0,8.53,-4.33,163.93,-0.0086,0.1035,0.0169,-0.14,-0.0259,-0.81,0.0262,0.1076
401620250,2024,-6.0,170.0,-0.0695,-0.093,-79.6,-0.428,1,0,-2.45,-1.41,163.85,-0.0141,-0.0134,-0.0654,0.0035,-0.0235,-0.26,-0.0647,0.0176
401620251,2024,-9.0,145.0,-0.0819,-0.0479,86.5,-1.353,0,0,2.81,-2.57,166.58,-0.014,0.026,0.0022,-0.0294,0.0236,0.07,0.1071,-0.1998
401620252,2024,3.0,159.0,0.2802,0.3073,236.0,3.178,3,-1,9.83,-2.43,165.44,0.0191,0.0296,-0.0334,-0.0391,-0.0109,-0.52,0.3222,-0.0642
401620253,2024,-6.0,140.0,-0.1151,-0.0986,-19.0,-4.201,1,0,-10.4,-0.08,164.99,0.0255,-0.0039,-0.0582,0.0871,-0.0458,0.81,0.0461,-0.226
401620254,2024,-14.0,146.0,-0.1973,-0.1284,-157.0,-1.423,-1,0,-3.36,1.17,166.09,0.0546,-0.0066,0.0015,-0.0164,0.0323,5.32,-0.0535,-0.1049
401620255,2024,-15.0,191.0,-0.2341,-0.3027,-105.2,-5.149,0,0,-14.76,-2.85,165.92,-0.01,-0.0266,-0.0054,0.0646,-0.0088,-3.16,-0.16,-0.153
401620256,2024,10.0,156.0,0.0931,0.1292,71.8,2.429,0,0,-0.47,-1.23,164.9,-0.0186,0.0581,-0.0929,-0.0893,-0.0355,1.8,0.2707,-0.1824
401620257,2024,4.0,152.0,-0.3442,-0.3741,-227.8,-0.008,0,0,-7.48,0.36,165.23,0.038,0.0092,0.0311,-0.0933,0.0289,1.29,-0.2224,-0.158
401620258,2024,2.0,146.0,0.0425,0.0752,57.6,1.472,-2,0,6.3,-2.36,164.03,-0.0119,-0.0548,0.0288,0.0227,0.0119,-1.74,-0.1903,0.345
401620259,2024,11.0,169.0,0.3394,0.3518,184.8,2.628,0,0,9.83,-1.64,163.72,-0.0029,0.0232,0.0199,0.0037,-0.0261,0.93,0.1571,0.2144
401620260,2024,24.0,166.0,0.2714,0.2937,141.8,1.954,0,0,10.68,0.3,165.54,0.017,-0.0146,-0.0021,-0.0606,0.0503,2.71,0.3408,-0.1463
401620261,2024,1.0,141.0,-0.1568,-0.1977,-184.6,-5.068,0,0,-10.89,0.15,163.41,-0.0046,-0.0658,0.0071,0.1016,-0.0101,-3.58,-0.169,0.0193
401620262,2024,-19.0,119.0,-0.0807,-0.1137,-141.3,1.639,0,0,-7.02,2.98,162.01,0.0189,-0.0837,0.0235,0.0432,0.0944,-0.6,0.0917,-0.2894
401620263,2024,36.0,172.0,0.3684,0.4559,252.0,2.959,1,-1,6.96,0.42,162.13,0.0197,0.0121,0.0239,0.0574,-0.019,1.74,0.1214,0.3867
401620264,2024,11.0,163.0,0.1473,0.1114,-27.4,0.89,0,0,7.85,0.97,163.34,0.0107,-0.124,0.0275,0.1401,0.0581,2.3,-0.4125,0.5784
401620265,2024,19.0,155.0,0.0342,0.094,-93.7,-2.849,-1,0,-11.37,-1.44,165.15,-0.0282,-0.0199,-0.1099,0.092,-0.0344,0.82,-0.1119,0.308
401620266,2024,17.0,135.0,0.2499,0.2883,201.2,5.946,-2,0,21.69,-2.19,161.56,-0.0338,0.0762,0.043,-0.1197,-0.0294,0.26,-0.1101,0.5787
401620267,2024,-13.0,163.0,-0.2433,-0.2806,-82.2,2.094,1,0,-6.43,0.17,162.79,0.0048,0.07,-0.0228,-0.1746,-0.0076,1.36,0.0424,-0.3829
401620268,2024,18.0,142.0,0.1968,0.0673,105.2,4.606,3,0,18.29,2.16,166.31,-0.0095,0.0251,-0.0249,-0.1636,-0.016,2.85,0.3054,-0.3982
401620269,2024,-14.0,176.0,-0.3101,-0.3385,-142.7,-2.992,-2,0,-6.26,-0.76,165.29,0.052,0.1313,-0.044,-0.1477,-0.0111,2.66,-0.0967,-0.2464
401620270,2024,-24.0,148.0,-0.427,-0.3898,-87.2,0.003,0,0,-16.86,-0.43,165.34,0.0331,0.0044,0.1228,-0.0136,-0.0229,-5.75,-0.1926,-0.3018
