game_id,season,margin,total,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop,fluid,pmr,pfr,ftp,blkr,q4,road,m_scdef,m_pade,m_rb,m_vo,m_all5,lgenv
401726992,2024,5.0,129.0,0.0524,0.0268,80.6,-0.36,0,0,5.65,-0.08,157.89,0.0167,0.0851,-0.0207,0.0386,0.0214,-0.45,0.0446,-0.0654,0.012,0.1429,-0.3339,0.0743,0.2129,0.0582,0,-0.0544,-0.2001,0.3437,0.1501,0.2581,164.25
401761558,2025,34.0,190.0,0.4059,0.3616,207.0,5.326,0,0,10.18,-6.88,163.8,-0.0392,-0.1258,-0.0446,0.1148,0.0293,0.55,0,0.2799,-0.1141,0.5645,-2.6949,-0.0134,1.29,0.0143,0,0.1027,0.4516,-0.1046,-0.1564,0.0583,163.99
401761353,2025,5.0,153.0,-0.0279,0.0834,13.6,-2.66,0,0,-9.04,3.85,163.5,-0.0078,0.0376,0.0098,-0.0493,-0.0222,-2.41,0,0.1786,0.2472,-0.1086,0.618,-0.0308,-0.7127,0.0882,0,0.0771,-0.1935,0.0059,0.1555,0.188,163.92
401761349,2025,20.0,138.0,-0.0803,0.2533,-54.9,1.326,0,0,0.83,1.37,158.11,-0.0147,-0.0648,-0.067,0.016,-0.0671,1.93,0,0.2517,0.272,-0.3254,0.6838,0.0197,-0.0261,-0.4482,0,-0.0861,0.5806,-0.5135,0.7786,0.7981,163.93
401761354,2025,64.0,152.0,0.2242,0.2523,0.4,-1.49,-1,1,22.14,0.45,169.65,-0.0533,0.132,0.0181,-0.003,0.0773,2.99,0.2521,-0.0361,0.113,0.0623,-1.8398,0.1306,-0.0976,-0.1125,1,0.1878,0.1492,0.0414,0.1175,0.4268,163.69
401761347,2025,5.0,143.0,-0.3849,-0.3974,-151.8,-4.149,1,0,-3.89,-0.91,158.86,-0.0013,0.0698,0.0373,-0.0427,-0.0217,-1.65,0.0885,-0.3524,0.0052,-0.055,1.4483,-0.0812,-0.0608,0.0232,0,-0.1494,-0.278,0.2155,-0.0194,-0.1408,163.59
401761355,2025,1.0,169.0,0.2501,0.5101,196.8,2.447,1,0,12.64,-0.08,158.52,-0.0292,0.0011,-0.0258,-0.0123,0.058,0.88,-0.0227,0.5972,0.345,0.7625,-3.0614,0.0575,0.3566,-0.1533,0,0.197,0.4733,0.0189,0.1852,0.7884,163.22
401761344,2025,-10.0,150.0,-0.0681,-0.0785,6.0,0.74,1,0,-4.45,2.69,161.83,0.0405,-0.0894,-0.0665,0.1473,0.0662,-0.19,-0.0129,0.155,-0.0038,0.0352,2.4301,0.0894,0.4356,0.0786,0,0.0033,-0.1116,0.079,-0.044,-0.0373,163.27
401765028,2025,-8.0,180.0,0.3713,0.5921,84.5,1.474,-2,0,11.59,0.6,158.96,0.0087,0.0012,-0.0084,0.0819,0.011,0.04,0.0515,0.5515,0.2226,0.4906,0.5224,0.062,0.4949,-0.1556,1,0.2861,0.0807,0.3261,0.2222,0.7792,163.33
401761345,2025,-5.0,157.0,-0.0251,-0.1238,-45.2,1.683,-2,0,-8.89,-4.53,162.91,-0.0187,0.0136,0.0237,-0.0838,-0.046,2.13,0.0146,-0.2456,-0.1923,-0.0727,-0.8275,-0.055,0.775,-0.0486,0,-0.1062,-0.0258,-0.1158,-0.0991,-0.3725,163.55
401761348,2025,5.0,179.0,0.2231,0.1215,135.8,2.766,0,0,-1.68,1.79,159.6,0.0115,-0.0463,-0.0038,0.0287,-0.0105,0.09,-0.0505,0.1158,-0.1104,-0.0354,-1.6429,0.0982,-0.8806,0.027,0,-0.0074,0.0756,-0.3066,-0.0073,-0.205,163.34
401761352,2025,-5.0,163.0,0.1409,0.1598,-69.5,-8.684,0,0,-6.23,-5.81,165.95,-0.0133,0.0138,-0.1784,-0.0235,0.116,0.82,0.1011,0.0215,0.1457,-0.1122,-2.9363,0.0133,1.6695,-0.1065,0,0.1547,0.2593,0.0669,0.112,0.4894,163.56
401765029,2025,23.0,145.0,0.6185,0.6107,182.2,22.598,1,0,68.53,2.6,157.4,-0.0671,0.072,0.0717,-0.2458,0.1815,3.6,0.4489,0.2083,0.2624,0.1441,-5.4161,-0.0559,2.2186,-0.2602,1,0.3194,0.2802,0.2371,0.2088,0.8857,163.65
401736112,2025,4.0,184.0,-0.1516,-0.2532,-10.6,0.11,0,0,-5.14,2.9,161.09,0.0428,-0.0631,-0.045,0.0542,0.0224,-1.47,-0.2723,0.0435,-0.1329,-0.0579,1.8992,0.0455,-0.5504,0.073,0,-0.2433,-0.3531,0.0687,-0.2425,-0.5685,163.69
401736113,2025,-15.0,183.0,-0.1663,-0.0584,-140.9,-7.513,0,0,6.61,2.57,164.46,0.0053,0.1187,0.0159,-0.0716,0.0468,-1.88,0.2265,-0.3318,0.1916,-0.0639,1.2944,0.0127,-0.6522,-0.0522,0,0.0964,0.0138,0.1294,0.1549,0.3739,163.77
401736114,2025,-17.0,151.0,0.0482,-0.0895,102.9,10.388,0,0,0.78,1.25,165.37,-0.0543,-0.0387,0.1184,0.1663,-0.0434,1.41,-0.2581,0.2171,-0.1377,-0.0407,4.568,0.0091,0.1051,0.0397,1,-0.0558,0.1291,-0.003,-0.3918,-0.3725,164.01
401736115,2025,35.0,151.0,0.0597,0.0653,71.1,0.96,0,0,14.58,4.52,163.03,0.0073,0.0389,0.0179,0.0591,0.0022,-1.41,-0.0232,0.0983,0.0721,0.1207,-1.719,0.0263,-1.9259,0.0879,1,-0.0056,0.0201,-0.1249,0.1519,0.116,163.93
401736116,2025,14.0,170.0,0.0125,0.056,22.1,1.818,0,0,-1.83,-1.64,158.69,0.0436,0.0514,-0.0078,-0.0179,0.02,-0.57,0.4649,-0.3693,0.0514,-0.0292,2.4454,-0.0235,-0.4543,0.0109,0,0.0539,-0.1729,0.1093,-0.132,-0.0855,163.71
401736117,2025,22.0,140.0,-0.0453,-0.118,-124.9,-4.348,0,0,-10.77,0.7,159.8,0.0226,-0.0064,0.037,0.1043,0.0377,-2.61,0.1148,-0.3916,0.0102,-0.1429,4.7353,-0.0887,0.271,0.3149,0,-0.1804,-0.1312,0.1711,0.0148,0.0092,163.73
401736118,2025,-5.0,175.0,0.1137,-0.0823,129.9,-1.903,3,0,0.32,-2.93,159.47,-0.0286,0.0912,-0.0069,-0.0864,0.0059,0.18,0.4512,-0.7881,-0.0785,-0.0189,-3.6542,0.0275,-0.2135,0.0468,0,-0.088,0.005,0.0245,-0.0133,-0.0235,163.63
401736119,2025,-14.0,164.0,-0.3055,-0.331,-178.3,-3.695,0,0,3.34,0.3,164.35,0.0197,0.0399,0.0156,0.0055,-0.001,1.01,0.0399,-0.4976,-0.1096,0.0048,-0.5091,-0.0008,-0.2481,0.129,1,-0.0528,-0.2053,-0.0913,0.1006,-0.2415,163.59
401736120,2025,-8.0,150.0,0.0705,-0.1047,-89.6,-7.194,1,0,2.96,4.15,162.92,0.0253,0.0722,0.0258,-0.0307,0.0955,-3.41,0.0877,-0.1854,0.0789,-0.1582,2.7246,-0.0067,-1.2951,0.1384,1,-0.1626,-0.4856,0.1546,0.156,-0.0567,163.66
401736121,2025,-25.0,149.0,-0.2453,-0.2529,-45.5,-0.326,-1,0,-7.05,-2.86,160.03,0.0296,0.0769,0.0547,-0.1084,-0.0252,-0.07,-0.0048,-0.3752,-0.1311,-0.1486,2.4576,0.0124,-0.8487,0.118,1,-0.0878,-0.3273,0.0351,-0.1639,-0.421,163.67
401736122,2025,-1.0,181.0,0.0803,0.0529,77.9,0.725,-1,0,26.18,4.85,163.13,0.003,-0.0174,-0.036,-0.0096,0.0348,0.6,0.0762,-0.0268,0.0757,0.3549,-0.2137,-0.0081,-0.175,0.0953,1,0.061,0.0168,0.1077,-0.0411,0.1305,163.55
401736123,2025,4.0,166.0,0.1681,0.2856,179.6,7.866,1,0,6.31,-1.49,164.66,-0.0138,-0.0907,-0.0135,0.0767,-0.0143,0.22,-0.1339,0.5725,0.0487,0.6144,-0.6825,0.009,-0.4157,0.0757,0,0.0516,0.2799,-0.1045,-0.1493,0.0472,163.65
401736124,2025,2.0,150.0,-0.0818,-0.1767,24.1,2.842,2,0,-4.3,0.33,163.64,-0.001,0.0353,0.0043,0.1685,-0.0761,-0.27,-0.1818,-0.0368,-0.2361,-0.2299,-1.3474,0.0396,-1.4578,-0.0507,1,-0.2253,0.0425,-0.1131,-0.3565,-0.57,163.65
401736125,2025,3.0,175.0,0.0622,0.1415,27.7,0.706,1,0,-2.26,-0.92,160.16,-0.0138,-0.0199,-0.0305,0.0408,0.0116,-0.26,-0.1112,0.3107,0.1475,0.1991,3.4372,-0.0702,1.5293,-0.0291,0,0.0147,0.2098,0.0686,-0.0194,0.2599,163.65
401736126,2025,-5.0,157.0,-0.0883,-0.0499,-67.7,-0.835,0,0,-21.92,-4.57,163.53,-0.0052,0.0278,0.0432,0.0433,-0.0631,0.17,0.0007,-0.086,-0.1293,-0.3052,1.0812,0.0183,0.4646,-0.1269,0,-0.0229,0.0672,-0.0397,-0.0538,-0.139,163.78
401736127,2025,-25.0,173.0,-0.2614,-0.2937,-223.1,-2.116,0,0,-16.6,1.52,159.46,0.0102,0.0017,-0.0338,-0.0367,-0.0369,-0.29,-0.0233,-0.4009,-0.1738,-0.3731,2.8424,-0.1158,0.4208,-0.1327,0,-0.0733,-0.1333,0.0788,-0.0623,-0.2428,163.61
401736128,2025,6.0,146.0,0.4287,0.4295,57.2,2.332,-1,0,18.05,2.1,159.53,0.0058,-0.0397,-0.0194,0.0563,0.0395,-0.93,-0.2432,0.8748,0.2598,0.5058,-0.9433,-0.0385,-0.7456,-0.2084,0,0.0838,0.25,-0.0158,-0.153,0.2197,163.61
401736129,2025,3.0,147.0,0.168,0.3152,180.5,-1.46,1,0,8.21,-1.56,163.59,-0.0575,0.0192,-0.0581,0.0448,0.0165,0.59,0.4082,-0.0377,0.1389,0.1894,-5.896,0.0427,0.4758,-0.1601,2,0.1747,0.5341,-0.0362,0.3445,0.7964,163.55
401736130,2025,-9.0,155.0,0.0711,0.2056,-80.4,-8.191,0,0,5.36,-0.98,164.35,0.0191,0.0014,-0.0314,-0.156,0.0919,-1.05,0.1583,0.0042,0.2417,0.1048,-2.8988,-0.0408,0.4567,-0.0402,0,0.1276,-0.0267,0.1196,0.2822,0.5459,163.34
401736131,2025,7.0,147.0,-0.0065,0.0214,91.9,3.465,2,0,-4.25,-0.71,160.53,-0.0164,0.0009,-0.0456,-0.1365,-0.0129,1.67,-0.2533,0.3499,-0.1284,-0.1318,-4.8579,0.0642,-0.5212,-0.2511,0,0.0694,0.1442,-0.0892,0.0186,-0.0036,163.27
401736132,2025,-2.0,178.0,-0.1777,-0.2411,-134.7,-0.477,0,0,5.96,5.17,163.84,-0.0107,0.0463,0.0047,-0.0545,-0.0258,-2.31,-0.0039,-0.3209,-0.0698,-0.1153,1.0393,-0.1136,-1.613,-0.0002,1,-0.1938,-0.2284,0.1314,0.2731,0.0847,162.96
401736133,2025,8.0,158.0,0.0163,0.012,25.0,5.731,-1,0,-1.86,-2.5,162.42,-0.0149,-0.0185,0.076,0.1094,-0.0486,0.79,-0.2914,0.4345,-0.0852,0.2023,-0.556,-0.0533,1.2293,-0.0246,1,0.0197,0.0468,-0.062,0.0888,-0.0057,162.64
401736134,2025,24.0,134.0,0.2572,0.2567,-91.0,1.336,-1,1,9.27,0.8,158.36,-0.0297,-0.0089,0.0543,0.0801,0.0244,0.79,-0.3536,0.7267,0.1624,0.2966,-2.0302,-0.1235,1.3578,-0.1554,1,0.0694,0.3912,-0.0134,0.1986,0.5184,162.69
401736135,2025,13.0,169.0,-0.0572,0.0172,-25.1,0.067,-1,0,7.13,0.45,163.34,0.0042,-0.0184,0.0747,0.0397,-0.0027,-0.92,-0.2086,0.3518,0.1336,0.2977,-1.3494,0.1207,-1.6101,0.1453,0,-0.0144,0.0099,-0.2625,-0.0716,-0.1858,162.61
401736136,2025,6.0,130.0,0.0697,0.1161,-17.4,-4.156,0,0,3.32,-1.26,162.56,-0.0066,0.019,-0.0483,0.0562,-0.0169,1.96,0.1017,0.0034,0.0964,0.1175,-0.2966,-0.0689,1.0282,-0.1059,3,0.159,0.3441,-0.027,-0.0506,0.2735,162.59
401736137,2025,20.0,184.0,-0.0162,-0.0292,-101.4,3.13,0,0,-7.53,-0.93,160.98,0.0357,-0.0124,-0.0425,-0.1386,-0.0196,0.86,-0.157,0.2204,-0.0406,-0.1092,-0.3835,-0.0402,-0.4904,-0.1718,0,0.097,0.1049,-0.1237,-0.1784,-0.179,162.37
401736138,2025,-22.0,196.0,-0.241,-0.2518,108.7,4.431,-1,0,-15.38,-4.16,161.18,0.0182,-0.0301,0.0331,0.0149,-0.0506,-0.64,-0.2155,-0.0965,-0.2856,-0.0776,1.1361,0.0485,0.5377,-0.0113,2,-0.1377,-0.2163,-0.0697,-0.1756,-0.5873,162.35
401736139,2025,28.0,162.0,0.4637,0.4755,173.3,-3.909,-1,0,11.56,-2.32,162.31,-0.0063,-0.0286,-0.0325,-0.1046,0.1047,0.99,0.0657,0.6295,0.3364,0.3405,-2.4292,-0.0396,2.6844,0.0521,1,0.2249,0.2257,0.0986,0.2743,0.7919,162.32
401736140,2025,5.0,159.0,0.1172,0.1056,57.6,-1.28,2,0,1.29,1.1,160.53,0.0187,0.0288,0.0643,0.0855,-0.0246,-1.21,0.3806,-0.3309,0.0574,0.0664,1.3777,-0.0041,-0.7757,0.1568,0,-0.1134,-0.1582,0.1851,-0.0124,0.0436,162.19
401736141,2025,-6.0,170.0,-0.1026,-0.0605,-67.5,-4.747,0,0,-5.33,1.39,160.89,0.0199,-0.0252,0.0335,-0.0268,0.0292,0.55,-0.0825,-0.0016,0.0803,-0.1327,0.2087,0.0215,-1.883,0.2001,0,0.0537,-0.1192,-0.0843,0.0221,-0.0698,162.27
401736142,2025,5.0,183.0,0.152,0.109,31.5,1.953,0,0,19.32,-0.99,161.51,-0.0006,-0.0508,0.0546,0.0778,0.0197,1.35,-0.1983,0.447,0.1057,0.5625,2.1933,0.0458,-0.2777,-0.0222,1,0.0772,0.2155,-0.2675,-0.083,-0.0404,162.23
401736143,2025,6.0,160.0,-0.1352,-0.1142,-78.7,2.56,-1,0,-8.43,-3.16,167.14,0.0456,-0.0524,0.0912,0.0347,-0.0005,-2.06,-0.1512,0.1051,-0.1418,-0.3101,2.4682,0.098,-0.423,0.0304,0,-0.1291,-0.2843,0.064,-0.1409,-0.4176,162.44
401736144,2025,5.0,159.0,0.5691,0.5659,186.4,-1.658,0,0,25.09,-2.36,162.72,-0.0206,-0.0256,-0.0383,-0.0905,0.0879,1.45,0.5176,-0.0052,0.4656,0.816,-1.245,-0.0594,2.1111,0.0185,2,0.4155,0.4886,-0.1943,0.2421,0.8368,162.45
401736145,2025,5.0,189.0,-0.1223,-0.0912,-33.5,2.148,0,0,-15.05,-0.35,164.25,0.0332,-0.0149,-0.0282,0.0525,-0.0543,-0.02,-0.3471,0.3583,-0.1809,-0.2287,0.3535,-0.0851,1.4117,-0.0931,3,-0.0247,-0.1376,0.0714,-0.2189,-0.3947,162.4
401736146,2025,-2.0,168.0,0.3571,0.3157,15.5,2.616,-1,0,21.6,5.72,164.97,-0.0117,0.012,-0.0365,0.01,0.0182,1.58,-0.1105,0.6138,0.2234,0.6966,-0.5108,-0.0947,0.9683,0.0698,0,0.2538,0.1377,0.1169,0.0661,0.4823,162.63
401736147,2025,-22.0,148.0,-0.406,-0.4031,-222.1,3.181,1,-1,-14.47,2.39,162.8,0.0455,0.0329,0.0275,-0.1214,-0.0138,-4.79,-0.0451,-0.5887,-0.3308,-0.4681,4.4655,0.0167,-1.9856,-0.0798,0,-0.357,-0.5452,0.1282,-0.0229,-0.625,162.89
401736148,2025,15.0,177.0,0.1898,0.1488,222.8,-0.002,2,0,1.55,0.22,162.26,-0.0544,-0.0496,-0.03,0.029,-0.017,0.75,-0.0287,0.2369,-0.0075,-0.0457,-2.4316,0.0351,2.2546,-0.1255,0,0.0377,0.2694,-0.0558,0.2005,0.3312,162.75
401736149,2025,-3.0,145.0,-0.1143,-0.1467,-168.0,-2.359,0,0,-3.01,0.97,161.5,0.0112,-0.0214,-0.0148,0.0963,0.0208,1.37,-0.3043,0.2004,-0.0454,-0.0561,3.5012,-0.0872,0.9916,0.0367,0,0.361,0.0772,0.0642,0.193,0.354,162.87
401736150,2025,-7.0,181.0,0.071,0.1066,68.3,0.003,0,0,-5.13,-1.14,159.8,-0.0063,-0.0468,-0.0516,-0.1598,0.0159,0.11,-0.1565,0.2905,0.0597,-0.1095,-1.3829,-0.0196,-1.6774,-0.0762,1,0.0706,0.2668,-0.1491,0.0066,0.1338,162.93
401736151,2025,-11.0,177.0,0.1274,0.0754,21.7,-2.105,0,0,12.55,-0.72,165.04,-0.0297,-0.004,0.0139,-0.0407,0.0588,0.52,0.2249,-0.2204,0.1721,0.1908,0.6637,0.0866,0.2648,0.0069,0,0.1167,0.0642,0.0174,0.164,0.3609,162.91
401736152,2025,48.0,152.0,0.6313,0.6084,178.2,3.871,0,0,30.54,1.07,159.23,-0.0288,-0.0317,0.0126,0.1394,0.0046,3.42,0.3017,0.457,0.3949,1.0214,-3.7689,-0.0399,2.5261,0.1213,1,0.3596,0.3715,0.1028,-0.0006,0.6664,163.09
401736153,2025,-5.0,165.0,-0.1793,0.0054,-48.5,-1.866,0,0,-5.28,-0.21,162.26,0.0055,0.0152,0.0566,-0.0399,0.0333,-2.36,0.2232,-0.3641,0.1342,-0.2299,-3.1094,0.0175,-2.0539,0.0737,0,-0.1497,-0.2604,0.0703,-0.0029,-0.1047,163.02
401736154,2025,-5.0,145.0,0.0215,0.0477,-84.9,4.837,0,0,1.61,-1.56,161.76,0.0366,0.0199,-0.0482,-0.1374,-0.0291,-2.52,-0.0638,0.1712,0.0422,-0.037,1.3115,-0.0566,-2.035,-0.06,0,0.0278,-0.0758,-0.0373,-0.1568,-0.189,163.04
401736155,2025,-11.0,161.0,-0.4252,-0.5026,-131.8,1.61,1,0,-13.94,0.8,161.83,0.0133,0.0053,0.0103,0.1414,-0.0369,-0.3,-0.4694,-0.013,-0.3458,-0.5962,2.5654,-0.0226,-1.2163,-0.0101,1,-0.258,-0.312,0.1199,-0.2161,-0.6293,162.98
401736156,2025,9.0,161.0,0.2015,0.1655,67.3,-3.657,0,0,4.62,1.62,167.23,-0.026,0.0236,-0.0345,0.0176,0.0064,1.97,-0.2608,0.577,0.2316,0.2346,-0.8097,-0.083,0.7254,0.0673,0,0.2341,0.3001,-0.1098,0.0984,0.4126,162.98
401736157,2025,23.0,153.0,0.1684,0.2113,177.4,1.668,0,0,4.55,-0.97,160.82,-0.0072,0.0221,0.0111,-0.0726,0.004,-0.72,0.201,0.0206,0.0756,0.043,-3.7877,0.0431,-0.1592,-0.0243,1,-0.0983,-0.0523,0.029,-0.0601,-0.0405,163.15
401736158,2025,6.0,160.0,0.0531,0.1916,110.9,6.894,-1,0,2.43,-1.96,162.42,0.0127,-0.08,-0.054,-0.0164,-0.019,-2.23,-0.2836,0.6157,-0.0132,0.2294,-3.5985,-0.0091,-1.7254,-0.0529,0,0.0351,0.0278,-0.1461,-0.2767,-0.327,163.03
401736159,2025,-8.0,164.0,-0.5355,-0.5712,-256.0,0.325,-2,0,-30.25,1.58,160.98,0.0295,0.051,0.0218,-0.2195,-0.0842,-5.06,-0.0007,-0.8474,-0.5253,-0.8398,3.6771,0.0024,-1.9205,0.0892,0,-0.4636,-0.6113,0.103,0.0229,-0.7468,163.09
401736160,2025,9.0,163.0,0.0825,0.1935,-33.1,-2.904,-2,0,4.14,-0.23,161.47,-0.0136,-0.0368,-0.0555,-0.0682,0.0245,1.54,0.2025,-0.0629,0.1445,0.2134,-0.0837,-0.0316,1.0554,0.0033,0,0.2859,0.2556,-0.0628,0.1909,0.4854,162.69
401736161,2025,8.0,160.0,-0.4958,-0.4875,7.9,-4.497,0,0,-29.27,-2.69,159.38,0.0429,-0.0286,-0.0038,-0.0954,-0.0168,-1.42,-0.1952,-0.3986,-0.3981,-0.8218,3.4237,0.0313,-2.9866,-0.0255,2,-0.242,-0.3136,-0.1724,-0.123,-0.7312,162.69
401736162,2025,-14.0,172.0,0.144,0.0953,30.7,-3.679,-2,0,2.6,1.93,163.97,-0.0177,0.0814,-0.047,-0.1273,-0.0047,1.68,0.342,-0.3711,0.0862,-0.0558,1.1971,0.0162,2.6045,-0.0166,0,0.1494,0.243,0.2161,0.1738,0.5984,162.73
401736163,2025,27.0,163.0,-0.3445,-0.3463,-160.8,4.392,-3,0,-14.25,-0.31,162.39,0.0592,0.0517,0.0407,0.0958,-0.0823,-2.46,0.0158,-0.4421,-0.241,-0.4547,3.5801,-0.0494,-2.3932,0.0602,1,-0.3057,-0.465,0.144,-0.3084,-0.7361,162.91
401736164,2025,-27.0,131.0,-0.0506,-0.1215,-92.8,-2.17,1,0,-4.54,0.86,167.64,0.0257,0.1078,-0.0551,0.0106,-0.0359,0.91,-0.1713,0.102,-0.0558,-0.3748,-1.4313,0.0177,0.6743,0.0765,0,-0.149,-0.2322,0.3239,-0.0207,-0.052,162.77
401736165,2025,-12.0,166.0,-0.2116,-0.1633,-82.3,-4.189,-2,0,-2.9,-0.59,161.47,-0.0039,0.036,0.016,0.1531,-0.035,1.4,0.1684,-0.4704,-0.0935,-0.0356,1.9427,0.0008,0.0035,0.0205,0,0.0162,-0.1434,0.0987,0.0283,-0.0525,162.55
401736166,2025,37.0,171.0,0.2083,0.267,-69.6,4.557,1,0,7.79,1.72,158.88,0.0039,0.0237,0.0757,-0.0621,0.0021,-1.99,0.1919,0.1003,0.1176,0.1407,1.3858,-0.0562,0.7393,0.0662,0,-0.0151,-0.1421,0.2629,0.0227,0.1735,162.7
401736167,2025,-16.0,146.0,-0.3001,-0.4073,-231.1,-8.823,-3,0,-14.76,2.55,162.43,-0.0243,0.0865,-0.0194,-0.1047,-0.0367,1.55,-0.0819,-0.4195,-0.1295,-0.7889,3.4016,-0.0096,1.2653,-0.0138,0,-0.1008,-0.0281,0.2211,0.2161,0.2275,162.63
401736168,2025,-8.0,170.0,0.0716,0.0959,-90.8,-5.301,1,0,3.3,-0.14,162.21,-0.0094,-0.017,0.0147,-0.0895,0.0523,0.28,0.1832,-0.1179,0.1997,0.0612,-0.697,-0.0587,-0.1707,-0.0091,0,0.1904,0.0997,-0.1076,0.1061,0.2627,162.5
401736169,2025,19.0,135.0,0.0569,0.0816,-52.3,-0.301,1,0,-0.46,0.4,162.48,-0.0072,0.0399,-0.023,0.0913,-0.0472,0.04,0.0458,0.0642,0.0856,-0.2347,-3.1378,0.0864,2.0791,0.0257,1,-0.0817,-0.0072,0.1,0.0131,0.062,162.53
401736170,2025,19.0,151.0,0.4766,0.5167,294.7,5.202,2,0,28.39,-3.64,162.21,-0.0269,-0.1377,0.07,0.1597,0.093,2.34,0.3282,0.2481,0.4014,0.9309,-1.2848,0.0562,1.1055,-0.2023,0,0.4854,0.4993,-0.3069,-0.0787,0.4415,162.22
401736171,2025,-8.0,186.0,0.1621,0.2034,213.5,-1.977,2,0,-2.11,-1.0,163.23,-0.032,-0.0267,-0.0198,0.0155,0.0098,1.56,0.0176,0.1969,-0.0123,-0.0169,-4.1574,0.0593,1.9269,-0.0504,0,0.0663,0.2387,-0.0825,0.0306,0.1596,162.09
401736172,2025,13.0,173.0,0.0349,0.0952,46.6,4.359,1,0,5.84,-1.88,161.97,0.0023,-0.0869,-0.028,0.1321,0.0025,-0.01,0.0993,-0.0356,-0.0515,0.3704,-0.8848,-0.0319,-1.333,-0.0045,0,0.1025,0.0132,-0.3106,-0.0865,-0.3106,162.3
401736173,2025,10.0,178.0,-0.1481,-0.1244,-94.0,-0.567,1,0,-11.26,1.95,158.77,0.0096,-0.0284,-0.0122,-0.1061,0.0006,-2.25,-0.0648,-0.0872,-0.0464,-0.3523,0.1959,-0.0439,-0.751,-0.0634,1,-0.0852,-0.0874,0.0529,-0.0237,-0.0968,162.23
401736174,2025,18.0,158.0,0.2315,0.3134,95.8,3.761,0,0,17.49,-1.89,163.11,-0.0552,-0.0543,0.035,0.0905,0.0081,0.09,0.3039,0.0207,0.2138,0.703,-0.4321,0.0722,1.6498,-0.1177,1,0.1367,0.4092,-0.1456,0.0736,0.4328,162.21
401736175,2025,4.0,172.0,0.0643,-0.1099,207.3,2.278,0,0,4.86,0.39,163.62,-0.0337,-0.1184,0.0432,0.1142,0.0317,1.59,-0.2726,0.2209,-0.2173,0.2756,-2.1974,0.0302,-0.3373,-0.0382,1,-0.2892,-0.259,-0.2311,-0.2746,-0.8168,162.07
401736176,2025,23.0,179.0,0.3712,0.3084,224.0,2.109,0,0,8.39,-4.06,159.99,-0.0055,0.0025,-0.0971,0.0107,0.0444,2.19,-0.1721,0.6612,0.0475,0.3097,-3.6555,0.0669,2.345,0.1228,1,0.1361,0.3313,-0.2038,-0.1146,0.0625,162.2
401736177,2025,14.0,190.0,-0.3825,-0.4019,-180.0,-1.49,0,0,-18.85,0.34,159.35,0.0053,0.0114,-0.0105,-0.1281,-0.0317,-4.06,-0.4621,0.0963,-0.3243,-0.4663,2.6552,-0.1042,-1.5699,0.1533,0,-0.3668,-0.4452,0.023,-0.0357,-0.5999,162.11
401736178,2025,6.0,146.0,-0.3696,-0.3966,-55.6,1.711,2,0,-0.91,1.63,161.74,0.0127,0.0617,0.061,0.1912,-0.1095,0.94,-0.2636,-0.1986,-0.283,-0.3006,3.6511,0.0789,-0.8,-0.1259,0,-0.1718,-0.3351,0.2879,-0.1018,-0.3458,162.43
401736182,2025,17.0,159.0,0.4701,0.4847,57.2,4.373,-2,0,25.81,1.8,159.37,-0.0314,-0.0114,0.0436,0.04,0.0669,0.75,0.1079,0.5651,0.4621,0.859,-0.5943,-0.1388,1.3769,0.0355,1,0.2185,0.2242,0.0772,0.1414,0.6888,162.23
401736183,2025,5.0,167.0,0.2545,0.2073,181.5,-0.393,-1,0,5.21,0.76,160.94,-0.0021,-0.0889,0.06,0.0469,0.0332,3.84,-0.0508,0.3431,0.1019,0.1558,-0.4203,0.0473,-0.4059,-0.2971,0,0.4403,0.354,-0.0861,0.0437,0.4482,162.39
401736184,2025,-7.0,151.0,-0.1283,-0.1115,-64.3,-5.708,-1,0,-13.69,1.19,162.48,0.0145,0.044,-0.1461,0.0527,-0.0072,2.51,-0.2463,0.2078,-0.0558,-0.5166,-3.3432,-0.0654,0.892,0.0517,0,0.0206,0.1698,0.1516,-0.0378,0.1402,162.33
401736185,2025,9.0,151.0,0.052,0.0072,-123.1,-9.392,1,0,-15.65,0.4,162.82,-0.0205,0.0342,-0.0407,-0.1454,0.0654,-0.07,-0.0184,0.0676,0.0823,-0.5332,-1.0975,-0.0084,1.3244,0.155,0,0.1009,0.2558,-0.0418,0.3527,0.5779,162.26
401736186,2025,14.0,138.0,0.3043,0.5221,37.9,5.548,-1,0,15.27,-4.05,159.63,0.0111,0.0084,-0.1188,-0.0186,0.0674,1.11,0.3804,0.1122,0.3531,0.494,1.5556,-0.038,1.4686,0.2136,0,0.4016,0.387,0.1044,0.1308,0.8092,162.33
401736187,2025,-31.0,165.0,-0.3029,-0.254,-148.6,-2.493,0,0,-7.12,1.57,162.26,0.0155,0.0435,0.1318,0.0577,-0.0076,-1.74,0.1459,-0.5998,-0.0184,-0.4198,3.4352,-0.0026,-1.8229,-0.0301,1,-0.0727,-0.5094,0.4069,-0.003,-0.0886,162.06
